@relation Starcraft_PvT_Protoss_openings

@attribute ProtossPylon numeric
@attribute ProtossSecondPylon numeric
@attribute ProtossFirstGas numeric
@attribute ProtossSecondGas numeric
@attribute ProtossFirstExpansion numeric
@attribute ProtossSecondExpansion numeric
@attribute ProtossThirdExpansion numeric
@attribute ProtossFourthExpansion numeric
@attribute ProtossGateway numeric
@attribute ProtossSecondGatway numeric
@attribute ProtossThirdGatway numeric
@attribute ProtossFourthGatway numeric
@attribute ProtossCore numeric
@attribute ProtossZealot numeric
@attribute ProtossGoon numeric
@attribute ProtossRange numeric
@attribute ProtossForge numeric
@attribute ProtossCannon numeric
@attribute ProtossGroundWeapons1 numeric
@attribute ProtossGroundArmor1 numeric
@attribute ProtossShields1 numeric
@attribute ProtossGroundWeapons2 numeric
@attribute ProtossGroundArmor2 numeric
@attribute ProtossShields2 numeric
@attribute ProtossCitadel numeric
@attribute ProtossLegs numeric
@attribute ProtossArchives numeric
@attribute ProtossTemplar numeric
@attribute ProtossArchon numeric
@attribute ProtossStorm numeric
@attribute ProtossDarkTemplar numeric
@attribute ProtossDarkArchon numeric
@attribute ProtossMaelstorm numeric
@attribute ProtossRoboBay numeric
@attribute ProtossShuttle numeric
@attribute ProtossShuttleSpeed numeric
@attribute ProtossRoboSupport numeric
@attribute ProtossReavor numeric
@attribute ProtossReavorDamage numeric
@attribute ProtossReavorCapacity numeric
@attribute ProtossObservory numeric
@attribute ProtossObs numeric
@attribute ProtossStargate numeric
@attribute ProtossCorsair numeric
@attribute ProtossDisruptionWeb numeric
@attribute ProtossFleetBeason numeric
@attribute ProtossCarrier numeric
@attribute ProtossCarrierCapacity numeric
@attribute ProtossTribunal numeric
@attribute ProtossArbitor numeric
@attribute ProtossStatis numeric
@attribute ProtossRecall numeric
@attribute ProtossAirWeapons1 numeric
@attribute ProtossAirArmor1 numeric
@attribute ProtossAirWeapons2 numeric
@attribute ProtossAirArmor2 numeric
@attribute midBuild {fast_dt,templar,reaver_drop}

@data
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1184,3382,2218,-1,-1,-1,-1,-1,1862,10118,11600,-1,2914,6374,3918,7762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4434,5880,-1,6240,6774,-1,-1,7048,7692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1164,3020,2206,11134,8108,-1,-1,-1,1948,5502,10578,12384,3592,2976,4596,9618,7486,8866,-1,-1,-1,-1,-1,-1,5024,-1,6372,-1,-1,-1,7372,-1,-1,11226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1180,3374,2392,-1,6030,-1,-1,-1,1854,7238,-1,-1,2914,-1,3908,4208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1154,3550,2212,-1,10028,-1,-1,-1,1822,4484,-1,-1,3116,2828,4164,5672,-1,-1,-1,-1,-1,-1,-1,-1,7104,-1,8296,-1,-1,-1,9360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1230,3440,2386,-1,8504,-1,-1,-1,1900,6784,11222,-1,2912,3232,3998,4370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5782,10100,-1,10848,-1,-1,-1,7170,8048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1172,3554,3348,12706,2648,7684,15026,22930,3040,5090,6570,9612,4172,4060,5308,5936,14782,16034,16046,26180,26186,23154,-1,-1,11836,13140,15484,17804,32442,17792,27264,-1,-1,8424,11018,-1,-1,-1,-1,-1,10482,11582,15578,-1,-1,-1,-1,-1,17080,19264,23430,26142,-1,-1,-1,-1,templar
1176,2972,2270,16806,8822,18414,-1,-1,1832,5760,10302,17770,3712,2870,4892,4776,16736,17840,21150,-1,-1,-1,-1,-1,15308,17780,-1,-1,-1,-1,-1,-1,-1,6668,9786,-1,12528,13298,-1,-1,8614,9390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1172,3398,2372,-1,8554,8776,-1,-1,1870,5930,11308,-1,2934,9594,3938,4156,-1,-1,-1,-1,-1,-1,-1,-1,12062,13212,-1,-1,-1,-1,-1,-1,-1,5628,9432,-1,9302,10240,-1,-1,6938,7598,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1164,3164,2236,14796,5786,7424,15408,21912,1832,3774,8856,9712,2854,8422,3898,3848,12192,13028,13410,18592,-1,26286,28890,-1,11380,13394,18736,24856,-1,24768,20224,-1,-1,6162,8148,-1,8370,9132,-1,-1,9564,10212,24754,-1,-1,-1,-1,-1,26272,28286,28914,-1,-1,-1,-1,-1,reaver_drop
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1188,3292,2232,11730,6196,7078,14498,18554,1892,8378,9258,9506,2896,13226,3886,4038,11932,15660,12946,-1,12960,17240,-1,13318,11052,14732,12624,15378,-1,13812,23698,-1,-1,7804,16250,-1,-1,-1,-1,-1,9178,9768,15124,-1,-1,-1,-1,-1,16908,19448,18678,27272,-1,-1,-1,-1,
1202,3416,2266,13036,7338,10846,12576,26224,1874,7892,16232,20282,2906,8596,3892,5336,25358,27764,-1,-1,-1,-1,-1,-1,19040,20060,29314,-1,-1,30946,31594,-1,-1,4410,8344,-1,8398,9032,-1,-1,5838,6404,12012,-1,-1,13428,14732,18082,-1,-1,-1,-1,16214,-1,25248,-1,reaver_drop
1200,3388,2488,14386,11202,-1,-1,-1,1908,6174,13732,14744,3078,9346,4082,6786,-1,-1,-1,-1,-1,-1,-1,-1,14154,15364,15988,18110,-1,18080,18040,-1,-1,5272,8810,-1,-1,-1,-1,-1,6704,7602,22136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,templar
1306,3074,5978,8892,7584,13214,16834,19484,1968,2596,8690,35624,6804,2958,7812,7892,4788,6190,-1,-1,21698,-1,-1,-1,14668,16106,22038,-1,-1,-1,-1,-1,-1,9744,-1,-1,-1,-1,-1,-1,11058,11686,12554,28552,34816,13900,15288,15330,-1,-1,-1,-1,10870,21402,16994,-1,
1198,3428,2248,-1,7994,-1,-1,-1,1874,5582,-1,-1,2918,8670,3918,4374,-1,-1,-1,-1,-1,-1,-1,-1,6762,-1,7850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1170,3282,2202,-1,-1,-1,-1,-1,1818,4492,-1,-1,2830,-1,3868,3980,-1,-1,-1,-1,-1,-1,-1,-1,6214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1180,3280,2242,12138,5734,12858,15686,18866,1858,6872,10180,15726,2860,9922,3854,3882,15590,17162,16566,17386,-1,-1,-1,-1,11822,12934,13626,17404,18522,17456,-1,-1,-1,9534,10902,-1,-1,-1,-1,-1,10890,11722,16716,-1,-1,-1,-1,-1,18902,21388,21378,-1,-1,-1,-1,-1,templar
1322,3470,2500,15170,10514,18136,21834,27434,2040,3786,13264,14532,3044,13412,4040,4196,18890,21404,20164,-1,-1,31314,-1,-1,15234,16922,16896,21200,25950,21272,17904,-1,-1,10694,13344,-1,-1,-1,-1,-1,12062,12616,30876,-1,-1,-1,-1,-1,32752,34278,37224,42576,-1,-1,-1,-1,templar
1148,-1,2196,-1,-1,-1,-1,-1,1826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1188,3702,3276,9330,2736,15200,19180,-1,2958,5208,7494,13000,4266,4196,5326,5514,9802,11584,19672,-1,-1,-1,-1,-1,10600,11920,19544,24250,-1,24812,20974,-1,-1,6862,8726,-1,-1,-1,-1,-1,8786,9694,13288,-1,-1,14500,15938,16824,-1,-1,-1,-1,16844,23748,-1,-1,
1156,2800,2336,15410,7086,12380,16094,-1,1910,5430,12182,12836,3506,2928,5078,4690,14794,16598,16506,-1,-1,-1,-1,-1,12114,13748,14738,-1,-1,16496,19274,-1,-1,8322,9640,-1,9824,10424,-1,-1,9884,11906,18080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1260,3370,2472,10722,6466,15296,17810,25948,1886,8232,8332,12398,2926,13748,3966,4448,18678,20192,20136,-1,-1,-1,-1,-1,12576,13820,18868,-1,-1,-1,-1,-1,-1,5764,9814,-1,9412,10036,-1,-1,7378,8276,20854,-1,-1,-1,-1,-1,22230,26036,-1,-1,-1,-1,-1,-1,reaver_drop
1192,3474,2268,-1,7306,-1,-1,-1,1876,6190,8862,9146,2954,9564,3982,4236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5454,8822,10026,9426,10058,-1,-1,6920,7498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1138,3290,2326,15478,5700,13536,17858,22942,1814,6904,7354,10652,2974,7666,3978,4204,19104,20010,25296,-1,-1,-1,-1,-1,6624,8004,15458,17232,32884,16918,26780,-1,-1,10422,11760,-1,15264,16026,-1,-1,11784,12370,20512,-1,-1,-1,-1,-1,22098,23142,24566,26722,-1,-1,-1,-1,templar
1038,3698,2164,15094,7972,14672,-1,-1,1640,5574,11578,11962,2772,12956,3768,9310,-1,-1,-1,-1,-1,-1,-1,-1,4414,-1,5426,-1,-1,-1,6414,-1,-1,10538,-1,-1,-1,-1,-1,-1,12656,13216,15776,-1,-1,17260,18296,19218,-1,-1,-1,-1,24382,-1,-1,-1,fast_dt
1316,2450,5804,7072,5624,13016,13600,20026,1906,6872,10534,16926,6158,2890,8508,8812,3610,5186,16204,21682,26228,32954,32916,32126,8246,-1,9730,10716,-1,10726,11216,-1,-1,7910,9224,13960,9482,10332,-1,-1,18536,19340,18556,-1,-1,20712,22396,23528,-1,-1,-1,-1,21676,27842,25838,32142,reaver_drop
1128,3310,2172,9842,7560,16328,19500,20124,1792,6460,11964,13446,2840,9518,3838,4264,16352,17262,18138,20288,-1,24552,24562,-1,11604,12614,12650,14246,-1,14230,29330,-1,-1,5590,7852,8944,8380,9024,-1,-1,10028,10836,15650,-1,-1,-1,-1,-1,16898,18182,19434,-1,-1,-1,-1,-1,reaver_drop
1186,3502,2290,-1,8328,-1,-1,-1,1868,5740,9996,-1,2926,-1,4036,3952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5432,10700,-1,11322,-1,-1,-1,6918,7492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1214,3444,2284,16490,7670,10694,18272,-1,1886,5686,11306,11480,2924,10076,3988,4210,19532,20540,21210,22682,-1,-1,-1,-1,15358,18042,-1,-1,-1,-1,-1,-1,-1,5268,8920,-1,9302,9914,-1,-1,6610,7150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1156,3302,2192,12994,10740,11766,17030,23096,1816,5762,8034,12084,2824,9234,3856,5876,18344,19594,19616,24730,-1,-1,-1,-1,9560,11862,27482,-1,-1,-1,-1,-1,-1,4272,9154,-1,-1,-1,-1,-1,5596,6236,28888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1152,3252,2166,14214,8094,8598,14148,-1,1774,5914,10936,11392,2820,10206,3834,5660,14552,15416,16960,-1,-1,-1,-1,-1,10584,12638,16760,18362,-1,18456,-1,-1,-1,4258,5590,-1,9100,9914,-1,-1,5562,6200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,templar
1150,3222,2190,10280,8484,16558,25028,27596,1782,5198,10902,13540,2810,12808,3790,9200,17480,18296,18306,-1,-1,22334,-1,-1,4312,13096,5598,13462,21220,14782,6586,-1,-1,4634,5918,-1,-1,-1,-1,-1,8744,9964,12178,-1,-1,-1,-1,-1,13418,14534,16980,33944,-1,-1,-1,-1,fast_dt
1156,3382,2422,27298,10088,12536,13344,21274,1984,8586,13118,15172,3062,8626,4102,4278,15796,18248,16644,23800,-1,28484,-1,-1,17612,19342,23376,36722,37680,-1,24814,-1,-1,5572,7092,8790,7334,7966,-1,-1,8090,10962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1152,2312,2600,10736,7856,27036,-1,-1,1808,3816,9084,10234,3400,2824,4426,4790,-1,-1,-1,-1,-1,-1,-1,-1,12740,14318,24076,27908,-1,-1,25406,-1,-1,6910,8546,-1,-1,-1,-1,-1,8282,8860,10858,-1,-1,12162,13600,15606,-1,-1,-1,-1,17518,-1,-1,-1,
1148,4850,3276,-1,2586,-1,-1,-1,2988,3714,-1,-1,4062,4534,5102,5514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1154,2374,3022,17072,10312,15806,22486,23402,1798,5530,12778,13860,4556,2806,5632,5640,16068,17512,17042,21576,-1,26618,-1,-1,13966,15320,21628,25344,30382,26972,24074,-1,-1,6298,8876,-1,10708,11358,-1,-1,7658,8416,20334,-1,-1,-1,-1,-1,22760,24116,24120,26498,-1,-1,-1,-1,
1144,3456,1716,10432,8356,21918,-1,-1,2304,6354,9926,10114,3328,11106,4334,4478,22138,23154,-1,-1,-1,-1,-1,-1,5460,12362,6544,8642,25256,9650,7562,-1,-1,5518,7004,-1,-1,-1,-1,-1,10886,11536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1232,3404,2298,11256,6792,9730,16478,22986,1998,5130,10526,10740,3034,12244,4048,7372,13312,14478,-1,-1,-1,-1,-1,-1,4032,12304,5022,18808,-1,18838,6108,-1,-1,8832,18900,-1,-1,-1,-1,-1,10502,11048,18960,-1,-1,-1,-1,-1,23528,-1,-1,-1,4496,-1,6240,-1,unknown
1134,3414,2428,8668,6084,12728,18716,28332,1892,6976,12864,13558,3022,14206,4104,4166,24188,25816,-1,-1,-1,-1,-1,-1,9000,11816,10074,14808,27286,14654,11620,-1,-1,8576,10986,-1,-1,-1,-1,-1,10018,10564,24400,-1,-1,-1,-1,-1,26224,27702,30708,27684,-1,-1,-1,-1,templar
1220,3375,2250,-1,-1,-1,-1,-1,1940,-1,-1,-1,3045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1160,3294,2192,9090,7892,14520,-1,-1,1858,5084,10544,16552,2872,6144,3872,3998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5996,9132,-1,-1,-1,-1,-1,7312,8234,8368,-1,-1,9714,10776,12124,-1,-1,-1,-1,-1,-1,-1,-1,
1212,3148,4722,10704,7264,-1,-1,-1,1954,2586,9434,14084,5186,3046,6268,6914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8310,9798,-1,10534,11600,-1,-1,9790,10544,12586,-1,-1,14032,15126,15440,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1140,2860,9146,-1,8056,-1,-1,-1,1820,3680,9836,10776,9648,2808,-1,-1,5198,7064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1174,3650,2234,2586,8862,15684,16426,19722,1900,6028,9880,10184,3180,14570,4388,4614,20134,20928,20874,20850,42826,25064,25060,55758,12094,15058,13094,14158,-1,14514,41840,-1,-1,10088,13686,16596,16004,19008,-1,-1,11372,11908,18578,-1,-1,39562,41216,40954,20266,21612,21640,24546,33274,33270,36538,33274,templar
1184,3368,2204,-1,-1,-1,-1,-1,1872,6012,8244,-1,2928,3116,3936,4298,-1,-1,-1,-1,-1,-1,-1,-1,9100,-1,-1,-1,-1,-1,-1,-1,-1,5476,9864,-1,-1,-1,-1,-1,6946,7994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1196,3362,2234,12034,9184,14982,21038,24560,1876,5228,9542,10660,2954,3176,3996,4438,18102,18992,19764,23294,38736,27102,27712,-1,4558,17632,6006,22006,43650,20220,7394,-1,-1,5652,7182,-1,-1,-1,-1,-1,8482,9320,18326,-1,-1,-1,-1,-1,19920,21134,21146,23278,-1,-1,-1,-1,fast_dt
1182,2902,2234,11308,8854,-1,-1,-1,1862,5034,11632,12578,3514,2854,4572,4502,-1,-1,-1,-1,-1,-1,-1,-1,6200,-1,7452,-1,-1,-1,8546,-1,-1,12314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1148,3530,2322,19336,7822,12662,-1,-1,1906,6776,8718,16776,3014,8882,4092,4288,-1,-1,-1,-1,-1,-1,-1,-1,18050,-1,-1,-1,-1,-1,-1,-1,-1,5400,9154,15510,14038,14652,-1,-1,6698,7240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1150,3294,2376,15728,11210,13966,-1,-1,1878,4952,12056,17770,3006,3730,7510,7462,15482,16528,17198,17194,-1,22266,22260,-1,14532,16112,18006,19496,-1,19540,-1,-1,-1,4110,5404,12978,5952,6488,-1,-1,9996,10612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1136,2898,7046,-1,-1,-1,-1,-1,1676,9040,10644,13478,7494,2658,-1,-1,4278,5612,-1,-1,-1,-1,-1,-1,8498,-1,9500,-1,-1,-1,10718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1176,3308,2214,13604,8292,12210,18148,19964,1930,4670,9746,14506,2976,6974,4062,4118,15590,16876,16794,-1,-1,-1,-1,-1,21264,22448,-1,-1,-1,-1,-1,-1,-1,6256,7584,-1,11342,11902,-1,-1,8508,9090,12816,-1,-1,14092,15304,16944,-1,-1,-1,-1,15678,-1,19766,-1,
1150,3254,2256,14268,7668,11270,15788,19550,1844,4550,9208,12108,2926,11760,3918,4020,17384,18262,19720,27120,-1,25778,-1,-1,12736,14006,16284,18128,30764,18156,-1,-1,-1,6806,9728,-1,11086,11718,-1,-1,8174,8730,17334,-1,-1,-1,-1,-1,18880,20018,23480,24086,-1,-1,-1,-1,unknown
1142,3260,2290,13060,8820,11452,16876,21480,1804,4364,10206,16300,2854,6752,3868,3882,16780,18146,-1,-1,17628,-1,-1,21730,20128,21850,-1,-1,-1,-1,-1,-1,-1,5938,7432,-1,8660,9392,-1,-1,9920,11580,12948,-1,-1,14188,15430,19760,-1,-1,-1,-1,14954,-1,21768,-1,reaver_drop
1158,5376,3268,18040,2596,10950,13054,13408,3006,3750,6556,14928,4022,9938,5094,5672,20100,-1,-1,-1,-1,-1,-1,-1,13992,15918,-1,-1,-1,-1,-1,-1,-1,7502,9216,-1,-1,-1,-1,-1,9018,9998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1162,3304,2264,16934,6938,15614,20594,23650,1852,4530,8084,29042,2952,9610,3962,3974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7930,9788,14742,13042,14052,-1,-1,10324,11894,16868,-1,-1,18344,19564,20996,-1,-1,-1,-1,23424,-1,-1,-1,
1204,4192,2438,-1,12434,-1,-1,-1,1930,3370,15522,15974,3000,8462,3988,4002,-1,-1,-1,-1,-1,-1,-1,-1,17668,18748,-1,-1,-1,-1,-1,-1,-1,6976,8394,9366,8412,9378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1186,3668,2354,-1,7710,13416,-1,-1,1898,4648,14156,14832,3116,3444,4206,4176,16400,-1,-1,-1,-1,-1,-1,-1,14220,15322,-1,-1,-1,-1,-1,-1,-1,9392,10890,12070,11402,12448,-1,-1,10928,11568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1202,4630,2382,2752,8488,30016,-1,-1,1984,3736,3990,10154,3456,6416,4492,4808,15092,16142,-1,-1,-1,-1,-1,-1,5836,11182,6886,24826,30678,-1,7890,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10600,-1,-1,-1,-1,-1,11844,13142,12846,14414,-1,-1,-1,-1,fast_dt
1194,2608,3600,-1,13032,18958,-1,-1,1960,3160,9170,9408,4938,2978,5958,6314,-1,-1,-1,-1,-1,-1,-1,-1,14298,15856,15524,-1,-1,-1,16754,-1,-1,7806,13330,-1,13886,-1,-1,-1,9140,9788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1152,2986,2348,19390,7372,14096,24112,27356,1866,4208,10812,14142,3720,2846,4716,5122,14998,15780,16678,21160,36550,25960,36522,-1,18114,20812,21148,23910,54358,22444,28854,-1,-1,8218,11156,-1,11688,12658,-1,-1,9746,10382,25120,-1,-1,-1,-1,-1,28474,30038,30056,34118,-1,-1,-1,-1,reaver_drop
1192,3280,2226,13398,7400,9714,16820,24596,1886,5418,11070,11606,2872,9492,3938,5144,18776,23948,23038,-1,-1,-1,-1,-1,10994,12026,14808,16590,-1,16614,21796,-1,-1,4306,7702,-1,-1,-1,-1,-1,5630,6334,16858,-1,-1,-1,-1,-1,18478,20062,19708,-1,-1,-1,-1,-1,templar
1140,5272,3330,-1,2642,-1,-1,-1,3016,3682,-1,-1,4042,4194,5036,5632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1148,4266,2218,-1,-1,-1,-1,-1,1878,3452,6954,-1,2904,5684,3892,4004,-1,-1,-1,-1,-1,-1,-1,-1,6698,8044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1198,2994,2350,-1,8662,-1,-1,-1,1844,5756,9518,-1,4240,2860,5668,5418,-1,-1,-1,-1,-1,-1,-1,-1,6712,-1,7770,-1,-1,-1,8774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1178,3250,2228,18170,8936,13032,-1,-1,1872,9376,10282,14322,2864,7018,3852,5116,17122,18032,18084,-1,-1,-1,-1,-1,11128,12200,-1,-1,-1,-1,-1,-1,-1,4290,5814,-1,7104,7694,-1,-1,6250,6824,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1190,3326,2382,11748,8326,16764,21304,26278,1960,8976,10264,17318,3030,6984,4064,5300,17548,18792,18464,18648,20780,23058,23042,26432,13124,15180,18286,20022,-1,20484,-1,-1,-1,4430,5850,-1,6730,7382,-1,-1,11866,12702,21134,-1,-1,-1,-1,-1,22936,24356,28658,33538,32230,27458,-1,-1,reaver_drop
