@relation Starcraft_PvZ_Protoss

@attribute ProtossPylon numeric
@attribute ProtossSecondPylon numeric
@attribute ProtossFirstGas numeric
@attribute ProtossSecondGas numeric
@attribute ProtossFirstExpansion numeric
@attribute ProtossSecondExpansion numeric
@attribute ProtossThirdExpansion numeric
@attribute ProtossFourthExpansion numeric
@attribute ProtossGateway numeric
@attribute ProtossSecondGatway numeric
@attribute ProtossThirdGatway numeric
@attribute ProtossFourthGatway numeric
@attribute ProtossCore numeric
@attribute ProtossZealot numeric
@attribute ProtossGoon numeric
@attribute ProtossRange numeric
@attribute ProtossForge numeric
@attribute ProtossCannon numeric
@attribute ProtossGroundWeapons1 numeric
@attribute ProtossGroundArmor1 numeric
@attribute ProtossShields1 numeric
@attribute ProtossGroundWeapons2 numeric
@attribute ProtossGroundArmor2 numeric
@attribute ProtossShields2 numeric
@attribute ProtossCitadel numeric
@attribute ProtossLegs numeric
@attribute ProtossArchives numeric
@attribute ProtossTemplar numeric
@attribute ProtossArchon numeric
@attribute ProtossStorm numeric
@attribute ProtossDarkTemplar numeric
@attribute ProtossDarkArchon numeric
@attribute ProtossMaelstorm numeric
@attribute ProtossRoboBay numeric
@attribute ProtossShuttle numeric
@attribute ProtossShuttleSpeed numeric
@attribute ProtossRoboSupport numeric
@attribute ProtossReavor numeric
@attribute ProtossReavorDamage numeric
@attribute ProtossReavorCapacity numeric
@attribute ProtossObservory numeric
@attribute ProtossObs numeric
@attribute ProtossStargate numeric
@attribute ProtossCorsair numeric
@attribute ProtossDisruptionWeb numeric
@attribute ProtossFleetBeason numeric
@attribute ProtossCarrier numeric
@attribute ProtossCarrierCapacity numeric
@attribute ProtossTribunal numeric
@attribute ProtossArbitor numeric
@attribute ProtossStatis numeric
@attribute ProtossRecall numeric
@attribute ProtossAirWeapons1 numeric
@attribute ProtossAirArmor1 numeric
@attribute ProtossAirWeapons2 numeric
@attribute ProtossAirArmor2 numeric
@attribute midBuild {FastLegs,FastDT,FastObs,ReaverDrop,Carrier,FastExpand,Unknown}

@data
1202,3112,-1,-1,-1,-1,-1,-1,1810,2352,-1,-1,-1,2810,-1,-1,4482,5422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1152,2988,2398,20134,20960,-1,-1,-1,1866,9182,-1,-1,3772,2850,5196,-1,7378,8118,-1,-1,-1,-1,-1,-1,9136,10364,10138,11774,-1,11170,12990,-1,-1,11518,12820,-1,-1,-1,-1,-1,12810,13430,5514,6678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1204,3124,4808,9508,3570,14336,21686,25244,4226,7142,12086,19918,5824,5346,11670,11700,2154,4500,6216,21654,-1,15184,-1,-1,6834,7842,9126,10744,21826,12868,11954,-1,-1,10468,11844,19186,17850,19138,-1,-1,11818,12534,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1196,3502,5760,7804,4776,-1,-1,-1,5070,13722,14680,15202,7124,6250,8262,-1,2114,3046,13244,-1,-1,-1,-1,-1,13010,14644,14198,-1,-1,16018,15460,-1,-1,9052,10488,11784,11106,11958,15226,-1,12722,13516,8194,9464,-1,-1,-1,-1,-1,-1,-1,-1,9436,-1,-1,-1,FastExpand
1180,3672,4522,-1,3380,-1,-1,-1,4142,7144,10486,12320,5584,5284,6602,12088,2180,4294,6156,8762,-1,10224,12772,-1,6900,8462,7920,9812,-1,8966,10950,-1,-1,9452,10762,-1,-1,-1,-1,-1,11072,12004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1306,4744,4524,8178,3910,11286,-1,-1,4230,10662,13856,15518,5380,5840,7468,14894,2514,3368,9846,-1,-1,-1,-1,-1,9636,14882,10706,11926,12836,11964,13324,-1,-1,14936,16218,-1,20508,-1,-1,-1,16726,17784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1240,3122,5122,10350,4858,10852,-1,-1,4988,7684,8360,8454,6070,6338,7372,-1,2176,3378,6422,-1,-1,10910,-1,-1,7258,8552,9328,10484,11472,13162,13108,-1,-1,12464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1172,4288,4592,8482,4090,19498,23334,26838,1974,5970,6126,16198,8644,7182,16088,19250,2532,3262,6028,10924,30508,15630,25828,-1,12686,14086,13876,15090,26242,14906,25142,29412,30552,16638,25924,31302,30726,32202,-1,-1,18056,18612,9874,11232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1226,3312,5646,9626,4488,11638,18498,31502,4288,7760,9252,18714,6320,6004,8366,16814,1964,3808,6986,10914,26762,11966,14958,30828,7552,8566,10446,11572,13010,12470,29928,-1,-1,15614,19896,20796,19984,22138,23450,-1,17654,18592,24664,30688,-1,-1,-1,-1,-1,-1,-1,-1,30730,-1,-1,-1,FastExpand
1204,5070,5780,10662,2954,8836,-1,-1,4260,5124,-1,-1,12184,5242,-1,-1,3132,3838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1242,3142,7146,9334,5264,20974,28352,37126,1944,2552,14786,15076,8130,2950,10492,35778,6520,7502,12226,16388,55646,31760,47654,-1,12458,13484,16308,20634,21884,21948,18250,-1,-1,13764,22546,16288,15386,17028,-1,-1,15464,16076,9598,10798,-1,-1,-1,-1,-1,-1,-1,-1,-1,16360,-1,-1,FastExpand
1176,4178,4008,7858,3202,10986,15520,21478,3828,6618,13794,13828,5060,5210,6286,-1,2132,4508,5394,13806,-1,9880,17898,-1,6054,7040,8034,9046,10114,11866,-1,-1,-1,12406,13744,-1,18232,18966,-1,-1,16132,18300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1158,4812,4554,9158,3822,11868,21836,30108,4234,7564,7950,8322,5898,5464,6942,16056,2066,2764,6396,22932,24314,11924,27146,28588,6908,7922,8722,9790,17328,10706,-1,-1,-1,13124,15162,-1,-1,-1,-1,-1,15004,17526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1382,3176,-1,-1,7004,-1,-1,-1,1974,-1,-1,-1,-1,3050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1294,4846,4524,8784,3266,14324,22706,29190,4274,11166,11306,15944,6796,5294,8046,17860,1920,3532,10642,22558,26470,15456,28274,30618,8698,9864,11554,12928,13904,14100,13028,-1,-1,12134,15300,-1,-1,-1,-1,-1,13610,14150,7954,9340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1148,3452,2202,-1,-1,-1,-1,-1,1832,6134,-1,-1,2892,5384,4080,-1,9194,10180,-1,-1,-1,-1,-1,-1,4738,5808,9768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3998,5148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Carrier
1206,4124,4344,6252,2970,-1,-1,-1,3622,10650,12376,16256,5470,4808,6570,8912,1974,4774,8150,16236,-1,14368,-1,-1,10116,11122,11330,12326,-1,12314,-1,-1,-1,7284,8942,9632,9102,9646,-1,-1,-1,-1,6456,7744,-1,-1,-1,-1,-1,-1,-1,-1,-1,14168,-1,-1,FastExpand
1148,5210,5064,11844,3762,14508,-1,-1,4104,9392,16014,16552,6296,5292,17860,16578,2000,2860,8226,14848,-1,-1,-1,-1,8472,11270,10476,13460,17634,12846,11616,-1,-1,15414,17932,-1,-1,-1,-1,-1,18286,-1,7430,8658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1192,4072,4212,6938,2976,15804,19412,-1,3446,12250,18408,18552,5666,4914,6776,17398,1872,4572,10766,-1,-1,15530,-1,-1,11538,12594,12710,13770,15008,-1,14312,-1,-1,7464,8764,9542,8876,10072,-1,-1,-1,-1,6712,8042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1230,4972,4688,6588,3922,-1,-1,-1,4410,-1,-1,-1,5594,5734,6958,-1,1962,3138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7828,-1,-1,-1,-1,-1,-1,-1,-1,6608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1198,4506,4100,9130,3292,11206,20064,22944,3834,7148,8486,15834,5224,5468,6636,15524,1956,4310,6032,15634,21302,11010,20784,25432,6386,8004,9010,11450,13510,12798,11508,-1,-1,11994,16468,-1,-1,-1,-1,-1,13436,14832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1190,4700,4438,9724,3522,-1,-1,-1,3936,7828,-1,-1,6082,5432,7376,-1,1908,3230,6558,-1,-1,-1,-1,-1,7200,8402,9438,10842,-1,10710,10858,-1,-1,11852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1162,4592,4054,6474,3164,12694,-1,-1,3694,8196,11050,-1,5322,5586,6512,-1,1924,4286,6282,-1,-1,11624,-1,-1,6844,7872,9138,10486,11426,-1,10216,-1,-1,11098,-1,-1,-1,-1,-1,-1,-1,-1,6372,7624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1176,3008,5060,-1,4502,-1,-1,-1,2006,-1,-1,-1,-1,3026,-1,-1,3340,4818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1285,4930,4635,8875,3670,10975,-1,-1,4115,7550,14090,14560,5640,5225,7230,15965,2045,2790,6165,17495,-1,11210,-1,-1,6700,7735,8765,9860,10905,13005,11325,-1,-1,12325,14495,-1,-1,-1,-1,-1,18435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1244,4092,4612,6218,3236,15184,15900,-1,3728,10912,11528,14158,5330,4724,6348,12100,1922,4366,9822,18654,-1,14178,-1,-1,11086,12426,12418,13974,-1,13994,-1,-1,-1,7276,8638,9596,8758,9614,-1,-1,12130,13366,7482,8658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1380,4558,3988,6754,3290,15308,-1,-1,3722,10538,10690,11788,5324,5466,6442,13324,2088,4352,-1,10158,-1,-1,14866,-1,9866,11010,11028,12232,18208,12214,12312,-1,-1,6370,7970,9044,8260,8910,-1,-1,13798,15608,6890,8278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1272,4834,4568,8448,4000,10958,16880,-1,4284,7098,7356,9366,5526,5440,6812,13808,2088,2884,5826,15700,-1,11132,-1,-1,6738,7810,8762,10022,11036,13410,10146,-1,-1,11064,15696,-1,-1,-1,-1,-1,12388,13370,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1246,3868,4990,-1,2846,-1,-1,-1,3324,3732,-1,-1,-1,4356,-1,-1,1934,5590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1268,5540,5692,8590,3960,15804,20700,-1,4344,9478,12974,13070,6542,5480,7640,13764,2058,2780,8290,-1,-1,13212,-1,-1,8940,10384,9942,11190,12256,13048,19298,-1,-1,14718,19324,-1,-1,-1,-1,-1,16516,17196,8036,9326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1184,4178,4742,5968,3046,13544,18664,23398,3984,9168,9928,16652,5426,5040,6480,13694,2092,4510,7594,16466,22690,12084,20776,-1,7530,8766,8810,10282,12366,11182,9912,-1,-1,10668,14196,-1,15118,16480,-1,-1,12186,12804,6462,7734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1266,5098,5510,8258,3224,12594,18672,21364,4240,8036,10966,15526,6868,5258,8150,13682,2544,3472,6932,15664,29510,11910,23754,33614,7982,9228,9364,10462,11706,13226,10482,-1,-1,11460,20524,28188,27270,28158,34926,-1,13112,13856,33830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1248,5174,4176,8654,3036,-1,-1,-1,3462,7692,11142,12398,6160,4986,7182,14746,3992,4720,5418,-1,-1,5672,-1,-1,7224,8354,8914,9984,16576,10820,10008,-1,-1,11220,14016,-1,-1,-1,-1,-1,12950,14024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2086,2792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2032,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1210,4878,5356,9522,3838,13936,-1,-1,4240,8166,10452,11486,6554,5456,7800,14908,2382,3094,6754,-1,-1,10798,-1,-1,7666,8748,9474,10540,11438,13276,10710,-1,-1,11838,14520,-1,-1,-1,-1,-1,13232,14256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2342,3588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1332,5288,5724,9208,4122,25024,-1,-1,4882,10530,10574,10982,7354,5940,9080,16374,2272,3102,8076,25654,-1,15864,-1,-1,9670,10650,11382,12478,13304,15684,13478,-1,-1,17474,-1,-1,-1,-1,-1,-1,18860,-1,9290,10494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1246,4116,4390,6424,3060,17424,20630,-1,3670,11568,12896,17258,6020,4778,16522,15560,2242,4716,10244,23532,-1,17014,-1,-1,11392,12480,13506,15068,22832,14592,-1,-1,-1,7612,8946,9980,9258,9952,-1,-1,15114,17294,7292,8470,-1,-1,-1,-1,-1,-1,-1,-1,10812,-1,-1,-1,FastExpand
1264,4298,4110,8740,3090,19604,-1,-1,3324,7412,11000,11186,6160,4572,7340,14928,1994,4676,5870,-1,-1,11462,-1,-1,7354,8338,8374,9458,12628,10186,-1,-1,-1,12008,13494,-1,-1,-1,-1,-1,13518,14512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2300,3018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2368,3142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1332,4610,5702,8178,3912,-1,-1,-1,4240,7938,8350,10090,6626,5218,7826,-1,2322,3350,7080,-1,-1,-1,-1,-1,7688,10076,8954,11070,-1,10854,11610,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2330,3162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1330,4638,5456,6602,3540,11418,19620,23692,2218,4000,7846,8164,6050,5092,8578,14722,2202,2952,6910,20388,-1,13804,25034,-1,7216,8252,9076,10184,11360,11944,10254,-1,-1,11560,13110,-1,20376,20990,-1,-1,13102,13912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1186,4424,5204,5378,3544,12352,16084,20678,3772,7482,7956,10802,5850,5020,6882,-1,1964,2824,6608,17634,-1,12518,-1,-1,7750,8772,9070,10090,10936,11798,10562,-1,-1,11398,12722,-1,-1,-1,-1,-1,12776,13396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1230,4652,4464,11846,3828,14534,-1,-1,4184,12358,12738,-1,5974,6184,8316,-1,1946,2908,5884,-1,-1,-1,-1,-1,10788,12186,12086,13420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7574,8894,-1,-1,-1,-1,-1,-1,-1,-1,13248,-1,-1,-1,FastExpand
1158,3176,2620,18540,17240,23808,25636,30122,1962,5656,10268,12272,3756,2960,5216,18352,7454,8454,19790,30054,36614,26424,36606,40944,7050,10622,10464,13158,22472,12254,12462,-1,-1,14248,21632,-1,38628,42216,40816,-1,15548,16126,4982,6344,35472,34052,-1,-1,37682,40370,-1,38892,37658,-1,-1,-1,Carrier
1294,5294,5058,8650,3950,-1,-1,-1,4262,8040,8310,-1,6110,6466,7264,-1,2162,2876,6366,-1,-1,-1,-1,-1,7174,8180,8784,-1,-1,-1,10608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1248,2832,4814,8202,4156,-1,-1,-1,4658,7486,-1,-1,5694,5870,7182,-1,1990,3022,6220,-1,-1,-1,-1,-1,6752,7902,8554,9676,10590,-1,9730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1244,4826,4616,8210,3906,-1,-1,-1,4226,7430,7956,-1,5508,6016,6702,-1,2124,2886,6350,-1,-1,10562,-1,-1,6660,7796,8484,9504,10354,10746,10038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1970,2838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1174,-1,2460,-1,-1,-1,-1,-1,1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1164,3072,2318,-1,-1,-1,-1,-1,1918,5706,-1,-1,4008,2926,5102,-1,9536,-1,-1,-1,-1,-1,-1,-1,4998,6016,8274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastLegs
1304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1192,2832,-1,-1,-1,-1,-1,-1,1760,2238,-1,-1,-1,2754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1168,3028,2438,-1,-1,-1,-1,-1,1894,-1,-1,-1,3880,2910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Unknown
1156,4582,4272,7134,3260,16174,20564,-1,3904,10284,17978,18726,5576,5212,6636,14998,1970,3588,8490,24804,-1,12548,-1,-1,8620,10896,9700,11446,12622,10784,10730,-1,-1,11418,-1,-1,-1,-1,-1,-1,15244,-1,6900,8066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastExpand
1178,2892,6682,15014,13074,21686,-1,-1,1762,2270,17292,18278,7502,2750,9016,17624,9284,10606,14016,21714,-1,15306,-1,-1,8592,12222,10342,11558,12516,16516,14712,-1,-1,14470,16352,-1,-1,-1,-1,-1,16396,17118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,FastDT
