@relation Starcraft_PvP_Protoss_openings

@attribute ProtossPylon numeric
@attribute ProtossSecondPylon numeric
@attribute ProtossFirstGas numeric
@attribute ProtossSecondGas numeric
@attribute ProtossFirstExpansion numeric
@attribute ProtossSecondExpansion numeric
@attribute ProtossThirdExpansion numeric
@attribute ProtossFourthExpansion numeric
@attribute ProtossGateway numeric
@attribute ProtossSecondGatway numeric
@attribute ProtossThirdGatway numeric
@attribute ProtossFourthGatway numeric
@attribute ProtossCore numeric
@attribute ProtossZealot numeric
@attribute ProtossGoon numeric
@attribute ProtossRange numeric
@attribute ProtossForge numeric
@attribute ProtossCannon numeric
@attribute ProtossGroundWeapons1 numeric
@attribute ProtossGroundArmor1 numeric
@attribute ProtossShields1 numeric
@attribute ProtossGroundWeapons2 numeric
@attribute ProtossGroundArmor2 numeric
@attribute ProtossShields2 numeric
@attribute ProtossCitadel numeric
@attribute ProtossLegs numeric
@attribute ProtossArchives numeric
@attribute ProtossTemplar numeric
@attribute ProtossArchon numeric
@attribute ProtossStorm numeric
@attribute ProtossDarkTemplar numeric
@attribute ProtossDarkArchon numeric
@attribute ProtossMaelstorm numeric
@attribute ProtossRoboBay numeric
@attribute ProtossShuttle numeric
@attribute ProtossShuttleSpeed numeric
@attribute ProtossRoboSupport numeric
@attribute ProtossReavor numeric
@attribute ProtossReavorDamage numeric
@attribute ProtossReavorCapacity numeric
@attribute ProtossObservory numeric
@attribute ProtossObs numeric
@attribute ProtossStargate numeric
@attribute ProtossCorsair numeric
@attribute ProtossDisruptionWeb numeric
@attribute ProtossFleetBeason numeric
@attribute ProtossCarrier numeric
@attribute ProtossCarrierCapacity numeric
@attribute ProtossTribunal numeric
@attribute ProtossArbitor numeric
@attribute ProtossStatis numeric
@attribute ProtossRecall numeric
@attribute ProtossAirWeapons1 numeric
@attribute ProtossAirArmor1 numeric
@attribute ProtossAirWeapons2 numeric
@attribute ProtossAirArmor2 numeric
@attribute midBuild {two_gates,fast_dt,templar,speedzeal,corsair,nony,reaver_drop}

@data
1250,3000,2355,16775,12315,20990,-1,-1,1930,6700,13760,17275,3715,2950,4720,7510,18795,19985,19530,-1,-1,-1,-1,-1,16915,18865,19880,21405,24650,21440,24580,-1,-1,5125,6435,-1,7670,8235,-1,-1,6530,7360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1215,2990,2400,13775,8750,18635,24050,-1,1900,6470,10350,11060,3775,2915,4770,4835,21095,22125,22100,-1,-1,-1,-1,-1,15120,16465,16875,18420,22340,18405,-1,-1,-1,5655,12860,-1,7795,8845,-1,-1,6980,7535,23835,-1,-1,-1,-1,-1,26295,-1,-1,-1,-1,-1,-1,-1,unknown
1210,3100,7035,9645,6480,15555,17755,22965,1940,2580,8500,8695,7565,2950,10490,20985,6785,8360,9190,19470,25070,14730,24105,-1,8720,9885,10100,12130,14460,11750,11185,-1,-1,13175,14960,-1,-1,-1,-1,-1,14560,15225,22675,-1,-1,-1,-1,-1,24860,26215,26785,-1,-1,-1,-1,-1,two_gates
1210,2700,6385,9100,5370,17015,19335,25080,1890,3180,11320,14995,7305,2930,8470,8935,9120,9940,11590,15685,-1,17735,20825,-1,9510,16295,10845,12390,24545,14145,11955,-1,-1,10175,11780,-1,-1,-1,-1,-1,12130,13050,21640,-1,-1,-1,-1,-1,24365,26005,-1,-1,-1,-1,-1,-1,two_gates
1230,3185,3840,-1,-1,-1,-1,-1,1965,2615,7875,-1,4860,3090,5985,6665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1150,2940,5905,7805,5170,-1,-1,-1,1845,2310,-1,-1,6500,2835,-1,-1,5465,6370,9055,-1,-1,-1,-1,-1,7610,9075,8605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1240,2960,7835,11095,6870,15830,19255,-1,1925,2400,11065,11740,9500,3010,12160,11690,7190,7970,10325,-1,-1,-1,-1,-1,12620,13660,14555,15975,17390,17420,15955,-1,-1,10665,-1,-1,-1,-1,-1,-1,12230,12770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1240,2885,3115,13495,10660,17750,-1,-1,2560,9310,11235,12175,4830,3625,6050,11680,13125,13985,14530,-1,-1,-1,-1,-1,5985,11570,7045,13270,14080,-1,8160,-1,-1,19520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1230,3075,5765,9760,4990,5625,13920,16425,1915,2540,7195,8465,6735,2915,7915,7810,9780,11055,10970,15315,-1,-1,18080,-1,12730,14010,18405,19855,-1,19910,20325,-1,-1,12140,19815,-1,-1,-1,-1,-1,13575,14335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1205,2885,5880,7970,5310,11110,17755,19780,1855,2545,8550,8825,7015,2970,8410,9305,6675,7640,12805,-1,-1,16925,-1,-1,13390,14415,15370,16540,19345,16560,16515,-1,-1,12680,-1,-1,-1,-1,-1,-1,14185,14765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1205,3070,7940,9260,6065,13845,19590,19695,1905,2425,11970,12355,8660,3055,18175,18225,6230,7100,9775,-1,29370,14090,-1,34250,9685,10875,10685,12170,18005,11790,11720,-1,-1,13415,14780,-1,-1,-1,-1,-1,14890,-1,17035,-1,-1,25060,26630,-1,19165,21130,25845,21180,23415,28880,28745,33455,two_gates
1240,3520,2510,12030,9690,15270,22455,-1,1975,4170,4595,29455,3060,-1,4065,-1,8155,10080,-1,17360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8935,12955,12135,10940,11485,15920,-1,12715,13285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1205,2670,7645,10280,6460,-1,-1,-1,1905,2330,12675,-1,9085,2915,-1,-1,7625,8455,9650,-1,-1,14055,-1,-1,10330,12635,11710,14115,-1,13210,12715,-1,-1,14000,-1,-1,-1,-1,-1,-1,15480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1215,3180,4315,-1,13130,-1,-1,-1,1910,2490,8090,14285,5100,2920,6195,7440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10855,-1,-1,-1,-1,-1,-1,12575,13535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1190,2840,4015,4105,3820,11470,17270,-1,1890,5085,5740,18735,4730,3030,5750,6005,7400,8155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8210,9760,-1,10645,11185,-1,-1,9750,10320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1175,2670,2235,11200,7215,-1,-1,-1,1835,9495,10540,11080,3375,2860,4430,11910,5055,7400,10435,-1,-1,-1,-1,-1,4445,8900,5605,8010,15545,7925,6635,-1,-1,11690,14445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1220,2875,2315,-1,11760,-1,-1,-1,1935,5440,7655,12230,3660,3080,4820,-1,7395,9495,-1,-1,-1,-1,-1,-1,4670,8530,5870,12815,-1,-1,7005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1235,3070,2535,-1,-1,-1,-1,-1,1945,6720,8585,-1,4050,2935,5200,5355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6175,7595,-1,7735,9505,-1,-1,7870,8440,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1140,3052,2386,14842,12318,26090,-1,-1,1880,4916,5044,7186,3530,2930,4966,5238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7280,14754,26516,14470,15606,-1,-1,8894,10020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1164,2484,3060,-1,28688,-1,-1,-1,1900,9046,9768,-1,3892,2904,5228,9406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4972,6436,-1,6722,7388,-1,-1,7564,9480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1140,2392,3072,-1,9518,-1,-1,-1,1888,4294,6512,12096,3880,2882,5250,5116,7746,8634,8550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10444,-1,-1,-1,-1,-1,-1,11948,12730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1154,2402,2948,-1,14154,-1,-1,-1,1788,5338,8590,-1,3712,2796,4948,5070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6234,7850,-1,8800,10052,-1,-1,8086,8650,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1190,2415,4520,12565,9745,26505,31705,-1,1895,4275,11545,14610,5025,2885,10485,17230,7055,7770,18805,-1,-1,23010,-1,-1,6145,18230,8030,12720,24020,13180,9035,-1,-1,6790,8340,-1,-1,-1,-1,-1,8920,9565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1190,3395,2485,2870,7015,22890,-1,-1,1945,9575,9885,10310,3830,2955,4895,14620,7675,8760,12470,14220,23380,13055,14690,27365,4825,17075,5840,9160,14980,9350,6855,-1,-1,10335,12430,-1,-1,-1,-1,-1,11755,12895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1260,3285,3825,-1,13330,-1,-1,-1,1950,2760,10770,13825,5460,2955,6580,8045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7835,9685,-1,9820,10480,-1,-1,9200,12565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1270,3205,5505,7870,4980,-1,-1,-1,1975,2560,8135,8410,6065,2970,7125,7710,-1,-1,-1,-1,-1,-1,-1,-1,10985,12525,13965,-1,-1,-1,-1,-1,-1,8035,-1,-1,-1,-1,-1,-1,9520,10130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1250,2525,3225,-1,13310,-1,-1,-1,1995,6635,11350,14875,4480,3015,5575,6005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5705,7330,-1,9010,9885,-1,-1,7990,8895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1250,3300,2570,-1,14755,-1,-1,-1,2005,7560,15160,-1,4385,3110,5530,10745,-1,-1,-1,-1,-1,-1,-1,-1,6690,11790,7790,-1,-1,13490,8810,-1,-1,5965,8415,-1,8880,9775,-1,-1,13875,15065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1175,3170,7280,8415,6180,-1,-1,-1,1895,2520,8595,8945,7245,2885,9120,9690,6595,7590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1205,2740,2445,-1,-1,-1,-1,-1,1990,3980,10450,-1,4830,2985,6125,9190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5930,7900,-1,8110,9535,-1,-1,9830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1155,2975,4540,6500,4085,12165,-1,-1,1870,5725,8975,14465,5185,2880,6205,7400,10135,11140,11000,14405,-1,15115,15135,-1,8410,12020,9415,13320,18425,12615,10485,-1,-1,8280,9565,-1,-1,-1,-1,-1,9640,10265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1170,2475,4895,6715,4025,11060,16970,-1,1940,5750,7750,9100,5180,3015,6265,7360,17940,19595,-1,-1,-1,-1,-1,-1,14450,15710,15655,19470,-1,-1,-1,-1,-1,8485,12070,13625,12030,12880,-1,-1,9790,10415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1200,2490,3100,13970,10760,14145,22470,-1,1950,6705,11730,17375,4045,2960,5105,5240,18295,20405,21275,-1,-1,-1,-1,-1,16765,17855,18465,20505,29215,19765,28290,-1,-1,6235,24195,-1,-1,-1,-1,-1,7555,8175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1215,3025,2385,15290,11570,21330,-1,-1,1880,4930,9295,15485,3965,2895,5070,6155,22835,23565,25680,-1,-1,-1,-1,-1,15765,19500,17155,18340,25335,18310,19775,-1,-1,6050,7410,-1,8460,9135,-1,-1,7490,8035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1258,3108,2316,15214,10192,19030,-1,-1,1916,4710,11098,16324,3816,2904,4828,5234,21492,-1,23274,-1,-1,-1,-1,-1,16530,17790,19758,22218,24948,-1,21342,-1,-1,6460,7832,-1,8580,9372,-1,-1,7888,8480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1224,3066,2442,16846,13182,13346,18826,-1,1910,9114,9918,14610,3726,2896,4760,4992,-1,-1,-1,-1,-1,-1,-1,-1,26622,-1,-1,-1,-1,-1,-1,-1,-1,5314,6602,-1,7462,7998,-1,-1,8578,9162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1170,3360,2200,12480,8086,16254,19284,26280,1848,4160,9416,13298,2886,3138,3866,5122,16520,17384,17824,20940,40146,25114,25108,-1,12386,13620,15650,16804,18038,17080,24434,-1,-1,6448,14170,-1,7834,8460,-1,-1,8772,9348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1208,2432,3010,13936,11026,17122,20884,34582,1844,4326,7454,14728,3734,2836,4882,5084,22178,27794,23708,24758,23716,28718,30990,28738,17286,18762,18324,19420,25820,20446,19442,-1,-1,6392,14222,-1,11588,12154,-1,-1,7684,8260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1225,3125,5665,17005,14135,17070,23810,27925,1805,2365,10965,15355,6610,2795,7630,7725,7950,8865,11360,18300,-1,18310,22875,-1,10405,12030,13480,16780,21635,15555,14630,-1,-1,9775,16680,-1,-1,-1,-1,-1,11205,12450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1280,3250,2530,15640,11440,18310,23055,24395,1985,3660,15580,16010,4975,3130,11155,11795,9975,13240,10745,17645,26805,16630,21730,-1,6095,7975,7510,13810,18600,17920,8580,-1,-1,6875,11555,-1,27705,-1,-1,-1,8230,10170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1230,2480,3086,11066,5732,9566,19126,24528,1918,7362,12278,12328,3934,2918,4954,6782,12630,18988,13496,28514,35734,22466,35724,40362,13478,14516,14602,16510,18852,15908,16364,42634,-1,6678,10974,10872,8576,9310,-1,-1,7984,8542,35694,55968,56188,45784,47110,47166,38006,40292,40744,44762,44822,44830,50802,50814,unknown
1188,3400,2260,12034,6582,8818,16946,23460,1884,7426,10134,11958,2920,12196,3928,4288,9490,10500,10454,22954,27820,14796,27800,28634,5032,13304,6124,7772,18664,9396,7126,61668,61756,12334,27600,69228,64390,66516,69248,-1,13676,14840,29420,-1,-1,50170,51676,51708,32056,33556,34870,38958,49534,46526,58674,52188,nony
1296,3714,-1,-1,-1,-1,-1,-1,1830,-1,-1,-1,-1,2814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1240,3474,-1,-1,-1,-1,-1,-1,3098,-1,-1,-1,-1,4110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1240,3895,4260,14365,2720,13600,17410,-1,3120,3560,6540,9530,5565,4110,6880,8070,9040,10595,10695,-1,-1,-1,-1,-1,10020,11180,14130,-1,-1,-1,15560,-1,-1,7465,14430,-1,-1,-1,-1,-1,8820,9375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1225,3875,4685,-1,2850,13785,18375,-1,3275,3550,7360,8985,5900,4330,7020,6920,8330,9105,9215,-1,-1,-1,-1,-1,9765,10820,-1,-1,-1,-1,-1,-1,-1,16690,-1,-1,-1,-1,-1,-1,18045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1215,2950,2390,-1,-1,-1,-1,-1,1875,4795,5640,-1,3925,2910,4935,5355,8045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1175,3020,2430,-1,-1,-1,-1,-1,1900,4180,7945,8265,3490,2945,4585,5900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1190,2935,2390,-1,8540,-1,-1,-1,1860,5600,-1,-1,3905,2870,4890,5310,8835,9600,-1,-1,-1,-1,-1,-1,6075,-1,7070,-1,-1,-1,8080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1270,3475,2350,-1,-1,-1,-1,-1,1920,6590,7055,8615,2970,-1,3970,4345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1118,2978,2330,-1,9568,-1,-1,-1,1824,3274,4996,-1,5560,2820,6736,6880,10326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1190,3056,7224,8982,5290,-1,-1,-1,1874,2466,-1,-1,7876,2894,9926,-1,5908,6770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1146,3246,2338,-1,-1,-1,-1,-1,1834,3052,14472,-1,5452,2816,6454,8624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7808,12108,-1,9198,9728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1350,3052,6792,-1,-1,-1,-1,-1,1898,14078,-1,-1,7754,2878,8776,8812,5804,6548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9330,-1,-1,10706,11510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1210,3145,2485,-1,-1,-1,-1,-1,1985,3605,-1,-1,4330,3000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1230,3115,2485,-1,-1,-1,-1,-1,1925,4525,-1,-1,3805,3035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1150,3050,2365,-1,-1,-1,-1,-1,1955,-1,-1,-1,3765,3005,4805,5025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1215,3175,2460,-1,-1,-1,-1,-1,1960,-1,-1,-1,3855,3000,4875,-1,-1,-1,-1,-1,-1,-1,-1,-1,5090,-1,6130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
895,3325,3890,-1,14385,-1,-1,-1,1490,8210,10560,11230,5570,2485,6645,11430,-1,-1,-1,-1,-1,-1,-1,-1,6665,-1,7770,15480,-1,16195,8765,-1,-1,7120,8485,-1,-1,-1,-1,-1,13110,14990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_dt
1275,2560,3475,12360,10170,15900,20095,-1,2205,11600,13605,14190,3810,3235,4800,7345,14240,18820,14980,20020,-1,-1,-1,-1,18900,-1,-1,-1,-1,-1,-1,-1,-1,6655,8220,10480,8690,9295,16460,-1,8280,8840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,reaver_drop
1190,3085,4535,-1,-1,-1,-1,-1,1935,2610,-1,-1,6185,2960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1255,3210,2420,-1,-1,-1,-1,-1,1900,5775,-1,-1,3990,3185,5070,5735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nony
1175,3040,2365,11120,8515,16735,-1,-1,1875,5190,11720,12090,4425,2880,5580,7140,7520,9260,11650,15445,-1,15685,-1,-1,5435,13610,6545,9500,13255,9695,8370,-1,-1,12380,-1,-1,-1,-1,-1,-1,14385,14940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1205,2895,2405,14165,12100,-1,-1,-1,1895,5210,9440,14540,4785,2990,5895,6470,7645,16750,8565,15945,-1,-1,-1,-1,12280,-1,14200,-1,-1,-1,15385,-1,-1,7140,8825,-1,-1,-1,-1,-1,8545,9225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1280,3080,3915,-1,11815,-1,-1,-1,1875,2490,-1,-1,4820,2890,5925,10690,7105,8815,-1,-1,-1,-1,-1,-1,6385,14100,7550,-1,-1,-1,8770,-1,-1,8910,10255,-1,-1,-1,-1,-1,10425,13020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1205,2950,4190,-1,14385,-1,-1,-1,1900,2510,7165,-1,4735,3155,6425,-1,6360,7385,-1,-1,-1,-1,-1,-1,10120,-1,11135,-1,-1,-1,12160,-1,-1,9370,10835,-1,-1,-1,-1,-1,10715,12425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1236,3160,7470,10428,5162,-1,-1,-1,1942,2480,5830,11616,8122,2984,9194,9704,9428,-1,10588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1128,3062,5982,11520,5750,-1,-1,-1,1810,2378,8792,9676,7866,2802,9894,9420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10158,-1,-1,-1,-1,-1,-1,11480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1254,3058,5370,-1,-1,-1,-1,-1,1890,2368,8114,-1,6606,2918,7630,8896,7826,8840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9436,-1,-1,10894,11520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1134,2322,2526,-1,10890,-1,-1,-1,1824,3606,9454,-1,4708,2826,5842,7362,8000,8864,8982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7656,-1,-1,-1,-1,-1,-1,9030,9656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1262,3134,10876,12802,9986,-1,-1,-1,1864,2474,5010,5820,11308,2852,14902,14110,13606,14526,14410,-1,-1,-1,-1,-1,13820,15732,17118,-1,-1,-1,-1,-1,-1,15468,-1,-1,-1,-1,-1,-1,17174,17732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1166,2902,9330,-1,15128,-1,-1,-1,1952,2468,18250,18448,11388,2948,-1,-1,15856,16796,-1,-1,-1,-1,-1,-1,12964,18304,14674,16452,18642,18458,15742,-1,-1,13976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1082,3170,9090,10396,7158,-1,-1,-1,1948,2622,6158,6690,9900,2934,11622,12308,8250,10684,10576,-1,-1,-1,-1,-1,12344,13480,13612,-1,-1,-1,-1,-1,-1,13000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1192,3202,7884,9968,5568,14600,-1,-1,1916,2562,6600,9914,8662,2922,9924,10868,10300,11816,12698,-1,-1,-1,-1,-1,10286,11368,13482,-1,-1,-1,-1,-1,-1,12482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
1142,2982,-1,-1,-1,-1,-1,-1,1810,2320,-1,-1,-1,2806,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_gates
