@relation Starcraft_TvT_Terran_openings

@attribute TerranDepot numeric
@attribute TerranGas numeric
@attribute TerranSecondGas numeric
@attribute TerranExpansion numeric
@attribute TerranSecondExpansion numeric
@attribute TerranThirdExpansion numeric
@attribute TerranFourthExpansion numeric
@attribute TerranBarracks numeric
@attribute TerranSecondBarracks numeric
@attribute TerranThirdBarracks numeric
@attribute TerranMarine numeric
@attribute TerranMedic numeric
@attribute TerranFirebat numeric
@attribute TerranBunker numeric
@attribute TerranAcademy numeric
@attribute TerranStem numeric
@attribute TerranComsat numeric
@attribute TerranEbay numeric
@attribute TerranTurret numeric
@attribute TerranInfantryAttack1 numeric
@attribute TerranInfantryArmor1 numeric
@attribute TerranInfantryAttack2 numeric
@attribute TerranInfantryArmor2 numeric
@attribute TerranFactory numeric
@attribute TerranSecondFactory numeric
@attribute TerranThirdFactory numeric
@attribute TerranMachineShop numeric
@attribute TerranSiege numeric
@attribute TerranMines numeric
@attribute TerranVulture numeric
@attribute TerranTank numeric
@attribute TerranGoliath numeric
@attribute TerranArmory numeric
@attribute TerranSecondArmory numeric
@attribute TerranMetalAttack1 numeric
@attribute TerranMetalArmor1 numeric
@attribute TerranMetalAttack2 numeric
@attribute TerranMetalArmor2 numeric
@attribute TerranStarport numeric
@attribute TerranControlTower numeric
@attribute TerranWraith numeric
@attribute TerranCloak numeric
@attribute TerranDropship numeric
@attribute TerranValkyrie numeric
@attribute TerranScienceFacility numeric
@attribute TerranVessel numeric
@attribute TerranGhost numeric
@attribute TerranNuke numeric
@attribute TerranBattlecruiser numeric
@attribute TerranAirAttack numeric
@attribute TerranAirArmor numeric
@attribute midBuild {two_facto,vultures,air}

@data
1430,2535,-1,-1,-1,-1,-1,2310,3635,-1,3725,-1,-1,-1,-1,-1,-1,9290,11600,-1,-1,-1,-1,4095,-1,-1,6290,6930,-1,5375,6915,-1,-1,-1,-1,-1,-1,-1,5535,-1,6625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1420,2625,-1,8980,-1,-1,-1,2180,7625,9620,3420,-1,-1,-1,10895,-1,-1,-1,-1,-1,-1,-1,-1,4235,5075,-1,-1,-1,-1,5530,-1,7240,5475,-1,-1,-1,-1,-1,7575,-1,9080,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1410,2570,15780,3925,13805,18665,26820,2225,8740,19155,-1,-1,-1,-1,7780,-1,9130,19190,21040,-1,-1,-1,-1,4355,10205,12180,5700,14625,8810,6150,16280,8575,7040,-1,21460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1425,2510,17120,9255,9665,14510,20090,2215,7305,12675,-1,-1,-1,-1,12190,-1,13950,11580,13860,-1,-1,-1,-1,3825,4475,7025,5610,10915,9515,5110,9335,6425,5135,-1,12265,-1,-1,-1,19905,21135,25840,-1,21770,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1410,2525,-1,-1,-1,-1,-1,2185,-1,-1,3435,-1,-1,-1,8175,-1,9585,-1,-1,-1,-1,-1,-1,4045,4865,7310,5845,-1,6845,5375,-1,-1,12200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1390,2380,-1,-1,-1,-1,-1,2000,-1,-1,3265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3675,4540,7635,5425,-1,6485,4950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1435,2730,-1,10140,-1,-1,-1,2220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4015,4590,-1,8005,9285,-1,5250,8660,6775,5435,-1,7190,-1,-1,-1,7655,10100,8875,-1,10715,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1435,2545,-1,11720,-1,-1,-1,2145,-1,-1,3405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3745,4630,-1,6780,8475,-1,4985,7435,9945,6430,-1,-1,-1,-1,-1,10260,-1,11530,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1446,2100,14766,9096,9290,12466,12586,2646,3944,6628,4328,-1,-1,-1,16272,-1,-1,12574,13876,-1,-1,-1,-1,4032,4932,6164,5316,6468,-1,-1,6198,6694,5282,-1,-1,-1,-1,-1,7844,8980,-1,-1,9624,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1432,1878,-1,10924,14580,15386,-1,2572,9056,-1,-1,-1,-1,-1,12542,-1,14982,9526,12192,-1,-1,-1,-1,3906,4686,5162,6158,6778,-1,5452,6772,9234,5300,-1,12568,-1,-1,-1,6608,7764,-1,-1,8928,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1392,2360,13732,10860,13220,20476,24402,2024,13140,26574,-1,-1,-1,-1,19178,-1,20588,7334,9052,-1,-1,-1,-1,3706,4482,15080,5918,8570,-1,5100,8936,6470,5170,-1,8328,18398,-1,-1,6130,7316,19130,19098,8008,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1332,2520,12614,10536,14190,16904,18298,1990,-1,-1,3376,-1,-1,-1,10380,-1,20432,12036,13150,-1,-1,-1,-1,3760,4492,6134,5758,10120,6434,5010,7824,8668,7164,17332,9040,19142,19116,-1,9124,10300,-1,-1,10940,-1,17592,-1,-1,-1,29174,29060,29078,two_facto
1258,2648,9002,6498,13736,-1,-1,2044,8046,-1,3274,-1,-1,-1,10086,-1,11422,-1,-1,-1,-1,-1,-1,3880,4708,-1,5640,7772,-1,5128,6770,-1,-1,-1,-1,-1,-1,-1,8100,-1,9366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1368,2354,11402,9554,-1,-1,-1,2110,-1,-1,3374,-1,-1,-1,-1,-1,-1,11798,14392,-1,-1,-1,-1,3690,4568,5268,5884,8118,-1,5404,8126,13022,11720,-1,-1,-1,-1,-1,11592,-1,12724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1374,2364,11458,8866,12586,19078,-1,2098,8774,12044,3336,-1,21482,-1,9444,-1,11420,12346,15128,-1,-1,-1,-1,3574,4476,14358,5434,7562,6114,4966,6172,11988,10142,-1,12102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1222,2450,12432,9348,11236,18114,18786,1948,-1,-1,3212,-1,-1,-1,13156,-1,15106,-1,-1,-1,-1,-1,-1,3696,4414,5132,5226,9458,7466,5782,9452,9794,6876,-1,12856,-1,-1,-1,11960,13102,-1,-1,14698,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1456,2636,11578,5052,7752,11488,11668,2282,10254,13422,10902,-1,-1,-1,13732,-1,16904,13806,14780,-1,-1,-1,-1,4036,5842,6254,13500,18184,14950,12352,14906,6964,5342,11950,8628,13284,13316,21112,10562,11718,-1,-1,12896,-1,11866,60958,-1,-1,28406,31326,31342,two_facto
1472,2108,10186,8278,12256,14642,15254,2684,9020,21418,10674,-1,-1,-1,9426,-1,10728,8920,9986,-1,-1,-1,-1,3966,5238,5832,5308,8022,-1,62926,6122,6756,5394,21244,6688,14292,9630,42126,5334,6412,20368,20382,7032,-1,14990,-1,42148,52850,21204,23062,34186,unknown
1382,2472,17740,14518,17652,22458,-1,2200,6434,17186,3486,-1,-1,-1,20408,-1,22310,16612,18084,-1,-1,-1,-1,3882,13716,18720,7874,11286,-1,5164,8576,20058,18002,-1,-1,-1,-1,-1,5580,6776,6762,7634,15332,-1,-1,-1,-1,-1,-1,-1,-1,air
1446,2590,19400,17308,19370,19904,20522,2174,-1,-1,4250,-1,-1,-1,8442,-1,9814,9408,10426,-1,-1,-1,-1,3910,7712,22828,5280,6052,-1,-1,5892,7040,5624,-1,10326,16154,-1,-1,15922,17374,-1,-1,18120,-1,-1,-1,-1,-1,-1,-1,-1,
2380,4090,-1,-1,-1,-1,-1,1405,3125,3840,4130,6125,5350,-1,4030,5985,8825,-1,-1,-1,-1,-1,-1,7340,8260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8835,-1,10225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1435,2505,-1,-1,-1,-1,-1,2310,-1,-1,4240,-1,-1,4405,-1,-1,-1,-1,-1,-1,-1,-1,-1,3820,7585,9945,-1,-1,-1,5085,-1,-1,11955,-1,-1,-1,-1,-1,5610,7540,-1,-1,8425,-1,-1,-1,-1,-1,-1,-1,-1,air
1475,2525,16610,8215,10175,12975,14360,2180,3435,3895,4015,-1,-1,-1,16700,-1,18540,9825,12310,-1,-1,-1,-1,3795,12540,18205,6765,8465,-1,-1,7430,16635,13325,-1,-1,-1,-1,-1,5085,8140,6270,8910,12090,-1,-1,-1,-1,-1,-1,-1,-1,air
1425,2040,13290,11350,17810,18660,19605,2855,10135,16835,-1,-1,-1,-1,8170,-1,9885,8120,9325,-1,-1,-1,-1,4265,5650,10500,5695,10435,-1,-1,7585,6970,5710,-1,16235,25400,-1,-1,5630,6740,-1,-1,7390,-1,25475,-1,-1,-1,-1,-1,-1,air
1576,1998,14902,10182,14162,17294,24196,2756,18860,-1,-1,-1,-1,-1,10932,-1,12936,7348,8376,-1,-1,-1,-1,4124,4954,6260,5450,6350,-1,-1,6314,6808,5542,30814,19336,43320,33528,47362,6728,7848,20238,18890,8744,-1,28902,53582,-1,-1,31534,24884,28946,two_facto
1396,2016,17184,12620,14888,16326,16506,2758,4026,46288,4372,-1,-1,-1,11250,-1,12646,9012,10086,-1,-1,-1,-1,4148,5402,19666,6474,7192,-1,33484,7246,9048,5496,25308,22174,-1,47366,-1,5814,8008,6896,-1,9310,26556,22148,-1,-1,-1,26538,31022,32270,two_facto
1410,2455,14620,12750,22960,26090,-1,2165,4535,6135,3410,-1,-1,-1,13960,-1,15325,12460,14740,-1,-1,-1,-1,3650,16505,16990,9890,10910,-1,-1,10895,6220,4945,-1,-1,-1,-1,-1,6405,11550,7635,12190,19495,-1,-1,-1,-1,-1,-1,19605,-1,
1435,2535,16260,13845,18080,24765,-1,2025,12530,-1,3265,-1,-1,-1,15180,-1,16495,6490,7545,-1,-1,-1,-1,3725,14775,17770,4975,5960,-1,22720,5610,19230,17750,17890,23110,-1,-1,-1,4980,6155,8145,10400,6780,-1,-1,-1,-1,-1,-1,-1,-1,air
1380,2390,11300,9135,15780,17825,19440,2145,16120,32925,3385,-1,-1,-1,7430,-1,8845,6955,7950,-1,-1,-1,-1,3600,11205,12170,5870,10285,-1,4860,9290,8490,7205,28705,49675,-1,-1,-1,4870,5965,6590,6705,16160,33360,27660,-1,52655,-1,29305,22755,30010,air
1440,2465,13580,8355,17095,17915,21615,2070,9350,-1,3350,-1,-1,-1,8870,-1,10320,10170,11315,-1,-1,-1,-1,3715,13175,16445,5950,11375,-1,5315,9380,-1,23765,24795,-1,-1,-1,-1,4985,6140,6095,6785,15835,-1,28960,57445,-1,-1,35825,27120,26620,air
1440,2660,-1,10915,-1,-1,-1,2230,-1,-1,3595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3970,4710,7690,5225,-1,6740,5845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1385,2620,-1,-1,-1,-1,-1,2225,-1,-1,3470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4200,5260,-1,5615,-1,9085,6250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1386,2522,14604,9962,12544,13310,15196,2126,7568,8944,7998,-1,-1,-1,18234,-1,24590,9906,10882,-1,-1,-1,-1,3698,4538,12998,4988,16338,-1,-1,17114,6198,4946,21276,6290,13074,-1,-1,5900,7038,21920,21880,7674,-1,24972,-1,-1,-1,29740,24250,26824,two_facto
1432,2548,10230,5018,7228,15260,19268,2156,34606,-1,-1,-1,-1,-1,20728,-1,22100,7086,8046,-1,-1,-1,-1,3776,9408,16240,5498,6396,-1,-1,6110,17786,16156,20680,18990,22998,24978,-1,5402,6582,34926,34936,7436,-1,21612,-1,-1,-1,-1,29666,29670,air
1445,2460,14730,12190,12530,13725,39425,2555,11250,38565,4195,-1,-1,-1,12990,-1,14280,22205,24335,-1,-1,-1,-1,3810,4840,12715,18485,21610,-1,5190,19550,6375,5125,-1,8970,-1,-1,-1,6145,7335,20170,22650,7955,-1,43265,-1,-1,-1,-1,23095,17930,two_facto
1440,2640,14750,7820,12040,19465,26895,2245,4720,14290,3515,-1,-1,-1,17875,-1,19185,13140,14095,-1,-1,-1,-1,4160,9390,19760,6075,7220,-1,5550,6745,-1,25540,-1,-1,-1,-1,-1,5535,8050,6760,15355,-1,-1,-1,-1,-1,-1,-1,27145,-1,air
1440,2525,8975,6000,13885,-1,-1,2370,-1,-1,4625,-1,-1,-1,10780,-1,12065,6705,7840,-1,-1,-1,-1,3740,-1,-1,5450,6515,-1,4980,6155,-1,11870,-1,-1,-1,-1,-1,9340,11485,10545,12905,12140,-1,15985,-1,-1,-1,-1,13330,13355,
1435,2730,11275,8410,10420,14825,20925,2180,4310,11705,3425,-1,-1,-1,13060,-1,14410,10770,11795,-1,-1,-1,-1,4100,-1,-1,6255,10675,-1,5505,10000,-1,16430,21030,23330,-1,28040,-1,5400,6800,6565,7470,-1,-1,22575,-1,-1,-1,-1,19265,22470,air
1510,2795,-1,-1,-1,-1,-1,2220,6990,-1,3870,-1,-1,4660,-1,-1,-1,-1,-1,-1,-1,-1,-1,4095,-1,-1,-1,-1,-1,5710,-1,-1,7945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2075,5505,-1,-1,-1,-1,-1,1475,2580,-1,2735,-1,-1,6860,-1,-1,-1,-1,-1,-1,-1,-1,-1,7540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1565,2670,12715,9745,14090,15590,17885,2285,3600,6325,5400,-1,-1,-1,10560,-1,11970,7805,8930,-1,-1,-1,-1,3945,10205,11210,6035,7350,-1,5550,6710,21890,5340,25315,6645,14590,-1,-1,5250,6425,21100,21250,7055,12265,25345,-1,-1,-1,-1,23275,-1,air
1480,2720,8380,5315,7355,10765,16170,2255,7870,23275,-1,-1,-1,-1,21215,-1,24725,6380,7410,-1,-1,-1,-1,4015,12725,-1,5450,6730,-1,-1,6115,25845,22010,-1,-1,-1,-1,-1,8875,12040,11055,14145,15900,-1,-1,-1,-1,-1,-1,25205,-1,
1430,2640,8885,5215,7090,7420,12220,2150,3465,3645,4110,-1,-1,-1,22785,-1,24265,6300,7335,-1,-1,-1,-1,3880,13420,17130,5175,6495,-1,-1,5810,21635,13735,-1,15165,15170,20735,20745,13955,15225,28180,28210,16030,-1,18105,-1,-1,-1,46785,34365,34375,
1485,2610,12905,9720,10400,12960,13310,2220,8615,-1,4160,-1,-1,-1,16385,-1,18710,12520,14080,-1,-1,-1,-1,3905,4875,14950,5980,11100,-1,40970,11090,6620,5305,23810,6925,18770,7870,-1,5535,6785,-1,-1,7420,32330,20680,36550,-1,-1,22910,23750,28335,unknown
1410,2695,8085,5475,7645,16015,18005,2170,3505,-1,4700,-1,-1,-1,11635,-1,12950,8515,9595,-1,-1,-1,-1,3975,9175,14740,5245,6370,-1,-1,6055,9975,8490,21185,12555,18705,25925,25895,6465,7935,21760,21785,10495,-1,21155,-1,-1,-1,26725,22595,22605,
1390,2610,11435,8285,10660,13785,15570,2150,3570,7010,-1,-1,-1,-1,16910,-1,25075,19965,21045,-1,-1,-1,-1,3900,12840,15140,5215,9470,-1,-1,5875,15130,13655,29705,15600,-1,-1,-1,5525,7910,6845,9000,14410,31880,29360,-1,-1,-1,-1,29620,-1,air
1315,2425,12285,9730,18435,27630,30620,2115,-1,-1,4370,-1,-1,-1,5475,-1,6875,7415,9070,-1,-1,-1,-1,3675,13855,21005,5170,6715,-1,-1,5845,6525,5240,27920,25260,30525,34440,-1,10355,11750,14675,19515,13555,-1,30465,-1,-1,-1,-1,30380,30405,
1325,2525,13500,9135,9490,13070,15755,2115,-1,-1,4005,-1,-1,-1,11085,-1,13575,8160,9955,-1,-1,-1,-1,4330,10705,14200,5725,6500,-1,-1,6480,7575,6290,26240,9080,18525,26125,27745,5680,6890,-1,-1,7540,16660,18565,-1,-1,-1,32230,29240,30570,air
1470,2660,15670,6995,8675,9105,12905,2240,53365,55000,-1,-1,-1,-1,20835,-1,22925,10650,12525,-1,-1,-1,-1,4050,10380,46875,5365,6015,-1,-1,6005,58925,22015,24945,-1,-1,-1,-1,8275,9545,-1,-1,10205,-1,19290,-1,-1,-1,21940,23880,26485,
1425,2715,11460,6065,8065,8755,11960,2340,11680,19520,3640,-1,-1,-1,12280,-1,25710,8190,9290,-1,-1,-1,-1,4350,10800,12210,5665,6400,-1,-1,6600,13500,10885,23510,12255,16545,23480,24890,5715,7095,33145,33180,7725,-1,21760,-1,-1,-1,49465,31155,31225,air
1335,2395,12720,10245,12200,12690,13565,2430,3735,14240,4045,-1,-1,-1,15580,-1,17020,8345,14130,-1,-1,-1,-1,3710,4790,6280,5040,8725,-1,-1,7120,6225,4980,29105,19625,29075,-1,-1,5760,6955,-1,-1,7640,-1,27270,-1,-1,-1,31255,33070,33010,two_facto
1390,2555,9580,6280,8305,16535,17340,2205,3505,25160,3975,-1,-1,-1,14800,-1,16090,8880,10135,-1,-1,-1,-1,3895,4650,5175,5690,8070,6610,5650,7680,14885,5785,28060,17670,27770,35920,35940,7080,8255,-1,-1,8925,-1,26390,-1,-1,-1,-1,31450,-1,two_facto
1750,2415,14855,10895,13970,19395,21250,2120,3735,5615,-1,-1,-1,-1,16915,-1,18435,9740,13710,-1,-1,-1,-1,3765,11935,12825,7185,8570,-1,5085,7835,-1,-1,-1,-1,-1,-1,-1,5185,7705,6305,-1,8385,-1,23605,-1,-1,-1,-1,-1,-1,air
1450,3030,11670,8075,10560,13950,15065,2240,5955,7135,3520,-1,-1,-1,6595,-1,8470,8920,10065,-1,-1,-1,-1,4275,5300,17205,8010,10745,-1,5600,8645,6910,5545,-1,7175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1418,2620,12702,9186,10710,19778,20600,2050,-1,-1,3292,-1,-1,-1,6998,-1,9510,13924,15312,-1,-1,-1,-1,3922,5204,13486,5188,8010,-1,-1,5812,6618,5312,19670,19190,21862,24204,-1,9560,11098,-1,-1,11978,-1,19712,26710,-1,-1,25398,25980,25996,two_facto
1400,2200,11234,7720,12460,22966,25524,2726,7696,-1,3960,-1,-1,-1,19372,-1,21440,15584,17208,-1,-1,-1,-1,4296,5226,17830,6368,7324,-1,5608,7086,-1,18888,20558,-1,-1,-1,-1,12732,15506,14008,34498,-1,-1,14334,-1,-1,-1,19962,20486,23086,two_facto
1418,2620,12702,9186,10710,19778,20600,2050,-1,-1,3292,-1,-1,-1,6998,-1,9510,13924,15312,-1,-1,-1,-1,3922,5204,13486,5188,8010,-1,-1,5812,6618,5312,19670,19190,21862,24204,-1,9560,11098,-1,-1,11978,-1,19712,26710,-1,-1,25398,25980,25996,two_facto
1400,2200,11234,7720,12460,22966,25524,2726,7696,-1,3960,-1,-1,-1,19372,-1,21440,15584,17208,-1,-1,-1,-1,4296,5226,17830,6368,7324,-1,5608,7086,-1,18888,20558,-1,-1,-1,-1,12732,15506,14008,34498,-1,-1,14334,-1,-1,-1,19962,20486,23086,two_facto
1402,2510,-1,-1,-1,-1,-1,2212,-1,-1,3746,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3714,4598,-1,5446,-1,6082,4944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1380,2352,-1,5890,-1,-1,-1,2246,-1,-1,3580,-1,-1,6178,-1,-1,-1,-1,-1,-1,-1,-1,-1,3534,-1,-1,5244,6376,-1,4770,5860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1406,2378,9812,7990,16204,19126,20270,1994,6276,6494,3230,-1,-1,-1,11606,-1,13006,16414,18048,-1,-1,-1,-1,3616,10742,12332,5080,8124,14194,4990,5696,17694,10874,-1,12614,-1,18344,-1,4978,9602,6114,-1,10308,-1,16980,-1,-1,-1,-1,-1,-1,air
1396,2274,11046,8920,14538,17976,20670,2512,5110,24868,4018,-1,-1,-1,7850,-1,9380,12162,13168,-1,-1,-1,-1,3862,4828,9844,5144,7206,5880,6130,5866,7372,6016,7808,13208,-1,27436,-1,12196,13776,36934,37900,15724,-1,19012,-1,-1,-1,-1,-1,-1,two_facto
1260,2515,-1,-1,-1,-1,-1,2180,-1,-1,3420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1400,4015,-1,-1,-1,-1,-1,2145,2800,-1,3395,-1,-1,-1,4555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1395,-1,-1,-1,-1,-1,-1,2150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1360,2500,-1,-1,-1,-1,-1,2110,4560,-1,3385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3960,6610,-1,5210,-1,-1,5725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1250,2400,-1,-1,-1,-1,-1,2260,-1,-1,3495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3630,4765,7780,5465,-1,6130,4930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1410,2478,9066,4986,11754,13676,14266,2362,3772,3872,5982,-1,-1,-1,8034,-1,9474,18786,20600,-1,-1,-1,-1,3654,5596,8706,8650,10776,15598,4888,9374,7902,6300,-1,13778,-1,24242,-1,13704,15666,-1,-1,16816,-1,21010,-1,-1,-1,-1,-1,-1,two_facto
1356,2472,8550,5138,12790,16928,20728,1950,-1,-1,3188,-1,-1,-1,10860,-1,12472,18462,19768,-1,-1,-1,-1,3772,5782,7926,6006,10294,6650,5022,8060,9838,7998,8350,12646,-1,18756,-1,14434,18044,15730,-1,18734,-1,17750,-1,-1,-1,-1,-1,-1,two_facto
1366,2416,8414,5180,12508,14052,16014,2330,-1,-1,3726,-1,-1,-1,10766,-1,12736,16368,17422,-1,-1,-1,-1,3664,6286,9300,5982,10666,-1,4954,6610,7630,6354,-1,-1,-1,-1,-1,8170,9330,-1,-1,10072,-1,20324,-1,-1,-1,-1,-1,-1,two_facto
1424,2482,8878,5828,10984,18960,21898,2166,5126,-1,3428,-1,-1,-1,7504,-1,8768,-1,-1,-1,-1,-1,-1,3668,6796,11620,5386,9508,-1,4908,6022,8566,6844,-1,13064,-1,17966,-1,8268,9362,-1,-1,10100,-1,16886,-1,-1,-1,-1,-1,-1,two_facto
1966,-1,-1,-1,-1,-1,-1,1468,-1,-1,2718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1745,2500,9155,6940,9110,17180,18705,2565,3940,24270,-1,38605,-1,-1,12535,-1,14745,7690,9660,-1,-1,-1,-1,3920,8385,15815,5645,9225,-1,5170,6405,7175,5180,15775,6520,12245,16740,17115,12390,13555,23185,23235,14620,-1,13615,42960,27280,66560,41100,22560,28190,
1445,2630,11785,6915,8885,9260,9645,2215,7020,9295,3495,-1,-1,4840,8370,-1,9790,9035,10185,-1,-1,-1,-1,4115,14455,15825,5390,6250,-1,-1,6005,-1,7115,20755,8740,43700,20580,-1,8180,9395,45255,45280,10690,14350,13695,-1,-1,-1,22760,14790,22445,
1370,3520,5368,2818,11548,15862,18346,3228,14952,-1,-1,-1,-1,-1,7820,-1,9384,7864,9440,-1,-1,-1,-1,4814,5896,7412,6066,8646,6690,6682,8702,7882,6470,-1,15058,-1,19906,-1,9320,10460,-1,-1,12070,-1,17502,-1,-1,-1,-1,-1,-1,two_facto
1318,2368,8534,6440,10934,11204,-1,2390,5168,-1,3812,-1,-1,-1,9246,-1,10606,-1,-1,-1,-1,-1,-1,3708,7430,10966,5034,8444,12668,12438,5664,-1,15322,-1,-1,-1,-1,-1,5006,-1,6152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1386,2480,13980,5198,12170,16656,18122,2142,23280,-1,3386,-1,-1,-1,13404,-1,14866,18406,19426,-1,-1,-1,-1,3772,7002,8114,5064,10552,7324,5678,10516,13678,7486,-1,13448,-1,23110,-1,13434,15284,-1,-1,16346,-1,19400,-1,-1,-1,-1,-1,-1,vultures
1314,2372,12400,5062,12722,15968,18758,2258,-1,-1,3826,-1,-1,-1,13734,-1,15728,14302,17272,-1,-1,-1,-1,3572,6712,7232,5282,13148,8308,4810,12352,17082,13640,29216,15450,-1,19604,-1,15996,17256,-1,-1,18038,-1,18592,-1,-1,-1,31270,24718,32180,unknown
1376,2442,11406,4832,9660,9996,14000,2130,16194,-1,3392,-1,-1,-1,19746,-1,21370,11744,12942,-1,-1,-1,-1,3720,6310,11350,5464,12700,6834,4950,11056,8468,7110,24762,15370,-1,21442,-1,17650,19228,-1,-1,21528,-1,19240,-1,-1,-1,24712,26290,26350,two_facto
1418,2454,9084,8010,16704,18966,28792,2062,21254,-1,3294,-1,-1,-1,8754,-1,10136,20782,21848,-1,-1,-1,-1,3730,8582,11194,5022,6764,21794,21264,5640,7112,5746,27174,12370,-1,17426,-1,5108,8544,6198,-1,9486,-1,16346,-1,-1,-1,30956,28142,28824,air
1366,2372,7516,5312,12826,15194,22392,2464,-1,-1,3752,-1,-1,5586,10186,-1,11632,13422,15002,-1,-1,-1,-1,3694,6688,10922,5772,7060,-1,4940,6474,10036,8294,25728,16492,-1,23498,-1,9304,10644,-1,-1,11264,-1,16588,-1,-1,-1,31010,30790,30808,two_facto
1372,2826,8352,5364,8812,9384,11668,2254,5634,-1,3510,-1,-1,-1,8262,-1,9584,14914,16206,-1,-1,-1,-1,4096,6122,12252,5388,10282,6994,7458,6010,9042,6798,-1,13372,-1,18584,-1,8002,9198,-1,-1,9938,-1,17332,-1,-1,-1,-1,-1,-1,two_facto
