@relation Starcraft_PvZ_Zerg_openings

@attribute ZergPool numeric
@attribute ZergOverlord numeric
@attribute ZergZergling numeric
@attribute ZergZerglingSpeed numeric
@attribute ZergCrackling numeric
@attribute ZergBurrow numeric
@attribute ZergGas numeric
@attribute ZergSecondGas numeric
@attribute ZergSecondHatch numeric
@attribute ZergThirdHatch numeric
@attribute ZergFourthHatch numeric
@attribute ZergFifthHatch numeric
@attribute ZergSixthHatch numeric
@attribute ZergSeventhHatch numeric
@attribute ZergHydraDen numeric
@attribute ZergHydra numeric
@attribute ZergHydraRange numeric
@attribute ZergHydraSpeed numeric
@attribute ZergLurker numeric
@attribute ZergLair numeric
@attribute ZergSpire numeric
@attribute ZergMutalisk numeric
@attribute ZergScourge numeric
@attribute ZergAirAttack numeric
@attribute ZergAirArmor numeric
@attribute ZergQueenNest numeric
@attribute ZergQueen numeric
@attribute ZergHive numeric
@attribute ZergGreaterSpire numeric
@attribute ZergGardian numeric
@attribute ZergDevour numeric
@attribute ZergUltraliskCavern numeric
@attribute ZergUltralisk numeric
@attribute ZergUltraliskArmor numeric
@attribute ZergUltraliskSpeed numeric
@attribute ZergDefilerMound numeric
@attribute ZergDefiler numeric
@attribute ZergConsume numeric
@attribute ZergevoDen numeric
@attribute ZergMeleeWeapons1 numeric
@attribute ZergRangeWeapons1 numeric
@attribute ZergGroundArmor1 numeric
@attribute ZergMeleeWeapons2 numeric
@attribute ZergRangeWeapons2 numeric
@attribute ZergGroundArmor2 numeric
@attribute ZergCreep numeric
@attribute ZergSunken numeric
@attribute ZergSpore numeric
@attribute midBuild {speedlings,fast_mutas,mutas,lurkers,hydras}

@data
1280,-1,2538,-1,-1,-1,3646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
4084,1346,5498,5690,-1,-1,1482,4382,2572,3436,3618,7968,-1,-1,11572,12634,-1,-1,-1,6258,7918,9800,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9522,10092,-1,mutas
4206,1382,5656,6340,19188,-1,5012,6956,2618,3774,8332,10918,12424,15276,8190,10380,-1,-1,11128,6976,10866,-1,12762,-1,-1,14052,-1,16880,-1,-1,-1,19224,21398,21428,-1,19710,-1,21972,6470,7552,-1,7268,7850,-1,7534,6614,7304,-1,speedlings
1566,2180,2838,24732,26936,-1,1844,4110,3840,10582,12346,14244,20960,21722,27052,28682,31182,27826,-1,5462,7194,9070,9056,19340,9132,17638,-1,18670,20546,22678,22460,27648,-1,-1,30972,-1,-1,-1,8300,26546,27776,26518,31908,31920,31880,8368,25404,8992,fast_mutas
1604,2014,2872,-1,-1,-1,2186,-1,3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5240,5610,-1,
1592,2174,2862,23016,-1,-1,1882,4576,3324,13898,14536,16806,22578,27138,15248,16186,16036,17570,23740,6752,8272,10138,11326,27018,12384,20926,-1,22534,25074,-1,28542,-1,-1,-1,-1,24868,25926,25910,20288,24818,21372,21388,-1,24828,34990,20324,22320,20958,fast_mutas
1594,2090,2874,3136,-1,-1,1818,11994,9682,16284,16560,21960,24660,27312,30452,-1,-1,-1,-1,5612,7318,9260,16356,16926,12878,18028,-1,19370,24272,27846,26486,-1,-1,-1,-1,-1,-1,-1,16788,-1,-1,30458,-1,-1,-1,4160,4534,26438,speedlings
1642,2272,2952,3260,-1,-1,1946,-1,4398,5840,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1586,2106,2858,3172,22076,14248,1864,12310,4572,6410,9386,17266,19754,21382,5114,5938,10236,8660,-1,11624,13880,18504,-1,30862,18486,13224,-1,14786,16626,20884,20810,28020,36854,35704,31840,34478,36884,35608,9860,29086,10560,15060,-1,10750,20442,12634,13558,-1,speedlings
2930,1332,4216,8170,14582,29762,6646,6678,2480,4070,5700,13048,18298,19550,8478,9584,11182,9628,16750,8668,16646,-1,18606,-1,-1,11122,-1,12292,-1,-1,-1,18022,19936,21546,19472,-1,-1,-1,9346,16050,10148,10130,23712,-1,16042,6954,7364,10070,speedlings
1824,1328,3094,3328,-1,16860,1938,9694,4190,9758,12066,18792,-1,-1,5738,6874,6468,8058,11956,8608,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13908,14686,-1,15476,-1,-1,-1,14038,14992,-1,speedlings
1834,1326,3102,3576,-1,-1,2006,-1,4098,4880,-1,-1,-1,-1,6878,7760,7644,9218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2380,1492,3654,-1,-1,-1,-1,-1,3192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5272,-1,-1,
1830,1314,3104,17546,19724,-1,4000,7250,3864,4668,10978,14522,16650,17398,11638,12626,-1,-1,14252,5616,7198,9130,18034,-1,-1,16576,-1,17790,-1,-1,-1,22064,25498,25482,23334,19768,26118,21054,15576,16544,32064,16536,20644,-1,20630,8534,8998,18230,mutas
1844,1364,3108,3258,22002,-1,1990,15226,4134,6580,8724,19024,23946,25750,11994,13186,-1,-1,14756,11346,17982,-1,22900,-1,-1,18680,-1,20148,-1,-1,-1,27266,29208,31274,29186,42878,-1,43958,9412,19244,-1,10080,24262,-1,14224,9840,11534,10276,speedlings
1886,1406,3166,3348,-1,-1,2002,9236,4232,5694,14716,15206,16408,-1,11410,13548,-1,-1,14340,6470,8370,10360,15052,-1,-1,16920,-1,17996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12564,14814,-1,13302,-1,-1,17554,11234,11604,14298,speedlings
1992,1416,3266,3456,27762,-1,2220,12884,4500,5674,12310,22208,22456,24198,9728,11144,13970,21962,12598,9100,19734,-1,21636,-1,-1,21228,-1,22258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6846,19330,-1,8322,27748,-1,19288,7002,9244,7674,speedlings
2938,1314,4466,4568,-1,-1,3268,-1,2470,4264,5080,-1,-1,-1,6268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1840,1304,3114,3272,20642,-1,1942,9108,4018,5402,13628,14448,16776,19574,6852,7620,7536,9208,15666,8518,10130,-1,12772,-1,15208,17166,-1,18306,-1,-1,-1,25280,-1,-1,-1,-1,-1,-1,13076,14316,13876,13754,18870,20866,18374,16944,22888,17656,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2284,1384,3740,4080,-1,-1,2432,9946,3616,5376,13686,-1,-1,-1,7808,8500,11960,8750,-1,8960,10556,13520,12464,-1,22256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5966,-1,15566,-1,-1,22228,-1,6416,-1,6864,speedlings
3010,1454,4272,5848,-1,-1,3756,-1,2556,9980,-1,-1,-1,-1,11852,-1,-1,-1,-1,8654,10310,-1,12368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11480,-1,-1,-1,-1,-1,-1,4080,4502,12170,speedlings
2062,1318,3308,4556,-1,-1,2400,8490,4344,5618,-1,-1,-1,-1,8172,9170,-1,-1,-1,6862,8458,12504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7308,7732,-1,speedlings
1846,1320,3134,4018,-1,-1,2346,-1,3932,4248,-1,-1,-1,-1,6116,-1,-1,-1,-1,5226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6640,7104,-1,speedlings
1594,1932,2868,-1,-1,-1,2082,3480,3198,18864,20002,20214,-1,-1,4814,5740,5582,7674,15460,9078,10652,12690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21026,-1,21786,21808,-1,-1,-1,6306,6684,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3090,1410,4372,7056,20716,-1,5354,9458,2640,4544,6678,19644,24350,25588,7568,8742,-1,24436,10226,6746,11270,21500,13484,-1,-1,17664,-1,18738,21488,23378,-1,25516,-1,-1,-1,21908,23194,23138,13438,14584,-1,14192,20048,-1,19906,7686,9334,17846,speedlings
1638,2170,2908,3370,-1,-1,1942,9880,4448,5878,11756,16910,-1,-1,8196,9046,15134,11834,10792,7184,9794,17442,11658,-1,13128,13182,-1,14554,17452,-1,-1,-1,-1,-1,-1,-1,-1,-1,12488,-1,15316,15292,-1,-1,-1,8754,9152,13208,speedlings
2970,1394,4268,6796,-1,-1,5024,6874,2516,3998,10064,-1,-1,-1,6592,7416,7304,11980,10926,7042,9188,-1,12830,-1,-1,12720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9462,-1,-1,10220,-1,-1,-1,9772,10164,-1,speedlings
1874,1340,3158,3940,-1,17358,2496,12220,4658,6286,7758,12162,12708,14700,8956,11392,11524,9714,16758,8152,9748,-1,17484,-1,-1,19040,-1,21506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17270,18604,18002,18574,-1,-1,-1,10572,10990,-1,speedlings
2120,1324,3424,8474,-1,-1,4796,5710,3262,4360,5218,11960,-1,-1,8918,10322,-1,-1,11670,7916,10794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6912,-1,-1,7602,-1,-1,13028,9218,9886,-1,speedlings
1842,1340,3112,7802,22986,-1,3308,6152,3424,5780,12622,15052,21112,23002,9894,12964,14508,11786,19226,8932,10738,-1,12728,-1,-1,19052,-1,20248,-1,-1,-1,25088,27200,27182,29298,-1,-1,-1,9510,11626,16086,11618,16158,20724,16094,7290,7670,13638,speedlings
2310,1366,3588,9048,19890,-1,5088,8286,3270,4824,14438,16500,18864,20326,6646,7434,7390,21354,14624,8422,10068,11958,13752,-1,-1,16180,-1,17252,21214,23180,-1,22928,25218,27130,24622,19854,22390,20834,14466,16314,21634,15206,16786,28070,19926,10116,10604,19126,speedlings
1916,1370,3196,7758,-1,-1,5942,-1,3454,4794,6776,-1,-1,-1,7952,10244,11434,9614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8050,8452,-1,speedlings
2986,1330,4284,7700,39452,-1,5518,7588,2550,6372,8914,20158,28468,35870,11326,13228,12788,12762,26114,7308,9404,11344,13334,-1,-1,35440,-1,37302,-1,-1,-1,43492,51752,50676,45182,43518,-1,-1,33194,34112,-1,34100,38818,-1,38152,3780,4270,49304,speedlings
3754,1376,5026,6652,15980,-1,4752,8238,2576,2788,6862,8154,12472,14814,-1,-1,-1,-1,-1,6058,7608,9470,18700,-1,18670,11738,14176,14048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10686,11396,-1,11784,15434,-1,15832,8534,8932,-1,speedlings
1818,1332,3136,7678,-1,-1,4730,9486,3204,4316,5932,7504,11666,14690,8086,9036,11336,8786,15076,6660,11766,-1,16822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12640,13524,13722,13710,19696,18288,18296,-1,-1,-1,speedlings
3134,1330,4390,5850,-1,-1,3384,-1,2580,4528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5836,-1,-1,speedlings
2202,1290,3464,3824,24640,-1,2514,10754,3116,4946,10068,11382,15762,18246,9474,10370,-1,-1,13126,7998,10104,-1,12074,-1,-1,17784,-1,22654,-1,-1,-1,27346,30694,-1,28734,-1,-1,-1,14072,17796,-1,15098,24130,-1,24120,11492,11932,-1,speedlings
2958,1322,4226,-1,-1,-1,4298,-1,2582,5138,-1,-1,-1,-1,6020,6680,-1,6920,-1,5752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7782,8310,-1,
3146,1304,4432,6640,-1,-1,5322,8156,2640,5800,6340,10222,10928,-1,8024,8902,14120,8694,-1,7090,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10818,11686,14084,11544,-1,-1,-1,12808,-1,-1,speedlings
1616,2156,2874,3176,-1,-1,1856,15400,4258,7134,-1,-1,-1,-1,8072,8792,10502,8770,17606,13584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14392,-1,-1,15114,-1,-1,-1,16072,16558,-1,speedlings
3036,1308,4338,6190,-1,-1,3536,4306,2748,4208,-1,-1,-1,-1,-1,-1,-1,-1,-1,5784,7572,9432,11284,-1,10636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5362,5978,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1976,1396,3308,-1,-1,-1,6174,-1,3400,4452,6038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2970,1346,5810,8414,19386,-1,5642,8354,2556,3944,5310,7302,12836,13770,9592,11544,14866,12920,14678,8122,11444,-1,14292,-1,-1,15876,-1,17084,-1,-1,-1,20884,22558,22516,24594,-1,-1,-1,6622,10956,13418,7326,19428,19460,11470,9386,9872,28024,hydras
1936,1556,3240,-1,-1,-1,5778,6430,3146,4430,6840,-1,-1,-1,7248,8142,10134,8170,-1,9510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8100,-1,9224,-1,-1,-1,-1,7690,-1,-1,hydras
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2862,1334,4150,11820,-1,-1,6814,-1,2424,4026,5382,6932,-1,-1,8582,10414,-1,-1,-1,8180,10212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8306,9098,-1,9028,-1,-1,-1,7270,7670,10336,speedlings
3018,1362,4306,-1,-1,-1,-1,-1,2620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4508,4934,-1,
2385,1465,3675,10090,-1,-1,5555,9375,3955,4945,8670,-1,-1,-1,7070,11500,12150,9770,-1,15105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6480,6895,-1,speedlings
0,1344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2820,1326,4106,7786,-1,-1,4580,5624,2444,4832,5468,-1,-1,-1,7308,9486,12546,10938,11524,6916,18818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6064,6492,-1,speedlings
2916,1366,4156,6586,-1,-1,4514,6334,2488,3970,8808,-1,-1,-1,6612,8138,9214,7436,13398,5920,12298,-1,14326,-1,-1,16954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7778,11044,-1,8468,-1,-1,13746,8746,9860,14600,speedlings
1764,1274,3154,8580,17220,-1,5712,7342,3368,3936,4178,5188,16504,17100,8632,11300,-1,-1,11812,7194,11570,-1,14342,-1,-1,14026,-1,15270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7182,14066,-1,7920,-1,-1,12204,6492,7074,-1,speedlings
3976,1328,5268,5454,-1,-1,4108,-1,2578,8054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4860,5288,-1,speedlings
1806,1354,3074,3520,-1,-1,2236,4206,4922,5698,10820,11626,17748,19794,7876,11900,16088,13778,13168,6474,8004,9862,9892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15204,-1,16072,19560,-1,16486,-1,12154,12522,-1,speedlings
2996,1330,4250,13894,20524,12742,5142,8144,2548,4062,4468,9096,9624,10160,8026,8998,13916,12352,11656,6446,8002,-1,10072,-1,-1,16830,-1,18108,-1,-1,-1,26392,-1,-1,-1,20932,22312,22294,11738,12542,12504,12478,23444,17300,17282,5944,6304,22900,unknown
0,1302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1868,1332,3124,3586,21110,-1,2330,7308,3834,4862,11374,11764,12146,12884,7842,9604,32986,24990,10530,6812,10108,-1,13450,-1,-1,15884,24638,16908,-1,-1,-1,18802,21648,26554,21630,25890,27412,27386,5308,14870,24984,6060,18930,32972,6110,20962,23412,-1,speedlings
2924,1312,4538,-1,-1,-1,5642,7488,2568,3964,5446,12620,13978,-1,6796,8862,9094,7508,-1,10770,12442,-1,15822,-1,-1,13158,-1,14390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9662,10534,-1,10516,-1,-1,-1,-1,-1,-1,hydras
1572,2152,2832,3146,-1,-1,1880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1598,-1,-1,-1,-1,-1,1828,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,1372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1592,2100,2854,3216,-1,-1,1942,9974,3840,4970,9574,9770,-1,-1,7670,9646,-1,-1,10616,6724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7018,7488,-1,speedlings
1820,1306,3106,3484,-1,-1,2196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1930,1378,3218,4048,20256,-1,2404,10746,3592,5506,10080,10982,12118,21280,-1,-1,-1,-1,-1,8100,9774,11652,11740,18956,12188,15582,-1,17970,24262,26542,-1,-1,-1,-1,-1,-1,-1,-1,6616,12162,-1,7482,16316,-1,7618,23522,-1,-1,speedlings
3052,1366,4320,5876,-1,-1,4094,7904,2514,4030,8278,9098,12380,16350,9342,10138,13986,11666,-1,5414,7006,16762,8940,-1,9136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7396,8452,10584,8096,17236,17216,12184,10166,10872,-1,speedlings
3028,1386,4328,8176,-1,-1,5776,6414,2534,4252,5462,13204,16350,-1,7572,8512,8748,8486,14610,10938,-1,-1,-1,-1,-1,17348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13258,14678,-1,14666,-1,-1,-1,5542,5964,-1,speedlings
1608,2144,2858,3170,-1,-1,1854,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1624,2216,2888,3290,-1,-1,1888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1896,1350,3208,3304,-1,-1,2002,10270,4160,5688,-1,-1,-1,-1,6782,7672,7660,-1,-1,9188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10460,10976,-1,speedlings
1852,1306,3100,-1,-1,-1,-1,-1,2994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2958,1358,4234,7944,14440,-1,5872,6146,2510,4534,5376,13154,14154,14560,7462,8424,-1,-1,11824,7174,9424,-1,14106,-1,-1,11316,-1,12438,-1,-1,-1,14496,15860,18634,15906,-1,-1,-1,8736,9516,-1,9434,13694,-1,13700,10080,10636,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3028,1410,4316,8160,17050,-1,5640,7170,2562,4072,7006,13748,17674,20654,8414,11002,-1,-1,11670,7324,8856,-1,12300,-1,-1,13328,-1,14722,-1,-1,-1,19106,22094,-1,22080,-1,-1,-1,6636,13300,-1,7352,17474,-1,7578,7142,8488,-1,speedlings
2952,1348,4300,6794,-1,-1,4880,5302,2510,3924,5870,-1,-1,-1,-1,-1,-1,-1,-1,7462,9054,11354,11444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6924,7898,-1,speedlings
2818,1316,4056,5024,24510,-1,3182,12366,2406,9212,15226,20346,21924,23242,4974,5692,-1,42806,13276,9866,13366,-1,15614,-1,-1,20034,-1,22660,-1,-1,-1,24486,28182,29038,25762,-1,-1,-1,15574,21038,43906,20462,26784,-1,25178,12712,13176,22084,speedlings
1582,1992,2854,3398,-1,-1,2194,-1,4246,-1,-1,-1,-1,-1,4908,5838,7238,5624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1832,1306,3090,7942,-1,-1,5672,9852,3930,4418,5234,-1,-1,-1,9248,-1,-1,-1,-1,8562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6850,-1,-1,7536,-1,-1,-1,7408,7776,-1,speedlings
1832,1324,3310,6136,-1,-1,4406,9720,3126,4528,7056,8666,-1,-1,8068,8858,-1,8802,-1,5790,7366,-1,9282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1854,1346,-1,-1,-1,-1,2274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,1318,-1,-1,-1,-1,-1,-1,2532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
