@relation Starcraft_ZvZ_Zerg_openings

@attribute ZergPool numeric
@attribute ZergOverlord numeric
@attribute ZergZergling numeric
@attribute ZergZerglingSpeed numeric
@attribute ZergCrackling numeric
@attribute ZergBurrow numeric
@attribute ZergGas numeric
@attribute ZergSecondGas numeric
@attribute ZergSecondHatch numeric
@attribute ZergThirdHatch numeric
@attribute ZergFourthHatch numeric
@attribute ZergFifthHatch numeric
@attribute ZergSixthHatch numeric
@attribute ZergSeventhHatch numeric
@attribute ZergHydraDen numeric
@attribute ZergHydra numeric
@attribute ZergHydraRange numeric
@attribute ZergHydraSpeed numeric
@attribute ZergLurker numeric
@attribute ZergLair numeric
@attribute ZergSpire numeric
@attribute ZergMutalisk numeric
@attribute ZergScourge numeric
@attribute ZergAirAttack numeric
@attribute ZergAirArmor numeric
@attribute ZergQueenNest numeric
@attribute ZergQueen numeric
@attribute ZergHive numeric
@attribute ZergGreaterSpire numeric
@attribute ZergGardian numeric
@attribute ZergDevour numeric
@attribute ZergUltraliskCavern numeric
@attribute ZergUltralisk numeric
@attribute ZergUltraliskArmor numeric
@attribute ZergUltraliskSpeed numeric
@attribute ZergDefilerMound numeric
@attribute ZergDefiler numeric
@attribute ZergConsume numeric
@attribute ZergevoDen numeric
@attribute ZergMeleeWeapons1 numeric
@attribute ZergRangeWeapons1 numeric
@attribute ZergGroundArmor1 numeric
@attribute ZergMeleeWeapons2 numeric
@attribute ZergRangeWeapons2 numeric
@attribute ZergGroundArmor2 numeric
@attribute ZergCreep numeric
@attribute ZergSunken numeric
@attribute ZergSpore numeric
@attribute midBuild {speedlings,early}

@data
3216,1298,4472,4646,-1,-1,2936,11152,2410,8936,-1,-1,-1,-1,-1,-1,-1,-1,-1,4482,6004,10118,9428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2800,1274,4064,4664,-1,-1,2914,-1,2416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4200,5730,8568,7908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2208,1328,3462,3828,-1,-1,2496,11608,3146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4594,6194,8358,9162,17606,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5658,6558,-1,speedlings
2910,1312,4194,4476,-1,-1,3072,11526,2486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4896,6420,8290,8336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15124,-1,-1,-1,-1,-1,-1,4364,4956,15860,speedlings
2884,1282,4152,4720,-1,-1,3024,7724,2504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4294,6056,8006,8194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2212,1312,3600,3912,-1,-1,2456,-1,3404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4462,6294,8392,8916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1610,2115,2875,15310,-1,-1,1910,12130,4775,10475,-1,-1,-1,-1,-1,-1,-1,-1,-1,3485,5585,7455,10550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12910,13380,-1,fast_mutas
2250,1440,3975,-1,-1,-1,1915,2425,6655,10195,13845,-1,-1,-1,-1,-1,-1,-1,-1,3775,5355,7290,9285,-1,17290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10050,-1,-1,-1,-1,-1,-1,2985,3815,10820,fast_mutas
1558,2132,2804,3116,-1,-1,1860,-1,6476,12806,-1,-1,-1,-1,-1,-1,-1,-1,-1,3822,5360,7210,8674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2230,1314,3532,-1,-1,-1,2368,-1,3430,10764,-1,-1,-1,-1,-1,-1,-1,-1,-1,4608,6154,8062,8092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6914,-1,-1,-1,-1,-1,-1,3916,4284,7596,fast_mutas
2852,1314,4100,4564,-1,-1,3332,17634,2484,10664,15404,16662,-1,-1,-1,-1,-1,-1,-1,5028,6550,11990,9010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7364,-1,-1,-1,-1,-1,-1,5958,6338,8092,speedlings
2220,1298,3504,4252,-1,-1,2366,15566,3284,12430,-1,-1,-1,-1,-1,-1,-1,-1,-1,3866,5468,7338,7402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1622,2132,2870,3092,-1,-1,1842,-1,12494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3822,5374,7304,10376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7326,7858,-1,speedlings
2202,1352,3462,-1,-1,-1,2490,-1,3278,10236,10456,-1,-1,-1,-1,-1,-1,-1,-1,4434,5972,8468,7872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3796,4166,-1,fast_mutas
1882,1338,4464,-1,-1,-1,1916,9116,5222,8024,-1,-1,-1,-1,-1,-1,-1,-1,-1,3216,4792,6658,7860,-1,12356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4236,4584,-1,fast_mutas
2208,1324,3482,-1,-1,-1,2470,11030,3382,9404,13886,17022,17472,-1,-1,-1,-1,-1,-1,3890,5418,7330,7558,-1,12466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6788,-1,-1,-1,-1,-1,-1,6834,-1,7474,fast_mutas
2862,1294,4202,4706,-1,-1,3012,-1,2474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2948,1288,4226,4272,-1,-1,3048,-1,2444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
3034,1326,4284,-1,-1,-1,3148,-1,2582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4524,4968,-1,
2450,1330,3716,-1,-1,-1,2520,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3890,5460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4500,-1,-1,
2598,1326,4498,4434,-1,-1,2558,-1,3378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4080,5622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
3014,1296,4286,4490,-1,-1,3296,-1,2582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5086,7198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2684,1410,4170,4850,-1,-1,2486,-1,3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4044,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5436,5984,-1,speedlings
2316,1274,3566,3660,-1,-1,1964,-1,4766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3552,5312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2454,1432,3704,4198,-1,6906,1632,2756,3546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6956,-1,-1,-1,-1,-1,-1,2034,7650,-1,speedlings
2136,1346,3388,3918,-1,-1,2238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3492,5022,6908,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5848,6378,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1632,2206,2916,-1,-1,-1,1922,8318,5990,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3324,5198,7054,7944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4734,6470,-1,fast_mutas
2338,1308,3610,3754,-1,-1,2146,-1,4798,8622,-1,-1,-1,-1,-1,-1,-1,-1,-1,3596,5200,7076,7570,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1890,1374,3160,-1,-1,-1,2026,-1,4554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3356,5112,6996,7964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_mutas
2344,1328,3614,-1,-1,-1,2108,-1,4172,8912,-1,-1,-1,-1,-1,-1,-1,-1,-1,3602,5184,7028,7104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_mutas
2874,1338,4164,5280,-1,-1,2966,-1,2406,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2362,1328,3604,3712,-1,-1,2032,-1,4794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3614,5506,7396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6662,7054,-1,speedlings
2230,1340,3496,4818,-1,-1,3540,-1,2968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5346,7108,9216,9176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2364,1328,3644,5840,-1,-1,2112,-1,4088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3630,5154,9286,9512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6068,6484,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1588,2134,2862,3140,-1,-1,1844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3850,5996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2370,1332,3634,4362,-1,-1,3096,-1,3022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2006,1414,3286,3536,-1,-1,2322,-1,4462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4942,7010,8916,10812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2186,1294,3444,3966,-1,-1,2346,-1,4636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3570,5766,8926,7948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1628,2342,2984,4254,-1,-1,1954,-1,6340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3278,4898,6770,8060,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2186,1286,3454,3962,-1,-1,2314,11056,5950,9608,-1,-1,-1,-1,-1,-1,-1,-1,-1,3548,5082,6938,8134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3754,4176,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2510,3180,3775,4250,-1,-1,2860,-1,1870,6725,-1,-1,-1,-1,8920,9785,12865,11250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7985,-1,-1,-1,-1,-1,-1,8140,-1,8790,speedlings
2265,1425,3535,3875,-1,-1,2395,11650,4705,10130,13965,-1,-1,-1,-1,-1,-1,-1,-1,3685,6470,8360,13105,-1,10980,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5110,5515,-1,speedlings
2360,1435,3640,3855,-1,-1,1580,2470,3375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4550,6080,8035,8435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2210,1300,3505,3940,-1,-1,2325,-1,4480,9835,-1,-1,-1,-1,-1,-1,-1,-1,-1,3590,5205,7145,9940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1624,2186,2898,3704,-1,-1,1982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3246,4836,6848,11626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7028,7470,-1,speedlings
2186,1280,3452,3822,-1,-1,2322,-1,7780,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3566,5118,8908,8450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4510,4952,-1,speedlings
2118,1368,3374,6134,-1,-1,3440,5976,3074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4908,7918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6296,6696,-1,
2180,1272,3464,4198,-1,-1,2304,-1,3984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3582,5358,7544,7524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7912,8314,-1,speedlings
3038,1384,4308,4930,-1,-1,3256,-1,2532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4598,6156,8162,8280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2260,1362,3812,5372,-1,-1,2352,-1,4124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3618,5150,7022,8036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5672,6064,-1,fast_mutas
1814,1304,3108,5164,-1,-1,3376,-1,3262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4598,6190,15722,8174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17630,18040,-1,
2212,1350,3514,4322,-1,-1,2348,16538,4092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3596,5550,12586,8714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
1884,1380,3146,5516,-1,16096,3482,10798,3376,16402,-1,-1,-1,-1,-1,-1,-1,-1,-1,4840,8348,12188,10460,14352,14302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6978,-1,-1,-1,-1,-1,-1,5784,6150,7948,
2386,1342,3648,3904,-1,-1,2092,-1,6714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3678,5572,7590,14732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7196,7702,-1,speedlings
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2844,1312,4098,4870,-1,-1,3208,-1,2426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4414,5940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2868,1342,4138,4518,-1,-1,2956,-1,2452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4200,5882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6602,7090,-1,speedlings
1574,2152,2844,3194,-1,-1,1850,12282,6804,10878,-1,-1,-1,-1,-1,-1,-1,-1,-1,4172,5698,7710,9428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,speedlings
2416,1424,3692,4132,-1,-1,2166,14438,6652,13094,-1,-1,-1,-1,-1,-1,-1,-1,-1,3668,5366,7290,10662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4624,4980,-1,speedlings
2234,1350,3508,8426,-1,-1,2064,11360,4352,9346,-1,-1,-1,-1,-1,-1,-1,-1,-1,3492,5258,7130,7414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5734,6390,-1,fast_mutas
2230,1308,3510,-1,-1,-1,2344,9658,4104,8160,-1,-1,-1,-1,-1,-1,-1,-1,-1,3606,5198,7044,7074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10222,10636,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
