@relation Starcraft_TvZ_Terran_openings

@attribute TerranDepot numeric
@attribute TerranGas numeric
@attribute TerranSecondGas numeric
@attribute TerranExpansion numeric
@attribute TerranSecondExpansion numeric
@attribute TerranThirdExpansion numeric
@attribute TerranFourthExpansion numeric
@attribute TerranBarracks numeric
@attribute TerranSecondBarracks numeric
@attribute TerranThirdBarracks numeric
@attribute TerranMarine numeric
@attribute TerranMedic numeric
@attribute TerranFirebat numeric
@attribute TerranBunker numeric
@attribute TerranAcademy numeric
@attribute TerranStem numeric
@attribute TerranComsat numeric
@attribute TerranEbay numeric
@attribute TerranTurret numeric
@attribute TerranInfantryAttack1 numeric
@attribute TerranInfantryArmor1 numeric
@attribute TerranInfantryAttack2 numeric
@attribute TerranInfantryArmor2 numeric
@attribute TerranFactory numeric
@attribute TerranSecondFactory numeric
@attribute TerranThirdFactory numeric
@attribute TerranMachineShop numeric
@attribute TerranSiege numeric
@attribute TerranMines numeric
@attribute TerranVulture numeric
@attribute TerranTank numeric
@attribute TerranGoliath numeric
@attribute TerranArmory numeric
@attribute TerranSecondArmory numeric
@attribute TerranMetalAttack1 numeric
@attribute TerranMetalArmor1 numeric
@attribute TerranMetalAttack2 numeric
@attribute TerranMetalArmor2 numeric
@attribute TerranStarport numeric
@attribute TerranControlTower numeric
@attribute TerranWraith numeric
@attribute TerranCloak numeric
@attribute TerranDropship numeric
@attribute TerranValkyrie numeric
@attribute TerranScienceFacility numeric
@attribute TerranVessel numeric
@attribute TerranGhost numeric
@attribute TerranNuke numeric
@attribute TerranBattlecruiser numeric
@attribute TerranAirAttack numeric
@attribute TerranAirArmor numeric
@attribute midBuild {bio,early}

@data
1285,4220,17630,14935,-1,-1,-1,2065,2735,10890,3315,6805,7420,12645,5195,6565,6970,9685,11855,10810,16285,-1,-1,7440,15985,-1,11780,14445,-1,-1,13225,-1,-1,-1,-1,-1,-1,-1,8750,10025,12020,-1,13335,-1,9970,11155,-1,-1,-1,-1,-1,air
1380,3785,17825,14250,16875,-1,-1,2025,2795,8425,3265,5725,5370,13250,4115,5475,5805,10145,11135,11165,-1,17170,-1,6720,15410,-1,11370,12320,-1,-1,12305,-1,-1,-1,-1,-1,-1,-1,8095,9230,-1,-1,12915,-1,9915,11590,-1,-1,-1,-1,-1,air
1410,5430,-1,-1,-1,-1,-1,2105,2790,6545,3345,8160,9430,3930,6650,7940,8100,12045,13115,13020,-1,-1,-1,8825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10470,11605,-1,-1,-1,-1,12210,15660,-1,-1,-1,-1,-1,air
1460,3975,19275,14480,15870,17810,-1,2095,3095,12850,3745,6080,5795,10205,4455,5750,6065,9730,14830,11490,17240,-1,-1,7430,-1,-1,9365,11420,-1,-1,10135,-1,-1,-1,-1,-1,-1,-1,9045,10225,-1,-1,11370,-1,11845,16240,-1,-1,-1,-1,-1,air
1440,4575,-1,-1,-1,-1,-1,2120,2995,6440,3410,7610,8015,-1,6050,7430,7335,4850,-1,5790,9980,-1,-1,9815,-1,-1,11335,12035,-1,-1,11985,-1,-1,-1,-1,-1,-1,-1,11140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,air
1430,5205,-1,-1,-1,-1,-1,2065,3205,-1,3485,8130,-1,7015,6650,-1,7995,6810,7880,7775,-1,-1,-1,7470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1440,6100,11895,5970,21580,23565,27570,1970,2830,7825,3245,8040,-1,4005,6520,7900,8135,10035,11755,11165,18315,15415,22900,10395,16840,-1,11685,12775,-1,-1,12770,-1,-1,-1,-1,-1,-1,-1,11670,13910,-1,-1,19635,-1,13885,15425,-1,-1,-1,-1,-1,air
1865,5450,18285,11395,12425,13450,16195,1605,2495,9960,2865,8505,8510,4115,7125,8650,9000,8375,-1,-1,-1,-1,-1,20670,-1,-1,22235,23505,-1,-1,23500,-1,-1,-1,-1,-1,-1,-1,22000,23160,23690,24125,-1,-1,27680,-1,-1,-1,-1,-1,-1,bio
1400,3485,15890,13950,20830,-1,-1,2015,2755,2970,3265,5565,5840,8450,4305,5615,5655,9950,12550,11825,20605,15980,-1,6190,16970,-1,7520,10705,-1,-1,10700,-1,-1,-1,-1,-1,-1,-1,8075,10235,9310,-1,11115,-1,9275,11305,-1,-1,-1,-1,-1,air
1395,3875,16755,14675,16695,16780,26735,1995,2780,12495,3255,5770,6035,11130,4225,5560,5855,7300,13020,8325,20785,14045,22040,6940,-1,-1,9980,12435,-1,-1,11530,-1,-1,-1,-1,-1,-1,-1,8530,9965,-1,-1,12820,-1,9715,10750,-1,-1,-1,-1,-1,air
2500,-1,-1,-1,-1,-1,-1,1725,-1,-1,3155,-1,-1,4210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1400,3960,20290,13235,-1,-1,-1,2155,2815,5350,3400,6925,-1,14260,5495,7170,7220,13880,15645,15030,19120,-1,-1,5210,17695,17910,8100,11500,-1,-1,10410,-1,6755,-1,17670,-1,-1,-1,6540,7665,17845,21860,11340,8335,-1,-1,-1,-1,-1,-1,-1,air
1415,7430,-1,23970,-1,-1,-1,2005,2820,6550,3260,9165,-1,4690,7250,8650,9545,4135,19310,12675,17895,-1,-1,10595,-1,-1,11920,12690,-1,-1,12540,-1,-1,-1,-1,-1,-1,-1,12455,18760,14205,-1,32115,-1,20530,21685,-1,-1,-1,-1,-1,air
1355,3935,-1,15445,-1,-1,-1,2110,2925,-1,3350,8460,-1,8625,5515,8135,8245,7590,9350,13030,16890,-1,-1,5300,-1,-1,6595,7860,-1,-1,7220,-1,-1,-1,-1,-1,-1,-1,10960,12475,-1,-1,-1,-1,12700,14420,-1,-1,-1,-1,-1,air
1430,6050,33310,20820,23255,36945,37065,2195,2990,10605,3460,7675,7475,3930,5640,7225,7915,8025,24110,9035,14690,10055,-1,9375,-1,-1,10665,11605,-1,-1,11570,-1,-1,-1,-1,-1,-1,-1,10895,12435,-1,-1,13070,-1,21780,25910,-1,-1,-1,-1,-1,air
1475,2480,-1,15590,-1,-1,-1,2175,4070,4605,3565,-1,-1,-1,10475,-1,12515,13210,14255,-1,-1,-1,-1,3775,4490,12555,5090,10505,7510,5355,8925,10790,7605,-1,13945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,bio
1435,4485,22485,17940,19850,29375,33050,2185,2900,9810,3460,6165,7995,23005,4855,6085,6390,8750,13380,10935,30995,11220,-1,6125,24325,-1,7835,10765,-1,-1,8515,-1,-1,-1,-1,-1,-1,-1,7665,8775,-1,-1,9530,-1,13195,15995,-1,-1,-1,-1,-1,air
1405,3265,-1,-1,-1,-1,-1,1995,2640,-1,3270,6905,7405,-1,5255,6605,6695,9740,10910,11015,-1,-1,-1,4580,-1,-1,18175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5845,6965,-1,-1,7640,-1,10365,12350,-1,-1,-1,-1,-1,air
1425,2575,24720,17160,29110,32710,34550,2200,3830,5470,3465,7245,7625,-1,5625,6855,6890,12420,13925,13645,-1,18935,-1,4860,21995,-1,6260,9780,54780,23270,7185,-1,-1,-1,-1,-1,-1,-1,11580,12735,17755,-1,26140,-1,12750,13805,-1,-1,-1,-1,-1,bio
1430,4705,9650,4275,19920,21345,22415,2235,6245,11840,3495,8830,27010,9120,7365,8860,8950,5595,9205,21805,7480,26865,16015,8345,14070,-1,10200,11325,-1,-1,11330,-1,-1,-1,-1,-1,-1,-1,10215,12900,19070,-1,-1,-1,12885,13995,-1,-1,-1,-1,-1,rax_fe
1395,2930,3340,17850,22385,22760,-1,2085,7600,9575,3380,8675,-1,12465,7200,8535,9020,8385,10310,10745,-1,17105,-1,4210,24420,-1,5580,14715,-1,6215,13080,-1,-1,-1,-1,-1,-1,-1,5555,9090,6655,-1,23060,-1,8430,9750,-1,-1,-1,-1,-1,bio
1415,5840,20990,4585,6740,12010,22715,2185,2750,4435,3525,7420,8710,18030,5915,7290,7770,6660,10820,8195,10400,8405,10685,9315,12635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13940,21170,19960,22365,-1,-1,20045,-1,-1,-1,-1,-1,-1,rax_fe
1425,2575,24720,17160,29110,32710,34550,2200,3830,5470,3465,7245,7625,-1,5625,6855,6890,12420,13925,13645,-1,18935,-1,4860,21995,-1,6260,9780,54780,23270,7185,-1,-1,-1,-1,-1,-1,-1,11580,12735,17755,-1,26140,-1,12750,13805,-1,-1,-1,-1,-1,bio
2385,-1,-1,-1,-1,-1,-1,1755,-1,-1,3025,-1,-1,4110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2055,6040,8060,5015,20405,22765,25330,1735,7860,11715,3045,8200,-1,10005,6820,8500,8350,8700,10150,10130,15215,20610,23655,9275,12340,-1,11205,12005,-1,-1,12000,-1,-1,-1,-1,-1,-1,-1,11225,12565,-1,-1,13350,-1,12685,13830,-1,-1,-1,-1,-1,rax_fe
1395,2705,18870,11655,15425,22475,-1,2420,6170,13455,3700,6780,-1,24995,5500,7265,6985,3030,-1,4025,8745,15870,-1,4665,20565,-1,8685,10045,-1,-1,9645,-1,-1,-1,-1,-1,-1,-1,5945,8005,7060,-1,8705,-1,12005,13910,-1,-1,-1,-1,-1,bio
1430,5235,10885,7250,19860,20140,22240,2185,2655,15460,3455,7260,8690,9515,5965,7275,7295,8400,15605,10015,15530,15520,20705,9460,-1,-1,10810,12320,-1,-1,11885,-1,-1,-1,-1,-1,-1,-1,10785,11995,-1,-1,13210,-1,12075,13395,-1,-1,-1,-1,-1,air
1420,4895,14475,4340,12300,17815,19855,2165,6450,7360,3555,7000,8070,12510,5655,7040,7025,11000,13130,12545,-1,-1,-1,8730,-1,-1,10145,13000,-1,-1,10800,-1,-1,-1,-1,-1,-1,-1,10070,11550,-1,-1,12260,-1,15735,17390,-1,-1,-1,-1,-1,rax_fe
1440,2730,17950,12845,20175,-1,-1,2485,4460,5630,3835,7030,-1,13460,5555,6945,6890,3055,9310,4030,8115,15785,13830,4655,-1,-1,12800,16865,-1,-1,16860,-1,-1,-1,-1,-1,-1,-1,6080,8250,7270,-1,9520,-1,12540,15840,-1,-1,-1,-1,-1,bio
1410,4900,9860,6480,18505,-1,-1,2370,2750,11290,3625,7190,-1,9380,5785,7260,7175,10805,14135,13680,17090,18925,-1,8040,15595,-1,9470,10280,-1,-1,10270,-1,-1,-1,-1,-1,-1,-1,9500,10660,-1,-1,11305,-1,13665,15350,-1,-1,-1,-1,-1,air
1410,3930,4475,12020,14305,18230,21605,2110,2705,9445,3420,6980,8045,21340,5530,7030,6890,10485,16225,11570,15705,17285,21725,5235,-1,-1,21230,26440,-1,-1,22735,-1,-1,-1,-1,-1,-1,-1,6480,7670,-1,-1,8340,-1,14270,15740,-1,-1,-1,-1,-1,air
1365,5510,8075,4720,6650,-1,-1,2120,2710,12095,3400,7370,-1,9020,6050,7720,7600,8500,-1,-1,-1,-1,-1,7215,12395,-1,8830,10305,-1,-1,10295,-1,-1,-1,-1,-1,-1,-1,8585,9905,-1,-1,-1,-1,12810,15180,-1,-1,-1,-1,-1,rax_fe
1532,6044,9164,4688,7226,-1,-1,2326,4586,4856,3624,8286,-1,7500,6612,8008,8092,7884,9336,8944,-1,-1,-1,10838,-1,-1,12396,-1,-1,-1,13412,-1,-1,-1,-1,-1,-1,-1,12756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1495,4525,-1,17395,-1,-1,-1,2305,3020,11475,3530,6250,6775,10155,4715,5965,6380,8185,10915,9210,17825,13295,-1,8925,20100,-1,14585,16515,-1,-1,15615,-1,-1,-1,-1,-1,-1,-1,10770,12130,-1,-1,-1,-1,11985,14265,-1,-1,-1,-1,-1,air
1345,4345,18250,14720,17280,17525,25980,2185,3165,12035,3475,7390,7890,10975,5925,7165,7195,9135,10350,10325,14780,24465,-1,5580,20080,-1,10235,15315,-1,-1,10875,-1,-1,-1,-1,-1,-1,-1,6845,8030,-1,-1,8810,-1,10260,11685,-1,-1,-1,-1,-1,air
1390,4615,-1,-1,-1,-1,-1,2080,2765,10940,3330,6570,11375,-1,5255,6505,6530,10550,11600,12195,-1,-1,-1,7385,-1,-1,10985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8680,9810,-1,-1,10480,-1,9835,11035,-1,-1,-1,-1,-1,air
1420,5500,9300,4900,7205,22090,29200,1980,2830,15005,3235,6615,-1,10045,5335,9010,6765,14065,15150,15105,15325,20155,20160,7130,8830,10485,8860,10775,-1,48605,9570,48710,8510,-1,9815,-1,16275,-1,12600,14300,-1,-1,28590,-1,14540,15740,-1,-1,18295,27270,-1,rax_fe
1425,5180,7795,4585,14990,18870,21965,2040,2905,16495,3275,6445,44625,10340,4985,8930,6405,11575,13295,13100,13105,17220,17225,7305,8010,35565,8695,9680,-1,-1,9435,-1,8795,-1,10095,-1,15510,-1,10700,12055,-1,-1,25965,-1,12160,13915,-1,-1,22220,26185,-1,rax_fe
1465,4660,11475,6655,16405,16945,20855,2240,2785,11410,3525,6635,7895,10365,5345,6850,6680,8280,9825,9380,14215,15660,15275,10870,22145,24415,12195,12915,-1,-1,12900,-1,-1,-1,-1,-1,-1,-1,12170,13375,37410,-1,16005,-1,14280,15630,-1,-1,-1,-1,-1,air
1416,1888,39082,16780,29150,34912,37074,2594,5654,12038,3880,7542,-1,8594,6110,7454,7438,3842,8658,4756,22682,9166,-1,4970,6404,7210,10034,11732,-1,6698,11054,-1,-1,-1,-1,-1,-1,-1,6540,7688,22950,-1,8354,-1,7660,10408,-1,-1,-1,-1,-1,bio
1360,5435,8630,4710,7020,14635,17295,2150,2800,19670,3430,7310,-1,13495,5790,7670,7260,10405,12600,11500,-1,18465,-1,8250,9735,14540,9690,10795,-1,-1,10370,-1,-1,-1,-1,-1,-1,-1,11470,13065,-1,-1,-1,-1,13350,14560,-1,-1,-1,-1,-1,rax_fe
1455,4270,15490,11035,13875,22210,24605,2070,2925,18180,3340,6635,-1,3975,5145,6545,6800,12345,14040,13740,16875,18215,21360,5760,21205,21325,9060,10325,-1,-1,9705,-1,25900,-1,27345,-1,-1,-1,7110,8340,-1,-1,8995,-1,12075,17195,-1,-1,-1,-1,-1,air
1498,5444,7068,3206,15534,-1,-1,3782,4606,4840,5160,8170,-1,9848,6580,7866,7942,8298,-1,9482,-1,14334,-1,6934,9144,-1,8838,10000,-1,-1,10918,-1,-1,-1,-1,-1,-1,-1,8332,9726,-1,-1,13102,-1,9678,11256,-1,-1,-1,-1,-1,rax_fe
1424,3836,20160,11348,-1,-1,-1,2274,2900,8636,3544,7400,7810,10532,5974,8418,7244,8042,9160,-1,-1,-1,-1,5362,21414,-1,6646,7720,-1,-1,7306,-1,-1,-1,-1,-1,-1,-1,9662,11712,-1,-1,16736,-1,11982,13076,-1,-1,-1,-1,-1,air
1445,3230,-1,-1,-1,-1,-1,2300,3405,6685,3550,7825,8355,11730,6375,7730,7775,4520,11780,5940,5590,-1,-1,10165,-1,-1,11545,12330,-1,-1,12245,-1,-1,-1,-1,-1,-1,-1,11570,12710,-1,-1,-1,-1,12695,13690,-1,-1,-1,-1,-1,bio
1906,4946,14618,12846,21880,25788,29656,1618,2734,4176,2844,7238,7666,4562,6002,7358,7388,9018,10084,15554,22670,19932,28576,7580,10720,-1,12944,16528,-1,-1,13710,-1,-1,-1,-1,-1,-1,-1,8812,10528,23806,23800,-1,-1,10638,13086,-1,-1,-1,-1,-1,bio
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1390,6626,14476,4680,-1,-1,-1,2148,2982,8294,3390,9126,-1,5904,7526,9488,9230,8956,9934,-1,-1,-1,-1,14136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1308,6152,-1,-1,-1,-1,-1,2166,2878,9416,3398,11654,-1,7148,9074,12402,12344,7970,9016,-1,-1,-1,-1,7556,12894,-1,8962,9878,-1,-1,9586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1340,4728,14398,4216,18692,21716,22452,1920,5884,7652,3178,7266,6864,6576,5352,6684,9994,7944,8928,8904,16630,18190,22520,10454,-1,-1,11944,16376,12808,-1,13152,-1,-1,-1,-1,-1,-1,-1,12356,13938,-1,-1,26900,-1,13958,14932,-1,-1,-1,-1,-1,rax_fe
1384,-1,-1,5472,-1,-1,-1,2094,6702,-1,3376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1376,6386,17862,5522,-1,-1,-1,2102,6774,8470,3406,9332,17346,5638,7850,9190,9154,7992,8932,9438,13598,17680,20702,13528,-1,-1,14854,17472,-1,-1,16124,-1,-1,-1,-1,-1,-1,-1,14882,16434,-1,-1,-1,-1,16416,17444,-1,-1,-1,-1,-1,rax_fe
1340,6204,-1,5184,7194,-1,-1,2054,8176,8708,3526,9542,8742,3820,6408,8118,8100,3036,10710,-1,-1,-1,-1,17842,-1,-1,-1,-1,-1,-1,-1,-1,21402,21996,-1,-1,-1,-1,20938,22412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1318,4148,18250,3442,18654,25178,-1,1992,5914,7240,3304,5962,6392,6228,4612,6362,6282,8558,9584,9970,16804,10066,-1,13014,-1,-1,15140,17294,21932,21922,16282,-1,-1,-1,-1,-1,-1,-1,14800,16080,-1,-1,21810,-1,16064,17372,-1,-1,-1,-1,-1,rax_fe
1418,4166,8980,3644,17184,19202,20246,2118,4600,6024,3596,6434,6820,23860,5086,6508,6672,4864,9166,5880,10162,12676,14224,7718,-1,-1,11936,13872,-1,-1,12708,-1,-1,-1,-1,-1,-1,-1,8952,10156,-1,-1,14632,-1,10184,11360,-1,-1,-1,-1,-1,rax_fe
1384,4310,9150,4000,19548,21430,24404,2122,7674,12302,3352,7126,7384,4902,5612,7150,7330,4630,10616,5738,9764,13828,24952,8334,-1,-1,9724,12626,-1,-1,10414,-1,-1,-1,-1,-1,-1,-1,9902,11176,-1,-1,16674,-1,11226,13442,-1,-1,-1,-1,-1,rax_fe
1320,4026,13954,10582,12608,13110,13392,2070,3832,11632,3294,5936,-1,21518,4696,5988,5976,7684,8696,8640,12732,17488,-1,6518,7988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7942,9584,-1,-1,19672,-1,9082,10242,-1,-1,-1,-1,-1,bio
1324,4558,12060,4204,15626,22552,-1,2052,7426,8130,3346,7042,7542,24900,5794,7144,7248,5494,9914,6552,10614,14620,20198,8988,14220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10532,12034,-1,-1,-1,-1,12016,13100,-1,-1,-1,-1,-1,rax_fe
1396,4684,11006,4046,-1,-1,-1,2078,7226,7836,3340,7298,7584,5012,5954,7544,7376,5646,10050,6596,10634,-1,-1,8448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10622,-1,-1,-1,-1,-1,11944,-1,-1,-1,-1,-1,-1,rax_fe
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1438,4530,12934,4264,14820,19560,24114,2134,7396,7618,3404,8284,8290,4854,6578,7940,7886,5682,8094,7004,11156,14170,16376,9534,26184,26604,11070,15028,-1,39944,11972,-1,-1,-1,-1,-1,-1,-1,10836,11984,-1,-1,19070,-1,12026,13348,-1,-1,-1,-1,-1,rax_fe
1490,3104,13318,11114,26614,-1,-1,2870,4728,9566,4252,10958,-1,10520,9418,10940,10894,2318,21162,14174,-1,19922,-1,4636,7820,-1,12732,13726,-1,5994,13716,-1,-1,-1,-1,-1,-1,-1,5888,8924,7000,9692,26634,-1,13214,15748,-1,-1,-1,-1,-1,bio
1854,-1,-1,-1,-1,-1,-1,1518,-1,-1,2754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1498,3994,16166,11322,13882,19510,21792,2246,3156,6660,3762,6842,8958,12918,5538,6906,7148,4734,12042,5746,12052,20806,25858,11252,-1,-1,12954,18188,-1,-1,18176,-1,-1,-1,-1,-1,-1,-1,16242,19202,-1,-1,21330,-1,18796,21356,-1,-1,-1,-1,-1,air
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1348,4312,10882,3772,15688,19888,22748,1962,6490,7564,3224,7768,7432,4856,6152,7400,7650,7050,10006,8000,12092,16174,17342,8858,34192,-1,10236,11894,-1,18096,11086,-1,-1,-1,-1,-1,-1,-1,10274,11510,-1,-1,26530,-1,11494,12456,-1,-1,-1,-1,-1,rax_fe
1380,2446,19240,15798,23746,30136,-1,2082,5618,6658,3708,7502,-1,18760,5922,8668,9066,9108,10412,10260,15214,21624,-1,4052,5418,-1,13252,16582,-1,6038,15748,-1,-1,-1,-1,-1,-1,-1,9432,10964,-1,-1,20520,-1,11026,12742,-1,-1,-1,-1,-1,bio
1342,6634,8416,4096,-1,-1,-1,2090,4554,6690,3510,8020,-1,11272,6660,8000,9630,7396,10098,8614,-1,-1,-1,9114,-1,-1,10618,-1,-1,-1,11538,-1,-1,-1,-1,-1,-1,-1,10632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1886,6124,13412,4842,19966,21872,23054,1388,6024,7386,2626,7800,8532,5380,6480,7774,7968,7274,9464,8280,12768,17666,18462,13500,14250,27276,14950,15592,-1,21634,15574,-1,-1,-1,-1,-1,-1,-1,14978,16258,-1,-1,-1,-1,16174,17564,-1,-1,-1,-1,-1,rax_fe
1318,5198,-1,2932,-1,-1,-1,3322,4006,6324,4594,7382,6974,4562,5594,6984,7322,7262,9732,8282,-1,-1,-1,10964,-1,-1,12442,-1,-1,-1,13158,-1,-1,-1,-1,-1,-1,-1,12508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1386,5498,11832,2858,17782,18470,19990,3400,3824,7780,4658,8054,8356,4734,6700,8000,8650,5948,9904,7068,11128,14486,15172,9646,-1,-1,13924,-1,19194,19166,23924,-1,-1,-1,-1,-1,-1,-1,11148,13092,-1,-1,27676,-1,13106,14456,-1,-1,-1,-1,-1,rax_fe
1396,4508,-1,4010,-1,-1,-1,2094,6360,7230,3406,6936,6570,-1,5306,6594,7400,6848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1330,4454,9254,3708,-1,-1,-1,2062,6244,6936,3336,6962,6580,4840,5286,6642,7142,7104,9448,8040,-1,-1,-1,8450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1348,-1,-1,3742,-1,-1,-1,2042,-1,-1,3884,-1,-1,4708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1340,4698,13204,3894,14742,15040,17454,1928,6382,6644,3192,7186,6834,5038,5586,6804,7480,7076,9598,8050,15632,19720,23108,9482,-1,-1,11790,13254,-1,-1,12836,-1,-1,-1,-1,-1,-1,-1,12096,13782,-1,-1,15352,-1,13766,14784,-1,-1,-1,-1,-1,rax_fe
1324,-1,-1,7458,-1,-1,-1,1960,2710,-1,3192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1344,6796,15854,6422,20722,25240,32468,1964,2772,8498,3212,8618,-1,9808,7330,8852,9380,9724,10778,11080,15088,22044,36274,12810,16790,-1,14334,18702,-1,-1,15546,-1,39480,-1,-1,-1,-1,-1,14352,15570,39346,39396,18404,-1,15596,16700,-1,-1,-1,41652,-1,unknown
1322,5670,10992,5588,-1,-1,-1,1958,2704,6630,3210,7646,-1,13644,5930,7424,7578,8060,9888,9048,13174,-1,-1,10896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12288,13692,14084,15152,14332,-1,14542,-1,-1,-1,-1,-1,-1,rax_fe
1382,-1,-1,-1,-1,-1,-1,1958,2694,-1,3196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1302,5778,11964,5492,17452,22240,23778,1938,2644,6898,3168,7856,8136,23714,6222,8082,7742,8656,9950,9684,13896,20432,-1,11354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12752,13934,14452,14924,14588,-1,18688,19710,-1,-1,-1,-1,-1,rax_fe
1370,3828,11946,7018,9610,9894,16908,1992,4830,8556,3226,5512,5828,-1,3908,5212,5754,7902,8836,8876,13292,27338,33516,11592,-1,-1,-1,-1,-1,-1,-1,-1,34510,-1,-1,-1,-1,-1,12950,14100,14168,14786,20810,-1,15144,16840,-1,-1,34470,35812,-1,bio
1472,5306,12084,4476,17260,21534,24156,2200,6696,7890,3498,7094,23108,4956,5290,6802,6882,7208,8834,8268,12454,15432,21862,10586,31516,33334,11946,12576,24418,-1,12570,-1,-1,-1,-1,-1,-1,-1,11972,13522,-1,-1,14184,-1,13576,14964,-1,-1,-1,-1,-1,rax_fe
1328,4804,10558,3898,15908,18028,18916,2088,6062,7784,3324,6602,23584,6816,5202,6460,7526,7112,8612,8112,12248,14394,16516,10388,17914,26304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11844,13180,-1,-1,23790,-1,13196,14294,-1,-1,-1,-1,-1,rax_fe
