@relation Starcraft_PvT_Terran_openings

@attribute TerranDepot numeric
@attribute TerranGas numeric
@attribute TerranSecondGas numeric
@attribute TerranExpansion numeric
@attribute TerranSecondExpansion numeric
@attribute TerranThirdExpansion numeric
@attribute TerranFourthExpansion numeric
@attribute TerranBarracks numeric
@attribute TerranSecondBarracks numeric
@attribute TerranThirdBarracks numeric
@attribute TerranMarine numeric
@attribute TerranMedic numeric
@attribute TerranFirebat numeric
@attribute TerranBunker numeric
@attribute TerranAcademy numeric
@attribute TerranStem numeric
@attribute TerranComsat numeric
@attribute TerranEbay numeric
@attribute TerranTurret numeric
@attribute TerranInfantryAttack1 numeric
@attribute TerranInfantryArmor1 numeric
@attribute TerranInfantryAttack2 numeric
@attribute TerranInfantryArmor2 numeric
@attribute TerranFactory numeric
@attribute TerranSecondFactory numeric
@attribute TerranThirdFactory numeric
@attribute TerranMachineShop numeric
@attribute TerranSiege numeric
@attribute TerranMines numeric
@attribute TerranVulture numeric
@attribute TerranTank numeric
@attribute TerranGoliath numeric
@attribute TerranArmory numeric
@attribute TerranSecondArmory numeric
@attribute TerranMetalAttack1 numeric
@attribute TerranMetalArmor1 numeric
@attribute TerranMetalAttack2 numeric
@attribute TerranMetalArmor2 numeric
@attribute TerranStarport numeric
@attribute TerranControlTower numeric
@attribute TerranWraith numeric
@attribute TerranCloak numeric
@attribute TerranDropship numeric
@attribute TerranValkyrie numeric
@attribute TerranScienceFacility numeric
@attribute TerranVessel numeric
@attribute TerranGhost numeric
@attribute TerranNuke numeric
@attribute TerranBattlecruiser numeric
@attribute TerranAirAttack numeric
@attribute TerranAirArmor numeric
@attribute midBuild {bio,early}

@data
1390,2474,8930,6584,8546,8850,8962,2372,-1,-1,3932,-1,-1,-1,7716,-1,9112,16484,-1,-1,-1,-1,-1,3892,8428,11604,6162,7372,15492,5198,6812,10502,8708,13588,10166,14686,16310,-1,12578,-1,-1,-1,-1,-1,13960,-1,-1,-1,-1,-1,-1,rax_fe
1446,2504,10298,7324,17766,26202,-1,2412,11994,12356,3836,-1,19366,-1,10768,-1,12254,10010,11516,-1,-1,-1,-1,3758,8498,9196,5034,7690,5666,6242,5660,13070,11656,24038,13280,18004,24014,27692,17354,21268,-1,-1,27452,-1,21286,-1,-1,-1,-1,-1,-1,vultures
1386,2444,-1,13526,-1,-1,-1,2362,4516,4682,3778,-1,-1,-1,-1,-1,-1,8634,9686,-1,-1,-1,-1,3744,4762,13584,5008,9358,7588,8150,5754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,bio
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1434,2496,28304,10046,12942,21362,25716,2144,5942,11588,4058,-1,-1,-1,11876,-1,13334,8728,10734,-1,-1,-1,-1,3704,5474,10768,4988,12082,7384,6548,5620,26966,25542,25612,27040,27050,-1,-1,25586,27004,-1,-1,-1,-1,27020,30878,-1,-1,-1,-1,-1,rax_fe
1474,2454,15076,11968,13858,19400,-1,2150,6130,7910,4616,-1,-1,-1,14990,-1,16308,7282,8868,-1,-1,-1,-1,3720,4428,12636,5046,14196,6326,5684,5798,19520,18202,-1,-1,-1,-1,-1,21840,23920,23928,24942,-1,-1,-1,-1,-1,-1,-1,-1,-1,bio
1376,2416,17880,12776,13990,16616,18806,1968,6242,6602,3276,8674,9004,3264,6978,8496,8552,12430,16766,-1,-1,-1,-1,4488,19312,20402,5792,7474,-1,-1,6630,21650,17976,-1,19248,19258,-1,-1,5882,7006,12618,13214,8174,-1,24174,-1,-1,-1,-1,-1,-1,bio
1404,2478,12946,6158,8162,8340,16952,2380,-1,-1,4064,-1,-1,-1,11578,-1,13180,6954,8024,-1,-1,-1,-1,3752,8658,10044,5064,7818,10670,8712,5694,16324,12532,20124,14414,20084,21432,25350,17244,20030,-1,-1,-1,-1,20054,21452,-1,-1,-1,-1,-1,rax_fe
1488,2562,-1,10630,-1,-1,-1,2178,5956,-1,3888,-1,-1,-1,-1,-1,-1,9080,10894,-1,-1,-1,-1,3790,5566,11266,5204,9554,8064,8364,6154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1448,2438,18646,5740,8058,17282,22842,2124,5642,7304,3566,-1,-1,-1,17390,-1,18782,6822,7838,-1,-1,-1,-1,3790,8408,9614,5078,7034,10846,11414,5804,-1,14556,22978,17316,22794,-1,-1,14576,17340,-1,-1,18804,-1,22948,-1,-1,-1,-1,-1,-1,unknown
1414,2494,13428,10048,12032,12362,18284,2292,-1,-1,3896,-1,-1,-1,11960,-1,13656,9512,10706,-1,-1,-1,-1,3746,5102,12144,5082,9318,7866,8018,5712,19194,13014,19524,14354,24814,19482,30322,11630,12972,-1,-1,13856,-1,18308,19552,-1,-1,-1,-1,-1,two_facto
1432,2490,9352,6558,8446,8760,16728,2108,5636,-1,3884,-1,-1,-1,5422,-1,6664,-1,-1,-1,-1,-1,-1,3828,8086,8614,5168,7218,14128,12730,5802,10756,9422,-1,10816,-1,12850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1398,2532,12508,4920,7422,8566,11376,2112,8132,8472,3568,-1,-1,-1,8378,-1,10638,6048,7108,-1,-1,-1,-1,3766,8836,10368,5022,6410,12054,11700,5632,15758,13212,24486,15064,27416,22038,33084,15870,19288,-1,-1,34542,-1,19308,22056,-1,-1,-1,-1,-1,unknown
1416,2562,14470,8060,23244,25794,28474,2424,-1,-1,3902,-1,-1,-1,12948,-1,14772,8782,9946,-1,-1,-1,-1,3834,5282,14128,5082,8950,5874,6532,5722,20514,17646,19586,19548,23732,23718,28524,12654,13888,-1,-1,14556,-1,19624,-1,-1,-1,-1,-1,-1,two_facto
1408,2504,13464,6330,8524,10722,17004,2376,-1,-1,4006,-1,-1,-1,11380,-1,13058,7830,8930,-1,-1,-1,-1,3738,8194,10480,5058,7128,10904,9222,5694,16102,13606,23406,17132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1428,2506,-1,-1,-1,-1,-1,2386,-1,-1,3796,-1,-1,5796,-1,-1,-1,-1,-1,-1,-1,-1,-1,3696,-1,-1,-1,-1,-1,4984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1454,2508,14118,8418,8934,11052,11688,2142,6030,9786,3620,-1,-1,-1,27946,-1,29428,9946,11434,-1,-1,-1,-1,3738,11512,11550,5418,9100,6322,6744,6108,13374,11976,-1,14876,-1,-1,-1,29680,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1398,2474,-1,12432,13174,15400,20964,2108,3938,4582,4034,-1,-1,12886,9344,-1,10670,6350,7412,-1,-1,-1,-1,3772,5116,13962,5060,10428,8858,8908,5692,-1,-1,-1,-1,-1,-1,-1,18182,19370,-1,-1,21370,-1,-1,-1,-1,-1,-1,-1,-1,bio
1404,2468,19356,6014,8138,8574,10088,2104,5762,8162,4038,-1,-1,-1,7312,-1,8602,7030,8012,-1,-1,-1,-1,3678,8636,9152,4962,6616,10956,9100,5574,-1,17096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1424,2482,11978,7462,16088,17330,21354,2380,-1,-1,3990,-1,-1,-1,8280,-1,9624,9516,10782,-1,-1,-1,-1,3918,8018,8364,5316,8958,5976,6384,5970,24280,13658,13766,15092,15148,21052,21084,11750,13532,-1,-1,14484,-1,19872,21110,-1,-1,-1,-1,-1,vultures
1430,2485,-1,-1,-1,-1,-1,2150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1472,2508,12896,5662,8234,-1,-1,2428,14242,14580,3866,-1,-1,9868,11848,-1,13304,6464,7810,-1,-1,-1,-1,3768,8508,9328,5044,7010,11200,9912,5844,14432,13050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1418,2722,13854,7056,10758,11054,17878,2092,2308,12620,4090,-1,-1,-1,12234,-1,13722,11478,12730,-1,-1,-1,-1,3996,8392,10918,6448,9690,7264,5454,8840,19158,15896,17522,-1,-1,-1,-1,16382,17732,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1372,2474,-1,10574,-1,-1,-1,2326,-1,-1,3952,-1,-1,-1,-1,-1,-1,8964,10682,-1,-1,-1,-1,3800,6176,-1,6134,7864,10868,5504,6778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1420,4440,10878,7280,10514,16486,19918,2302,3658,26008,3562,6344,-1,-1,4654,-1,6200,6546,7768,-1,-1,-1,-1,5790,8850,11204,7056,7860,10934,10408,7778,21178,13746,15684,15132,17054,19426,21100,15240,16718,-1,-1,17344,-1,16780,21114,-1,-1,-1,-1,-1,rax_fe
1410,2462,-1,-1,-1,-1,-1,2102,4480,-1,3808,-1,-1,-1,6104,-1,7362,7580,9818,-1,-1,-1,-1,3656,4958,-1,4910,8216,9444,8506,5682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1388,2428,12320,5008,7508,9194,9480,2066,5288,-1,3940,-1,-1,-1,8720,-1,10250,6022,7072,-1,-1,-1,-1,3660,8114,9364,4936,6214,10164,8544,5554,19874,16654,16770,18184,18222,22284,22328,16448,18248,-1,-1,18890,-1,18268,22348,-1,-1,-1,-1,-1,rax_fe
1440,2488,-1,5280,7694,9118,10794,2110,4806,8222,3474,-1,-1,-1,8320,-1,10450,6054,7222,-1,-1,-1,-1,3828,8828,10532,5086,7326,12940,11450,5722,-1,14468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1432,2474,-1,11184,13354,13606,13918,2114,4366,11208,3498,-1,-1,-1,14438,-1,15714,9358,10624,-1,-1,-1,-1,3802,5198,13264,5060,9290,7730,7932,5686,-1,17924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1348,2514,12560,9378,11518,11990,17822,2058,-1,-1,3410,-1,-1,-1,13900,-1,15458,5818,7000,-1,-1,-1,-1,3844,10076,10678,5106,8726,6280,6294,5788,25562,14360,20854,16214,24616,20836,31560,5458,6702,7346,-1,8848,-1,15938,-1,-1,-1,-1,-1,-1,unknown
1410,2452,-1,10334,-1,-1,-1,2082,10200,13592,3632,-1,-1,5524,7804,-1,9174,8386,9414,-1,-1,-1,-1,4438,6726,11346,5748,7442,8984,8310,6682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1434,2536,14220,10686,12654,12862,16976,2146,5864,11554,3772,-1,-1,-1,14706,-1,16044,9734,11302,-1,-1,-1,-1,3726,5196,12732,4994,11234,8546,8882,5664,17858,15738,-1,17104,-1,-1,-1,12180,14908,13672,-1,15584,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1412,2510,10336,5478,7482,8160,8484,2144,6406,-1,4542,-1,-1,-1,8862,-1,10116,7044,8012,-1,-1,-1,-1,3768,8404,9806,5126,6872,13442,11114,5758,20682,12216,23756,14536,20158,24822,26758,20020,23478,-1,-1,24934,-1,23512,24744,-1,-1,-1,-1,-1,rax_fe
1490,2594,14204,10216,21458,-1,-1,2460,-1,-1,3860,-1,-1,-1,14836,-1,16512,10412,11468,-1,-1,-1,-1,3818,5286,13180,5068,10866,7798,8240,5702,18070,15942,22950,18456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1402,2454,14312,9914,12486,18034,-1,2370,-1,-1,3912,-1,-1,5194,7512,-1,9000,9012,10772,-1,-1,-1,-1,3716,10390,11914,5924,9192,6626,4950,8170,-1,17016,-1,19910,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1376,2490,16120,10562,19508,28972,-1,2098,4346,-1,3882,-1,-1,-1,14020,-1,15350,10524,13018,-1,-1,-1,-1,3664,5144,13398,4912,10744,6154,7984,5574,18396,16638,19790,24412,-1,-1,-1,14276,15672,18188,-1,16566,-1,21494,-1,-1,-1,-1,-1,-1,two_facto
1430,2326,13772,7850,10904,10968,16154,2186,-1,-1,3960,-1,-1,5342,-1,-1,-1,9802,10802,-1,-1,-1,-1,3588,8894,10206,4854,7954,5658,6000,5644,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1408,2518,15236,9358,10738,12638,12828,2348,4430,7492,3838,-1,-1,-1,11914,-1,13182,11472,12556,-1,-1,-1,-1,3780,5228,13066,5056,10046,5744,6380,5672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1458,4244,12272,6548,10918,11444,20976,2168,3520,4962,3592,6296,-1,4850,4928,-1,6270,7912,8908,-1,-1,-1,-1,5658,9038,10420,6986,8462,12698,12354,7654,18824,14116,27302,15946,-1,22246,-1,13640,15102,-1,-1,-1,-1,15056,17584,-1,-1,-1,-1,-1,unknown
1414,2394,15442,12130,14508,18874,20148,2240,-1,-1,3528,-1,-1,-1,13928,-1,15410,10358,12190,-1,-1,-1,-1,3958,7656,13786,6284,10476,7226,5324,10830,17070,14896,-1,16438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1438,2494,12390,9554,11780,12954,18590,2386,26928,-1,3840,-1,-1,-1,11464,-1,12828,7312,11048,-1,-1,-1,-1,3742,9904,11234,5674,8612,6348,5146,6298,15334,13534,17408,17430,19684,24806,24830,5704,6880,-1,-1,7828,-1,20248,24856,-1,-1,-1,-1,-1,rax_fe
1408,2510,9572,6532,8464,15928,20412,2376,11706,18520,3836,-1,-1,-1,5184,-1,6702,7162,8138,-1,-1,-1,-1,3734,8304,9274,5262,7568,11570,11958,5978,-1,-1,-1,-1,-1,-1,-1,18800,20712,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1402,2468,-1,7620,-1,-1,-1,2106,4848,-1,4064,-1,-1,6018,-1,-1,-1,-1,-1,-1,-1,-1,-1,3668,-1,-1,7486,-1,8130,4932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1388,2724,-1,10090,-1,-1,-1,2046,-1,-1,3326,-1,-1,-1,-1,-1,-1,11040,-1,-1,-1,-1,-1,4052,5422,-1,5298,11016,7902,8434,5916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1374,2442,-1,-1,-1,-1,-1,2348,-1,-1,3634,-1,-1,-1,-1,-1,-1,10798,-1,-1,-1,-1,-1,4010,6364,-1,5928,-1,8958,5344,6618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1518,2544,11924,6130,8096,19082,-1,2480,-1,-1,3858,-1,-1,-1,11988,-1,13390,7168,8148,-1,-1,-1,-1,3784,9954,11264,5048,7106,12400,12486,5674,-1,15154,-1,17976,17986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1392,2460,20470,5616,7866,8060,11604,2104,5554,33810,4108,-1,-1,-1,7970,-1,9440,7138,8292,-1,-1,-1,-1,3684,7410,10418,4956,6760,10568,7348,5842,28040,18700,19658,20268,21078,20302,26468,17382,18668,-1,-1,19428,-1,21678,27080,-1,-1,-1,-1,-1,rax_fe
1414,4630,12504,5064,8416,11384,11462,2170,5636,10220,3430,-1,-1,5374,7324,-1,8608,6584,7654,-1,-1,-1,-1,5938,6666,12254,7246,8222,13562,11596,7964,-1,-1,-1,-1,-1,-1,-1,11520,12820,-1,-1,14352,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1400,2492,-1,9844,11768,12108,-1,2358,-1,-1,3794,-1,-1,-1,-1,-1,-1,7864,12944,-1,-1,-1,-1,3714,5196,10682,4970,11692,7172,7160,5600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1442,2526,-1,-1,-1,-1,-1,2140,4120,7122,4240,-1,-1,-1,-1,-1,-1,9794,-1,-1,-1,-1,-1,3742,5042,-1,4990,9378,7868,8156,5630,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1372,2506,-1,5548,8954,9008,9510,2138,-1,-1,3422,-1,-1,-1,8094,-1,9334,6344,7414,-1,-1,-1,-1,4176,9194,9674,5438,6504,11854,9692,6076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1460,2490,11518,6432,8640,-1,-1,2418,-1,-1,3834,-1,-1,-1,9968,-1,11576,6646,7606,-1,-1,-1,-1,3738,9134,10712,5010,7754,11032,10366,5638,-1,13058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
1432,2526,-1,10266,-1,-1,-1,2154,4124,-1,4274,-1,-1,11040,-1,-1,-1,9050,10470,-1,-1,-1,-1,3770,5162,12216,5126,9002,7596,8006,5762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1432,2480,23542,9188,18794,29174,31356,2396,12698,12886,3692,-1,-1,-1,9660,-1,11282,8590,9750,-1,-1,-1,-1,4408,5748,11362,5724,9906,6690,6918,6352,20566,14536,-1,16374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1402,2470,-1,-1,-1,-1,-1,2348,-1,-1,3898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3734,6924,-1,6536,-1,-1,5368,7270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1448,2506,-1,11208,-1,-1,-1,2424,-1,-1,3822,-1,-1,-1,-1,-1,-1,8872,-1,-1,-1,-1,-1,3768,5152,-1,5032,-1,7896,8080,5640,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1396,2474,12912,6740,9140,20396,-1,2362,9258,18152,3808,-1,-1,-1,11448,-1,12724,7622,9354,-1,-1,-1,-1,3718,7928,8636,5002,6900,10196,9708,5638,17506,14260,-1,16086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,rax_fe
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1412,2360,12656,7108,11148,13558,17312,2518,-1,-1,4002,-1,-1,-1,7378,-1,8780,8478,9450,-1,-1,-1,-1,3856,11952,12314,5206,8308,5864,6620,5852,16678,8826,12578,10160,13964,15010,18626,12562,-1,-1,-1,-1,-1,14026,-1,-1,-1,-1,-1,-1,vultures
1394,2078,12918,6984,15200,-1,-1,2470,-1,-1,3732,-1,-1,-1,9698,-1,11128,8218,9302,-1,-1,-1,-1,3938,10158,10516,5190,5900,5838,6252,5832,12722,9648,-1,10958,15606,-1,-1,16068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1362,2516,10736,6946,12838,15870,16092,2294,-1,-1,4034,-1,-1,-1,8886,-1,10224,8808,11016,-1,-1,-1,-1,3794,8044,13082,5044,8588,5686,6250,5676,16926,8848,16712,10774,16744,18494,26234,14706,26192,-1,-1,-1,-1,16696,32338,-1,-1,-1,-1,-1,rax_fe
1402,2546,12854,6346,8946,-1,-1,2086,4720,6256,4200,-1,-1,-1,10534,-1,12118,6614,7756,-1,-1,-1,-1,3996,9436,9674,5284,7378,12422,12610,6072,-1,16278,-1,-1,-1,-1,-1,10190,11980,-1,-1,12764,-1,17488,-1,-1,-1,-1,-1,-1,bio
1410,4700,10570,8250,12590,16196,16944,2286,-1,-1,3804,-1,-1,6316,5056,-1,7378,5576,6910,-1,-1,-1,-1,5890,9606,13484,7198,8884,11572,11592,7844,-1,10502,16520,11882,16278,-1,-1,15006,-1,-1,-1,-1,-1,16340,-1,-1,-1,-1,-1,-1,rax_fe
1344,2450,-1,13554,15444,17084,-1,2338,-1,-1,4006,-1,-1,-1,11856,-1,13232,8312,9652,-1,-1,-1,-1,3778,5318,15850,5056,11768,7348,6344,5662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1368,2572,11676,6946,10818,-1,-1,2376,-1,-1,4172,-1,-1,8582,7472,-1,8850,8192,9264,-1,-1,-1,-1,3968,9656,9860,5234,7634,5860,6448,5852,-1,10164,-1,11546,-1,-1,-1,12516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1370,2190,11048,7000,11234,13444,14152,2326,-1,-1,4130,-1,-1,-1,9566,-1,10964,8200,9256,-1,-1,-1,-1,3950,11322,12776,5230,7722,5854,6576,5840,17730,9480,13764,10996,15118,16074,19234,13722,20812,-1,-1,-1,-1,15016,22184,-1,-1,-1,-1,-1,rax_fe
1342,2482,11256,7640,10976,14512,18234,2336,-1,-1,3958,-1,-1,11636,9834,-1,11202,5886,7070,-1,-1,-1,-1,3744,9678,11356,5010,5986,13650,14670,5788,19474,9768,13814,11152,15234,16206,19626,13046,20540,-1,-1,-1,-1,14982,21560,-1,-1,-1,-1,-1,unknown
1372,2452,14178,10038,13490,16320,16658,2350,14356,-1,3764,-1,-1,-1,12396,-1,13724,9060,11306,-1,-1,-1,-1,4004,5380,14268,5302,8118,7670,8234,5944,14088,12364,16578,13712,-1,-1,-1,15522,-1,-1,-1,-1,-1,17440,-1,-1,-1,-1,-1,-1,rax_fe
1390,5010,5086,8620,10308,16064,18824,2462,4738,14852,3730,7148,8036,3798,5794,7134,7386,11238,12448,-1,-1,-1,-1,10584,12054,18220,12020,14726,-1,-1,13362,-1,13400,17574,14770,-1,-1,-1,15242,16556,-1,-1,-1,-1,16540,17514,-1,-1,-1,-1,-1,rax_fe
1404,2510,12448,7446,10894,14486,18444,2350,-1,-1,4254,-1,-1,9064,10212,-1,11700,6580,8178,-1,-1,-1,-1,3910,10950,11540,5198,7638,12908,14252,5830,22744,10158,14974,11434,17752,17740,27872,14410,17858,-1,-1,-1,-1,16030,20816,-1,-1,-1,-1,-1,rax_fe
1440,2580,13818,8446,10000,12226,12632,2450,-1,-1,4092,-1,-1,-1,9824,-1,11826,6674,7962,-1,-1,-1,-1,3852,11646,12782,5170,6028,17336,16190,5802,13220,9860,16410,11866,16380,18050,21718,14132,-1,-1,-1,-1,-1,16262,-1,-1,-1,-1,-1,-1,rax_fe
1444,2472,16452,5506,8948,17802,21454,2404,4652,10838,4114,-1,-1,-1,17722,-1,19690,6990,8172,-1,-1,-1,-1,3722,8752,11596,4988,7036,12760,12342,5622,29378,19820,29932,21472,32036,26530,38112,15008,16736,-1,-1,19014,-1,24552,29896,-1,-1,-1,-1,-1,rax_fe
1348,2852,-1,-1,-1,-1,-1,2216,-1,-1,3712,-1,-1,-1,9412,-1,-1,8628,-1,-1,-1,-1,-1,4084,5372,-1,5330,-1,5952,6614,5944,-1,9396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,unknown
1326,2056,12680,9386,12446,-1,-1,2464,-1,-1,3774,-1,-1,-1,10908,-1,12468,-1,-1,-1,-1,-1,-1,3952,5844,13538,5414,9928,6708,7278,6088,13102,11516,-1,12934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,vultures
1328,2224,3102,10704,12660,12954,15254,2584,4270,6870,3902,6376,6948,12708,5040,6388,7582,8976,11020,-1,-1,-1,-1,9008,16054,16740,11034,12172,-1,-1,12166,-1,14774,-1,16112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1394,2082,16644,7584,14746,17026,21760,2522,16036,-1,3766,-1,-1,-1,7964,-1,9240,9382,17074,-1,-1,-1,-1,4214,9330,10078,5742,8250,6364,6788,6350,20852,8016,8128,15856,20000,20902,24732,18278,28548,-1,-1,-1,-1,19542,30012,-1,-1,-1,-1,-1,vultures
1406,2526,-1,-1,-1,-1,-1,2448,-1,-1,3888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3800,5396,-1,5108,-1,7292,7308,5724,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1420,2120,11620,7236,10588,14926,15692,2568,-1,-1,4068,-1,-1,-1,10090,-1,11534,7588,8612,-1,-1,-1,-1,3980,10134,10844,5296,8086,5922,6336,5904,17730,10070,13788,11450,15426,15550,20350,13090,21406,-1,-1,-1,-1,14392,24466,-1,-1,-1,-1,-1,vultures
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1398,2562,10640,7364,11312,14344,18372,2426,-1,-1,4148,-1,-1,-1,8082,-1,9386,10274,11638,-1,-1,-1,-1,3904,9044,13178,5162,8502,5808,6034,5800,10334,8136,14526,9440,15176,15836,19182,12696,19272,-1,-1,-1,-1,14494,25462,-1,-1,-1,-1,-1,vultures
1418,2550,-1,8280,-1,-1,-1,2412,4510,-1,4070,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3776,5170,-1,5060,-1,5772,6406,5688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,two_facto
1398,2114,12226,7784,10234,12532,22028,2560,-1,-1,3902,-1,-1,-1,8350,-1,9640,13318,14412,-1,-1,-1,-1,4366,10846,11378,5796,8778,6774,7226,6484,17448,8420,13058,9720,13832,14742,17876,11830,-1,-1,-1,-1,-1,13032,-1,-1,-1,-1,-1,-1,vultures
1330,2486,11312,6728,9650,11866,13862,2316,13434,-1,4096,-1,-1,-1,8788,-1,10150,7324,8342,-1,-1,-1,-1,3718,8758,12852,4984,13200,5638,6000,5628,-1,9724,10882,11222,12878,-1,-1,13818,-1,-1,-1,-1,-1,15148,-1,-1,-1,-1,-1,-1,rax_fe
