@relation Starcraft_TvZ_Zerg_openings

@attribute ZergPool numeric
@attribute ZergOverlord numeric
@attribute ZergZergling numeric
@attribute ZergZerglingSpeed numeric
@attribute ZergCrackling numeric
@attribute ZergBurrow numeric
@attribute ZergGas numeric
@attribute ZergSecondGas numeric
@attribute ZergSecondHatch numeric
@attribute ZergThirdHatch numeric
@attribute ZergFourthHatch numeric
@attribute ZergFifthHatch numeric
@attribute ZergSixthHatch numeric
@attribute ZergSeventhHatch numeric
@attribute ZergHydraDen numeric
@attribute ZergHydra numeric
@attribute ZergHydraRange numeric
@attribute ZergHydraSpeed numeric
@attribute ZergLurker numeric
@attribute ZergLair numeric
@attribute ZergSpire numeric
@attribute ZergMutalisk numeric
@attribute ZergScourge numeric
@attribute ZergAirAttack numeric
@attribute ZergAirArmor numeric
@attribute ZergQueenNest numeric
@attribute ZergQueen numeric
@attribute ZergHive numeric
@attribute ZergGreaterSpire numeric
@attribute ZergGardian numeric
@attribute ZergDevour numeric
@attribute ZergUltraliskCavern numeric
@attribute ZergUltralisk numeric
@attribute ZergUltraliskArmor numeric
@attribute ZergUltraliskSpeed numeric
@attribute ZergDefilerMound numeric
@attribute ZergDefiler numeric
@attribute ZergConsume numeric
@attribute ZergevoDen numeric
@attribute ZergMeleeWeapons1 numeric
@attribute ZergRangeWeapons1 numeric
@attribute ZergGroundArmor1 numeric
@attribute ZergMeleeWeapons2 numeric
@attribute ZergRangeWeapons2 numeric
@attribute ZergGroundArmor2 numeric
@attribute ZergCreep numeric
@attribute ZergSunken numeric
@attribute ZergSpore numeric
@attribute midBuild {fast_mutas,mutas,lurkers,hydras}

@data
1650,2014,2912,5168,-1,-1,2148,3752,3658,3824,-1,-1,-1,-1,-1,-1,-1,-1,-1,5566,7270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1556,2150,2896,-1,-1,-1,1798,3550,3226,8500,8626,15190,17498,-1,10998,12302,15962,14358,14036,5066,6634,8512,13316,8860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16228,17022,17042,16984,-1,-1,-1,6152,6654,-1,hydras
1672,2180,2984,16468,-1,-1,1956,4054,4002,9766,15502,16420,17494,20996,-1,-1,-1,-1,-1,5476,7022,8894,-1,8950,13026,21336,-1,22954,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6854,9090,-1,
2980,1356,4258,4888,-1,-1,3478,6304,2498,9368,12534,15354,15474,16046,10620,12180,-1,-1,13402,5324,7138,9108,16860,9458,-1,21402,-1,24718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16628,17556,-1,17408,21566,-1,21512,7544,7964,-1,fast_mutas
3866,1376,5332,6618,19102,-1,4202,5908,2562,3446,10182,10774,17348,24108,9446,10712,-1,-1,12036,5646,7180,9056,12992,-1,-1,11980,19980,13896,-1,-1,-1,19766,23006,24700,21462,15812,16866,16944,6750,21440,-1,7554,25996,-1,11912,6170,6556,-1,fast_mutas
3010,1376,4304,11802,17812,-1,1510,5132,2542,4390,4486,12026,24346,-1,7312,10428,-1,-1,12214,6540,8094,9966,13722,-1,-1,14130,-1,15642,17578,19434,-1,23682,27206,-1,25338,17830,19414,19394,13130,14842,-1,14050,21478,-1,21468,6930,7672,-1,mutas
3028,1382,4286,10506,22198,-1,3538,6216,2584,10030,11512,14272,23776,24510,8744,10804,15452,13600,12028,4832,6392,8236,10848,8270,-1,17958,-1,19874,-1,-1,-1,22214,-1,23824,27200,-1,-1,-1,9418,20254,19044,10180,-1,25778,15082,5558,5932,-1,fast_mutas
2996,1370,4288,7062,26138,-1,4996,5822,2536,4546,9038,13670,13998,14522,7082,11848,-1,-1,13376,6436,7982,9846,14804,-1,-1,21464,-1,22630,-1,-1,-1,-1,-1,-1,-1,24538,26498,26486,15804,16968,-1,16936,25404,-1,23148,5630,7646,-1,mutas
3138,1384,4486,7354,-1,-1,4956,6364,2612,4306,-1,-1,-1,-1,7118,10866,-1,-1,-1,6288,7884,9774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6960,7980,-1,mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3080,1428,4488,12928,19098,-1,3870,6290,2634,9884,10522,14486,15632,23380,8832,10720,-1,-1,11780,5274,6860,8720,13592,8748,-1,15706,-1,17248,-1,-1,-1,26518,28878,30298,27928,19368,20724,20700,14754,20770,-1,15658,24814,-1,19760,6972,7374,-1,fast_mutas
2434,1344,3728,16094,20536,-1,4822,6210,3280,4382,16660,24126,24586,-1,7368,8034,10376,8672,14186,6230,-1,-1,-1,-1,-1,17456,-1,18680,-1,-1,-1,-1,-1,-1,-1,20574,22980,23200,10206,-1,10948,14998,-1,-1,17482,6186,6576,11264,hydras
1610,2170,2880,-1,-1,-1,1824,-1,3236,4270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1876,1408,3160,23322,27406,-1,3966,6314,3712,13660,14562,15846,22728,24096,8090,10522,17686,13532,11096,5324,6866,8732,18676,9248,-1,24318,-1,25560,-1,-1,-1,27432,-1,-1,-1,-1,-1,-1,16104,27790,17706,18014,-1,21812,23008,7528,8924,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2886,1308,4214,11606,29450,-1,5206,6372,2466,3866,10804,11400,19432,24584,7552,8862,-1,-1,10536,6846,8414,10354,13422,-1,-1,17862,-1,18884,-1,-1,-1,26778,28422,31366,28412,21618,23172,22708,13102,14872,-1,14582,19572,-1,19564,6676,7082,-1,fast_mutas
2954,1308,5538,23274,21544,-1,3454,5612,2612,13696,15192,16792,21570,22714,9674,10644,16060,12906,12300,4858,6594,8508,16746,8758,-1,17956,-1,19038,-1,-1,-1,23254,25916,28210,25932,-1,-1,-1,13614,23172,18804,14386,28730,-1,18848,5584,6018,-1,fast_mutas
3098,1310,4376,7478,-1,-1,1568,4882,2582,4068,14564,-1,-1,-1,7282,8684,-1,-1,13566,6622,8608,10574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13814,15134,-1,15126,-1,-1,-1,6654,7052,-1,mutas
2390,1282,3652,7062,18880,-1,1544,4874,3138,4136,11394,12248,19970,20408,10676,11452,-1,-1,13460,6322,8114,9984,17018,-1,-1,14822,-1,16478,-1,-1,-1,26562,30132,32736,28546,18906,21692,21682,12678,13486,26570,13382,19846,-1,19836,7238,9792,28346,mutas
4086,1286,6202,8434,-1,-1,1464,5054,2560,3358,9052,-1,-1,-1,-1,-1,-1,-1,-1,6972,8506,10402,-1,-1,-1,13024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6582,7318,-1,7308,12186,-1,12178,5494,5882,-1,mutas
4340,1380,5764,10666,16466,-1,1626,4814,2660,3642,10044,16182,21026,-1,-1,-1,-1,-1,-1,6240,7774,9650,18320,-1,-1,12104,-1,14592,-1,-1,-1,16488,17856,17832,19878,-1,-1,-1,6974,8252,-1,8226,13804,-1,13794,5438,5818,-1,mutas
3012,1332,4470,5586,-1,-1,4268,6250,2618,4162,-1,-1,-1,-1,7318,-1,-1,-1,-1,6202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3706,1300,5430,6580,-1,-1,4690,6142,2502,3374,-1,-1,-1,-1,-1,-1,-1,-1,-1,6124,7764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7066,-1,-1,7968,-1,-1,-1,7462,7842,-1,
4060,1442,5748,-1,-1,-1,-1,-1,2656,3528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4932,5412,-1,
3102,1326,4370,8068,18464,-1,4708,5430,2546,4070,10950,11810,20238,21886,9748,11484,-1,-1,12302,6052,7680,9564,15128,-1,-1,15020,-1,16286,-1,-1,-1,21486,24142,25234,22784,18486,21792,19692,6808,15028,-1,7528,19082,-1,13752,5724,6494,-1,mutas
1600,2210,2884,6936,-1,-1,1896,3718,3456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5670,6078,-1,
1638,2242,2892,15284,23612,-1,1914,4034,3724,12282,14370,16340,16486,17838,11152,13716,-1,-1,15764,5326,6960,8814,19816,9300,-1,18446,-1,19606,-1,-1,-1,24402,26580,26650,26618,21560,23044,23002,15184,17160,48636,16438,23624,-1,20794,5792,6208,45514,lurkers
2990,1318,4268,-1,-1,-1,5256,6872,2532,4018,8510,13088,-1,-1,-1,-1,-1,-1,-1,6544,8202,10114,15952,10520,10466,10590,-1,11674,13580,15628,16300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5076,5548,-1,mutas
3026,1394,4274,-1,-1,-1,-1,-1,2562,4012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5040,5418,-1,
2968,1332,4314,20614,22146,-1,5174,6634,2530,4054,10534,11910,20066,27450,29234,30120,33006,30194,-1,6502,8128,10008,14924,-1,-1,10110,-1,11280,13588,15524,16336,17770,20524,23198,20596,-1,-1,-1,13068,19692,30172,19650,23748,-1,23740,5066,5424,14230,mutas
1708,2196,2974,12922,-1,-1,1762,3990,3532,10682,14402,21188,23390,24726,-1,-1,-1,-1,-1,5470,7384,9228,13536,-1,-1,10058,-1,11378,13250,15318,16018,16992,37110,33334,18484,-1,-1,-1,11988,16500,-1,14582,20950,-1,29014,6676,7088,14808,
3080,1328,4452,14034,20216,25284,1650,3696,2580,7658,10230,11674,23334,25302,9152,10570,-1,-1,12286,5794,7378,9252,17856,9338,-1,16322,34134,17474,-1,-1,-1,24228,28912,29000,26578,19302,20770,20804,11044,12204,-1,11852,21764,-1,16328,4538,4912,-1,lurkers
2952,1326,4280,5694,17862,-1,3478,6650,2544,7318,11146,14312,15376,22464,9638,10588,-1,-1,13042,4958,6620,8608,15444,-1,-1,14216,-1,15752,-1,-1,-1,24592,-1,-1,-1,17972,19030,18998,14244,21274,-1,15006,-1,-1,22704,6684,7136,-1,fast_mutas
3046,1406,4496,9538,-1,-1,3560,5650,2646,6288,11970,13118,16422,-1,9472,10226,-1,-1,12506,5122,6764,8696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9896,12630,-1,11030,-1,-1,15096,4512,4882,-1,fast_mutas
2936,1318,4238,8884,13120,-1,5014,5824,2524,4042,11806,21208,24528,24592,7196,8548,-1,-1,10060,6322,7888,-1,12714,-1,-1,10228,-1,11228,-1,-1,-1,22734,25252,28012,24480,13112,14234,14214,11754,22678,-1,12730,-1,-1,16740,5164,6002,-1,lurkers
2958,1436,4246,7354,13020,-1,4870,6426,2484,4014,9104,16834,25140,28430,6694,8496,-1,21814,9748,6208,7784,-1,12132,-1,-1,9998,-1,11110,-1,-1,-1,16878,21346,21436,18444,13014,14158,14210,12222,16896,-1,12990,21832,-1,17014,7010,9174,21548,lurkers
3020,1406,4284,10790,-1,-1,3712,5882,2614,5982,10770,14996,18092,27046,18926,19902,-1,-1,22012,5120,6724,8644,24364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10872,11606,-1,11582,19934,-1,19870,8092,8450,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3058,1340,4404,-1,-1,-1,3728,6132,2536,6188,12492,-1,-1,-1,11414,-1,-1,-1,-1,5098,6670,8556,-1,9802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6894,8378,-1,fast_mutas
2984,1338,4382,10396,35774,-1,3782,6164,2564,5876,13764,20862,27464,31964,11830,13746,21310,19498,18280,5206,6792,8668,24354,-1,-1,32660,-1,33698,-1,-1,-1,39024,-1,-1,-1,36864,-1,37952,20412,33414,21660,21680,35998,31392,33018,6728,7132,-1,fast_mutas
3038,1308,4468,16614,-1,20986,3572,6034,2582,5708,14536,15862,16812,21072,14614,16010,-1,-1,17704,5030,6628,8562,18978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18234,20158,-1,20136,-1,-1,-1,6010,6424,-1,fast_mutas
1584,2168,-1,-1,-1,-1,1830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1618,2190,2900,-1,-1,-1,1850,3108,4166,14326,15194,-1,-1,-1,10094,11564,15278,13708,12922,5620,7162,9084,16580,9270,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14598,-1,-1,15394,-1,-1,-1,7474,8020,-1,hydras
1618,2196,2878,5440,17904,-1,1960,3676,3634,13132,16612,20348,25576,26754,8932,10212,15770,14208,11574,4966,6522,8444,8632,-1,-1,11672,-1,12928,-1,-1,-1,24248,28616,25866,28758,14786,15820,15812,15244,25488,16754,16762,25810,20810,20824,7408,8756,-1,hydras
1112,3408,2360,18208,-1,-1,3044,4918,6412,18188,18398,-1,-1,-1,14410,16878,-1,-1,17846,10444,11982,13856,-1,13922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10960,11374,-1,
0,1300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2992,1376,4388,15430,25018,10146,3436,6734,2506,5222,9138,15308,19328,22898,10160,12090,-1,-1,13230,4874,6594,8540,17196,-1,-1,14102,-1,15136,16998,19584,-1,-1,-1,-1,-1,17064,18168,18098,23024,26140,-1,24598,30174,-1,28852,5466,5868,-1,fast_mutas
3104,1424,4714,12640,14678,-1,3852,5702,2792,5316,10118,17832,21928,21968,8854,9790,-1,-1,11414,5150,6706,8564,11808,-1,-1,11300,-1,12554,14670,16598,16688,20688,23614,-1,23648,14794,15892,15878,13042,21902,-1,14020,-1,-1,19162,5950,6300,18410,fast_mutas
2530,1376,3786,-1,-1,-1,-1,-1,3014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
3892,1328,5344,12042,-1,-1,5004,5614,2530,3320,13094,14314,24754,-1,7752,11978,-1,-1,12842,6368,7892,9778,18444,-1,-1,20740,-1,21776,-1,-1,-1,-1,-1,-1,-1,23862,-1,-1,12654,13664,-1,13646,17766,-1,13684,4836,5190,-1,fast_mutas
1594,2152,2876,5086,21968,-1,1814,3564,3236,10660,15074,21238,-1,-1,9042,11296,-1,-1,13400,5184,6932,8784,16194,-1,-1,15034,-1,16024,17908,-1,-1,-1,-1,-1,-1,17892,22032,20766,16170,-1,-1,16958,-1,-1,-1,7762,8866,-1,lurkers
3036,1364,4306,-1,-1,-1,-1,-1,2584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4590,-1,-1,
2958,1334,4362,5964,16832,-1,4610,7560,2520,4094,9654,13136,21110,30208,7586,8984,-1,-1,10184,6480,15530,24300,17690,-1,-1,10422,-1,11490,-1,-1,-1,21194,22928,24966,22912,13838,14898,14864,16800,20680,-1,17500,24958,-1,21868,7976,8388,18508,lurkers
1826,1314,3080,7248,15180,-1,4872,7624,3344,4524,9690,13784,21484,23424,8702,9904,-1,-1,11430,7932,13982,-1,15892,-1,-1,11798,30656,13334,-1,-1,-1,23126,24490,24478,27076,15172,16588,16778,13724,30094,-1,14774,-1,-1,21368,5996,6412,-1,lurkers
2994,1378,4272,-1,-1,-1,4256,5584,2510,6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,5620,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5782,6556,-1,
1602,2026,2872,7232,16566,-1,2168,3372,4652,12544,13480,-1,-1,-1,10898,12454,-1,-1,14280,6792,8474,10732,13548,-1,-1,13000,-1,14042,-1,-1,-1,-1,-1,-1,-1,16042,17360,17376,13990,-1,-1,-1,-1,-1,-1,8406,8818,-1,lurkers
3042,1350,4516,7078,14010,-1,5182,5730,2582,4276,10290,17954,27300,29606,6934,8220,-1,-1,9978,6484,12058,-1,14474,-1,-1,11074,-1,12090,-1,-1,-1,18236,19918,24374,19926,14002,15712,15116,8948,22740,-1,9638,32248,-1,15614,6040,6716,-1,lurkers
1790,1306,3102,19508,-1,-1,4060,6906,3322,15508,18020,20560,21092,25824,6666,7626,12076,10502,21002,5518,7064,9294,-1,-1,15888,29278,-1,31158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9150,21968,26012,20600,-1,30104,25904,5246,5656,10170,unknown
1894,1432,3180,13642,21024,-1,5144,5746,2992,4246,11530,22528,23122,26918,10944,12182,-1,-1,14322,6734,8334,10234,12782,-1,-1,16560,-1,17836,19688,22194,-1,22126,24130,25474,23392,19768,21046,21036,14654,23234,-1,15362,27590,-1,19424,6410,6820,36276,mutas
1812,1326,3080,-1,-1,-1,-1,-1,3154,4068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1862,1394,3180,11902,-1,-1,3958,5550,3024,6638,10754,-1,-1,-1,9132,11356,14384,12338,12046,5344,6870,8750,14774,-1,-1,16170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7376,7752,-1,fast_mutas
1844,1342,3128,11384,-1,-1,5254,5466,3364,4470,-1,-1,-1,-1,9092,9948,-1,-1,11610,7366,12516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4710,5138,-1,lurkers
2894,1318,4148,6394,22624,-1,4594,6104,2482,3794,14364,15274,25412,25558,7612,12372,-1,-1,13706,5886,7558,9482,15502,-1,-1,14848,-1,17602,-1,-1,-1,25598,-1,-1,-1,20508,23526,22550,12018,-1,-1,13188,-1,-1,17220,4978,5636,-1,fast_mutas
1624,2126,2892,3084,23644,-1,1856,7182,4060,5896,12820,13426,16712,20182,-1,-1,-1,-1,-1,7128,8944,10936,10828,14898,10798,20268,-1,21300,24138,25988,-1,-1,-1,-1,-1,23422,24430,24416,-1,-1,-1,-1,-1,-1,-1,6550,7014,-1,
1588,2174,2890,3114,-1,-1,1880,7760,4178,6116,-1,-1,-1,-1,13902,-1,-1,-1,-1,6524,8062,10930,10510,-1,15912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8792,-1,-1,-1,-1,-1,-1,7138,7532,9496,
2848,1296,4160,-1,-1,-1,-1,-1,2402,3992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8188,8540,-1,
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1830,1350,3102,3536,-1,-1,2238,-1,4308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1580,2236,2874,-1,-1,-1,1970,3642,3398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2902,1342,4238,6468,-1,-1,4470,6308,2488,3968,10476,-1,-1,-1,10026,13212,-1,-1,14312,5830,7488,9424,-1,-1,-1,13574,-1,14638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12572,-1,-1,13556,-1,-1,-1,5008,5564,-1,fast_mutas
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2978,1362,4330,6434,16544,-1,4672,6622,2508,4160,9840,11690,16074,-1,9618,11598,-1,-1,12276,6010,7538,9464,15678,-1,-1,13560,-1,14674,-1,-1,-1,18270,-1,19878,-1,16634,17670,17638,10516,17022,-1,11982,-1,-1,16982,8524,8928,-1,mutas
2898,1344,4214,-1,-1,-1,4438,-1,2478,3864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
2978,1362,4268,6624,-1,-1,4702,5902,2510,3904,9644,10760,-1,-1,7758,10734,-1,-1,12918,6060,7636,9544,-1,-1,-1,14568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10678,-1,-1,11850,-1,-1,-1,5810,6196,-1,mutas
2964,1382,4238,6616,19506,-1,4828,6444,2644,3870,10160,11272,18674,20262,10232,12180,-1,-1,12916,6294,7946,9980,14556,-1,-1,13434,-1,14524,-1,-1,-1,22690,26096,28058,24302,19010,20884,20210,10814,30488,-1,11536,-1,-1,17332,5458,6026,-1,fast_mutas
2848,1336,4136,10864,21942,9358,4202,6228,2406,4082,9934,11760,20164,23954,9422,10276,-1,-1,11982,5632,7156,9016,15934,-1,-1,11808,13532,13478,-1,-1,-1,20212,24926,22764,25508,15638,16748,16762,6528,21300,-1,7276,25532,-1,12882,5228,5572,-1,fast_mutas
1806,1366,3062,5240,-1,-1,3336,6800,2960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4784,6306,8152,-1,11764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7200,-1,-1,fast_mutas
1834,1316,3164,5332,-1,-1,3526,7146,2968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4756,6404,8310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fast_mutas
3062,1330,4374,4476,16242,-1,2948,7580,2670,10482,14692,-1,-1,-1,-1,-1,-1,-1,-1,5164,6920,8852,13618,9508,-1,12738,-1,13772,-1,-1,-1,16288,18338,17644,-1,-1,-1,-1,12068,-1,-1,12834,-1,-1,17152,7400,8238,-1,
1624,2162,2922,3114,16716,-1,1766,7994,4618,5624,9792,12434,17674,19696,10846,12366,-1,-1,13894,7122,8792,10732,23678,-1,-1,12404,-1,13452,16436,18316,-1,19604,21798,21418,23468,16106,17300,17276,16756,21766,-1,19726,-1,-1,23850,14998,16144,-1,unknown
2930,1336,4228,-1,-1,-1,7260,9544,2528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8628,10154,12082,-1,15652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10744,11140,-1,fast_mutas
2924,1350,4728,5518,-1,6600,4086,8586,2500,3980,-1,-1,-1,-1,7764,9298,-1,-1,10960,5948,7754,-1,-1,-1,-1,11702,-1,12718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13026,-1,-1,-1,-1,-1,-1,-1,-1,-1,lurkers
3102,1360,4658,6850,15310,-1,4942,6182,2404,4184,4456,9176,12688,18022,8222,9688,-1,-1,12298,6466,8014,9884,14208,-1,-1,11808,-1,13474,-1,-1,-1,21950,23424,23454,-1,15404,16656,16622,10018,-1,-1,11038,-1,-1,15102,6154,6602,-1,mutas
2924,1370,4186,6552,15978,-1,4582,8596,2468,4030,10526,11478,19042,-1,6978,9470,-1,-1,10830,6190,7870,-1,11818,-1,-1,12504,-1,13770,-1,-1,-1,17200,18552,20590,18530,17178,-1,-1,15950,-1,-1,21078,-1,-1,-1,5398,5776,-1,lurkers
2904,1312,4178,7678,-1,-1,4484,6186,2564,3976,9956,13588,19782,-1,10288,11818,-1,-1,12858,5818,7436,9338,17138,-1,-1,12934,-1,14606,-1,-1,-1,-1,-1,-1,-1,16674,19184,18202,11582,18558,-1,12900,-1,-1,17324,7518,8026,-1,mutas
3038,1346,5874,5976,-1,-1,4570,7222,2516,3988,9680,-1,-1,-1,11852,13620,-1,-1,14762,6454,8294,10178,-1,-1,-1,14328,-1,15764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7628,16652,-1,8380,-1,-1,12928,9980,10352,-1,mutas
2706,1346,4094,13390,33168,-1,1550,5414,3442,4326,10362,11058,12260,18118,10126,11302,-1,-1,13076,6740,8296,10176,17268,-1,-1,22856,-1,30190,-1,-1,-1,-1,-1,-1,-1,33270,-1,-1,15004,25926,21326,16120,-1,25934,21302,6036,6488,-1,mutas
