Protoss_Pylon2 129; Protoss_Pylon 52; Protoss_Opening FastObs; Protoss_Assimilator 138; Protoss_Gateway 81; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 947; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 638; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 963; Protoss_Gateway2 106; Protoss_Forge 387; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 626; Protoss_Cybernetics_Core 257; 
Protoss_Pylon2 142; Protoss_Pylon 48; Protoss_Opening FastObs; Protoss_Assimilator 91; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 253; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 168; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 379; Protoss_Gateway2 285; Protoss_Forge 597; Protoss_Templar_Archives 950; Protoss_Photon_Cannon 669; Protoss_Cybernetics_Core 122; 
Protoss_Pylon2 127; Protoss_Pylon 53; Protoss_Opening FastExpand; Protoss_Assimilator 164; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 455; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 497; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 592; Protoss_Gateway2 256; Protoss_Forge 108; Protoss_Templar_Archives 916; Protoss_Photon_Cannon 269; Protoss_Cybernetics_Core 220; 
Protoss_Pylon2 144; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 102; Protoss_Gateway 81; Protoss_Robotics_Support_Bay 362; Protoss_Expansion 279; Protoss_Arbiter_Tribunal 773; Protoss_Robotics_Facility 288; Protoss_Fleet_Beacon 0; Protoss_Stargate 650; Protoss_Citadel_of_Adun 458; Protoss_Gateway2 297; Protoss_Forge 563; Protoss_Templar_Archives 592; Protoss_Photon_Cannon 630; Protoss_Cybernetics_Core 125; 
Protoss_Pylon2 142; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 93; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 358; Protoss_Expansion 254; Protoss_Arbiter_Tribunal 908; Protoss_Robotics_Facility 287; Protoss_Fleet_Beacon 907; Protoss_Stargate 826; Protoss_Citadel_of_Adun 486; Protoss_Gateway2 312; Protoss_Forge 581; Protoss_Templar_Archives 617; Protoss_Photon_Cannon 677; Protoss_Cybernetics_Core 120; 
Protoss_Pylon2 160; Protoss_Pylon 48; Protoss_Opening FastObs; Protoss_Assimilator 105; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 282; Protoss_Arbiter_Tribunal 830; Protoss_Robotics_Facility 234; Protoss_Fleet_Beacon 0; Protoss_Stargate 777; Protoss_Citadel_of_Adun 571; Protoss_Gateway2 236; Protoss_Forge 679; Protoss_Templar_Archives 772; Protoss_Photon_Cannon 714; Protoss_Cybernetics_Core 137; 
Protoss_Pylon2 138; Protoss_Pylon 50; Protoss_Opening ReaverDrop; Protoss_Assimilator 103; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 288; Protoss_Expansion 379; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 218; Protoss_Fleet_Beacon 549; Protoss_Stargate 472; Protoss_Citadel_of_Adun 678; Protoss_Gateway2 175; Protoss_Forge 606; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 686; Protoss_Cybernetics_Core 166; 
Protoss_Pylon2 191; Protoss_Pylon 51; Protoss_Opening FastExpand; Protoss_Assimilator 95; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 307; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 151; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 122; 
Protoss_Pylon2 0; Protoss_Pylon 55; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 104; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 176; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 93; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 415; Protoss_Expansion 287; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 344; Protoss_Fleet_Beacon 0; Protoss_Stargate 724; Protoss_Citadel_of_Adun 490; Protoss_Gateway2 144; Protoss_Forge 494; Protoss_Templar_Archives 580; Protoss_Photon_Cannon 726; Protoss_Cybernetics_Core 119; 
Protoss_Pylon2 147; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 98; Protoss_Gateway 75; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 276; Protoss_Arbiter_Tribunal 680; Protoss_Robotics_Facility 303; Protoss_Fleet_Beacon 0; Protoss_Stargate 598; Protoss_Citadel_of_Adun 299; Protoss_Gateway2 139; Protoss_Forge 717; Protoss_Templar_Archives 342; Protoss_Photon_Cannon 758; Protoss_Cybernetics_Core 119; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 156; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 0; Protoss_Gateway 135; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 121; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 149; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 178; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 150; Protoss_Pylon 47; Protoss_Opening Unknown; Protoss_Assimilator 96; Protoss_Gateway 74; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 139; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 118; 
Protoss_Pylon2 157; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 104; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 318; Protoss_Arbiter_Tribunal 861; Protoss_Robotics_Facility 353; Protoss_Fleet_Beacon 0; Protoss_Stargate 772; Protoss_Citadel_of_Adun 382; Protoss_Gateway2 147; Protoss_Forge 643; Protoss_Templar_Archives 423; Protoss_Photon_Cannon 676; Protoss_Cybernetics_Core 124; 
Protoss_Pylon2 182; Protoss_Pylon 49; Protoss_Opening ReaverDrop; Protoss_Assimilator 96; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 371; Protoss_Expansion 763; Protoss_Arbiter_Tribunal 962; Protoss_Robotics_Facility 311; Protoss_Fleet_Beacon 0; Protoss_Stargate 898; Protoss_Citadel_of_Adun 779; Protoss_Gateway2 153; Protoss_Forge 0; Protoss_Templar_Archives 821; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 125; 
Protoss_Pylon2 158; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 145; Protoss_Gateway 132; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 121; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 537; Protoss_Stargate 417; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 204; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 179; 
Protoss_Pylon2 109; Protoss_Pylon 56; Protoss_Opening FastExpand; Protoss_Assimilator 126; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 357; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 952; Protoss_Fleet_Beacon 447; Protoss_Stargate 397; Protoss_Citadel_of_Adun 594; Protoss_Gateway2 209; Protoss_Forge 617; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 650; Protoss_Cybernetics_Core 149; 
Protoss_Pylon2 0; Protoss_Pylon 47; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 91; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 156; Protoss_Pylon 52; Protoss_Opening ReaverDrop; Protoss_Assimilator 106; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 268; Protoss_Expansion 484; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 195; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 540; Protoss_Gateway2 248; Protoss_Forge 0; Protoss_Templar_Archives 585; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 130; 
Protoss_Pylon2 151; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 97; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 300; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 316; Protoss_Fleet_Beacon 0; Protoss_Stargate 523; Protoss_Citadel_of_Adun 362; Protoss_Gateway2 138; Protoss_Forge 0; Protoss_Templar_Archives 443; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 118; 
Protoss_Pylon2 124; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 158; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 261; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 321; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 350; Protoss_Gateway2 102; Protoss_Forge 494; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 535; Protoss_Cybernetics_Core 190; 
Protoss_Pylon2 155; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 141; Protoss_Gateway 130; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 115; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 392; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 476; Protoss_Gateway2 211; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 176; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 124; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 77; Protoss_Gateway 92; Protoss_Robotics_Support_Bay 421; Protoss_Expansion 217; Protoss_Arbiter_Tribunal 828; Protoss_Robotics_Facility 352; Protoss_Fleet_Beacon 0; Protoss_Stargate 762; Protoss_Citadel_of_Adun 521; Protoss_Gateway2 378; Protoss_Forge 238; Protoss_Templar_Archives 640; Protoss_Photon_Cannon 272; Protoss_Cybernetics_Core 284; 
Protoss_Pylon2 138; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 88; Protoss_Gateway 97; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 180; Protoss_Arbiter_Tribunal 662; Protoss_Robotics_Facility 390; Protoss_Fleet_Beacon 0; Protoss_Stargate 604; Protoss_Citadel_of_Adun 271; Protoss_Gateway2 319; Protoss_Forge 521; Protoss_Templar_Archives 315; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 212; 
Protoss_Pylon2 123; Protoss_Pylon 50; Protoss_Opening Unknown; Protoss_Assimilator 140; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 98; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 175; 
Protoss_Pylon2 142; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 104; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 355; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 429; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 162; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 128; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 117; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 128; Protoss_Gateway 99; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 274; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 335; Protoss_Fleet_Beacon 0; Protoss_Stargate 671; Protoss_Citadel_of_Adun 323; Protoss_Gateway2 392; Protoss_Forge 646; Protoss_Templar_Archives 380; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 144; 
Protoss_Pylon2 125; Protoss_Pylon 49; Protoss_Opening FastExpand; Protoss_Assimilator 93; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 279; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 169; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 150; 
Protoss_Pylon2 138; Protoss_Pylon 50; Protoss_Opening FastDT; Protoss_Assimilator 99; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 312; Protoss_Arbiter_Tribunal 785; Protoss_Robotics_Facility 431; Protoss_Fleet_Beacon 0; Protoss_Stargate 736; Protoss_Citadel_of_Adun 204; Protoss_Gateway2 223; Protoss_Forge 0; Protoss_Templar_Archives 252; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 120; 
Protoss_Pylon2 140; Protoss_Pylon 48; Protoss_Opening FastDT; Protoss_Assimilator 98; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 319; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 352; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 222; Protoss_Gateway2 232; Protoss_Forge 0; Protoss_Templar_Archives 264; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 121; 
Protoss_Pylon2 146; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 104; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 480; Protoss_Expansion 249; Protoss_Arbiter_Tribunal 764; Protoss_Robotics_Facility 326; Protoss_Fleet_Beacon 0; Protoss_Stargate 686; Protoss_Citadel_of_Adun 432; Protoss_Gateway2 274; Protoss_Forge 663; Protoss_Templar_Archives 687; Protoss_Photon_Cannon 748; Protoss_Cybernetics_Core 129; 
Protoss_Pylon2 133; Protoss_Pylon 49; Protoss_Opening ReaverDrop; Protoss_Assimilator 94; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 341; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 255; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 162; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 119; 
Protoss_Pylon2 144; Protoss_Pylon 52; Protoss_Opening FastObs; Protoss_Assimilator 100; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 297; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 259; Protoss_Fleet_Beacon 0; Protoss_Stargate 805; Protoss_Citadel_of_Adun 465; Protoss_Gateway2 220; Protoss_Forge 566; Protoss_Templar_Archives 508; Protoss_Photon_Cannon 636; Protoss_Cybernetics_Core 131; 
Protoss_Pylon2 165; Protoss_Pylon 50; Protoss_Opening ReaverDrop; Protoss_Assimilator 110; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 264; Protoss_Expansion 366; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 197; Protoss_Fleet_Beacon 540; Protoss_Stargate 471; Protoss_Citadel_of_Adun 565; Protoss_Gateway2 643; Protoss_Forge 602; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 765; Protoss_Cybernetics_Core 129; 
Protoss_Pylon2 128; Protoss_Pylon 53; Protoss_Opening Unknown; Protoss_Assimilator 166; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 104; Protoss_Pylon 47; Protoss_Opening ReaverDrop; Protoss_Assimilator 135; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 280; Protoss_Expansion 430; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 213; Protoss_Fleet_Beacon 584; Protoss_Stargate 531; Protoss_Citadel_of_Adun 650; Protoss_Gateway2 654; Protoss_Forge 0; Protoss_Templar_Archives 727; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 165; 
Protoss_Pylon2 149; Protoss_Pylon 55; Protoss_Opening FastExpand; Protoss_Assimilator 96; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 329; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 408; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 626; Protoss_Gateway2 141; Protoss_Forge 709; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 780; Protoss_Cybernetics_Core 122; 
Protoss_Pylon2 138; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 91; Protoss_Gateway 76; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 275; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 301; Protoss_Fleet_Beacon 0; Protoss_Stargate 735; Protoss_Citadel_of_Adun 292; Protoss_Gateway2 182; Protoss_Forge 415; Protoss_Templar_Archives 337; Protoss_Photon_Cannon 495; Protoss_Cybernetics_Core 117; 
Protoss_Pylon2 173; Protoss_Pylon 49; Protoss_Opening FastObs; Protoss_Assimilator 93; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 345; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 328; Protoss_Fleet_Beacon 779; Protoss_Stargate 707; Protoss_Citadel_of_Adun 364; Protoss_Gateway2 140; Protoss_Forge 543; Protoss_Templar_Archives 406; Protoss_Photon_Cannon 582; Protoss_Cybernetics_Core 121; 
Protoss_Pylon2 169; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 99; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 267; Protoss_Arbiter_Tribunal 733; Protoss_Robotics_Facility 298; Protoss_Fleet_Beacon 0; Protoss_Stargate 683; Protoss_Citadel_of_Adun 300; Protoss_Gateway2 140; Protoss_Forge 550; Protoss_Templar_Archives 344; Protoss_Photon_Cannon 637; Protoss_Cybernetics_Core 120; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 114; Protoss_Pylon 49; Protoss_Opening FastDT; Protoss_Assimilator 92; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 240; Protoss_Gateway2 165; Protoss_Forge 0; Protoss_Templar_Archives 282; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 145; 
Protoss_Pylon2 163; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 138; Protoss_Gateway 127; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 108; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 359; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 339; Protoss_Gateway2 202; Protoss_Forge 0; Protoss_Templar_Archives 383; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 172; 
Protoss_Pylon2 144; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 158; Protoss_Gateway 132; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 116; Protoss_Arbiter_Tribunal 423; Protoss_Robotics_Facility 315; Protoss_Fleet_Beacon 0; Protoss_Stargate 370; Protoss_Citadel_of_Adun 258; Protoss_Gateway2 251; Protoss_Forge 393; Protoss_Templar_Archives 320; Protoss_Photon_Cannon 460; Protoss_Cybernetics_Core 188; 
Protoss_Pylon2 147; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 164; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 136; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 725; Protoss_Fleet_Beacon 363; Protoss_Stargate 313; Protoss_Citadel_of_Adun 619; Protoss_Gateway2 207; Protoss_Forge 453; Protoss_Templar_Archives 723; Protoss_Photon_Cannon 543; Protoss_Cybernetics_Core 180; 
Protoss_Pylon2 145; Protoss_Pylon 50; Protoss_Opening FastExpand; Protoss_Assimilator 163; Protoss_Gateway 133; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 116; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 124; Protoss_Pylon 54; Protoss_Opening FastExpand; Protoss_Assimilator 157; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 361; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 367; Protoss_Fleet_Beacon 542; Protoss_Stargate 473; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 98; Protoss_Forge 793; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 841; Protoss_Cybernetics_Core 175; 
Protoss_Pylon2 145; Protoss_Pylon 47; Protoss_Opening FastExpand; Protoss_Assimilator 96; Protoss_Gateway 74; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 312; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 377; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 466; Protoss_Gateway2 136; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 116; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 110; Protoss_Pylon 52; Protoss_Opening FastExpand; Protoss_Assimilator 135; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 242; Protoss_Arbiter_Tribunal 587; Protoss_Robotics_Facility 308; Protoss_Fleet_Beacon 0; Protoss_Stargate 525; Protoss_Citadel_of_Adun 359; Protoss_Gateway2 179; Protoss_Forge 629; Protoss_Templar_Archives 403; Protoss_Photon_Cannon 690; Protoss_Cybernetics_Core 159; 
Protoss_Pylon2 161; Protoss_Pylon 55; Protoss_Opening Unknown; Protoss_Assimilator 94; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 320; Protoss_Gateway2 146; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 123; 
Protoss_Pylon2 118; Protoss_Pylon 48; Protoss_Opening ReaverDrop; Protoss_Assimilator 92; Protoss_Gateway 77; Protoss_Robotics_Support_Bay 292; Protoss_Expansion 364; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 231; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 259; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 174; 
