Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 147; Zerg_Extractor 124; Zerg_Creep_Colony 413; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 429; Zerg_Spore_Colony 0; Zerg_Expansion 113; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 288; Zerg_Lair 201; Zerg_Ultralisk_Cavern 0; Zerg_Spire 265; Zerg_Building_Overlord 60; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 133; Zerg_Extractor 127; Zerg_Creep_Colony 209; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 223; Zerg_Spore_Colony 0; Zerg_Expansion 100; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 186; Zerg_Ultralisk_Cavern 0; Zerg_Spire 249; Zerg_Building_Overlord 54; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 117; Zerg_Extractor 66; Zerg_Creep_Colony 307; Zerg_Evolution_Chamber 305; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 337; Zerg_Expansion 201; Zerg_Hydralisk_Den 572; Zerg_Greater_Spire 0; Zerg_Expansion2 499; Zerg_Lair 170; Zerg_Ultralisk_Cavern 0; Zerg_Spire 233; Zerg_Building_Overlord 59; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 107; Zerg_Extractor 89; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 149; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 165; Zerg_Ultralisk_Cavern 0; Zerg_Spire 237; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 143; Zerg_Extractor 130; Zerg_Creep_Colony 246; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 303; Zerg_Spore_Colony 0; Zerg_Expansion 113; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 225; Zerg_Lair 198; Zerg_Ultralisk_Cavern 0; Zerg_Spire 263; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 852; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 134; Zerg_Extractor 130; Zerg_Creep_Colony 218; Zerg_Evolution_Chamber 408; Zerg_Queens_Nest 805; Zerg_Sunken_Colony 298; Zerg_Spore_Colony 445; Zerg_Expansion 116; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 930; Zerg_Expansion2 288; Zerg_Lair 193; Zerg_Ultralisk_Cavern 0; Zerg_Spire 257; Zerg_Building_Overlord 58; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 141; Zerg_Extractor 121; Zerg_Creep_Colony 204; Zerg_Evolution_Chamber 562; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 222; Zerg_Spore_Colony 592; Zerg_Expansion 106; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 537; Zerg_Lair 192; Zerg_Ultralisk_Cavern 0; Zerg_Spire 256; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 108; Zerg_Extractor 107; Zerg_Creep_Colony 133; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 162; Zerg_Spore_Colony 0; Zerg_Expansion 188; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 329; Zerg_Lair 206; Zerg_Ultralisk_Cavern 0; Zerg_Spire 270; Zerg_Building_Overlord 56; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 62; Zerg_Extractor 136; Zerg_Creep_Colony 198; Zerg_Evolution_Chamber 313; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 216; Zerg_Spore_Colony 446; Zerg_Expansion 169; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 615; Zerg_Lair 227; Zerg_Ultralisk_Cavern 0; Zerg_Spire 294; Zerg_Building_Overlord 88; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraRush; Zerg_Spawning_Pool 68; Zerg_Extractor 84; Zerg_Creep_Colony 163; Zerg_Evolution_Chamber 377; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 434; Zerg_Expansion 155; Zerg_Hydralisk_Den 328; Zerg_Greater_Spire 0; Zerg_Expansion2 801; Zerg_Lair 748; Zerg_Ultralisk_Cavern 0; Zerg_Spire 821; Zerg_Building_Overlord 93; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 105; Zerg_Extractor 64; Zerg_Creep_Colony 310; Zerg_Evolution_Chamber 309; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 530; Zerg_Spore_Colony 361; Zerg_Expansion 186; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 347; Zerg_Lair 158; Zerg_Ultralisk_Cavern 0; Zerg_Spire 221; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 120; Zerg_Extractor 126; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 104; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 213; Zerg_Lair 176; Zerg_Ultralisk_Cavern 0; Zerg_Spire 248; Zerg_Building_Overlord 57; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 108; Zerg_Extractor 124; Zerg_Creep_Colony 236; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 77; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 391; Zerg_Lair 183; Zerg_Ultralisk_Cavern 0; Zerg_Spire 251; Zerg_Building_Overlord 132; Zerg_Defiler_Mound 0; 
