Zerg_Hive 19595; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2835; Zerg_Extractor 1585; Zerg_Creep_Colony 11605; Zerg_Evolution_Chamber 23465; Zerg_Queens_Nest 17605; Zerg_Sunken_Colony 12030; Zerg_Spore_Colony 0; Zerg_Expansion 4885; Zerg_Hydralisk_Den 25680; Zerg_Greater_Spire 21435; Zerg_Expansion2 9055; Zerg_Lair 4080; Zerg_Ultralisk_Cavern 21615; Zerg_Spire 5870; Zerg_Building_Overlord 1460; Zerg_Defiler_Mound 25650; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1812; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3154; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4068; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1326; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1862; Zerg_Extractor 3958; Zerg_Creep_Colony 7376; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 16170; Zerg_Sunken_Colony 7752; Zerg_Spore_Colony 0; Zerg_Expansion 3024; Zerg_Hydralisk_Den 9132; Zerg_Greater_Spire 0; Zerg_Expansion2 6638; Zerg_Lair 5344; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6870; Zerg_Building_Overlord 1394; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1844; Zerg_Extractor 5254; Zerg_Creep_Colony 4710; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5138; Zerg_Spore_Colony 0; Zerg_Expansion 3364; Zerg_Hydralisk_Den 9092; Zerg_Greater_Spire 0; Zerg_Expansion2 4470; Zerg_Lair 7366; Zerg_Ultralisk_Cavern 0; Zerg_Spire 12516; Zerg_Building_Overlord 1342; Zerg_Defiler_Mound 0; 
Zerg_Hive 17602; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2894; Zerg_Extractor 4594; Zerg_Creep_Colony 4978; Zerg_Evolution_Chamber 12018; Zerg_Queens_Nest 14848; Zerg_Sunken_Colony 5636; Zerg_Spore_Colony 0; Zerg_Expansion 2482; Zerg_Hydralisk_Den 7612; Zerg_Greater_Spire 0; Zerg_Expansion2 3794; Zerg_Lair 5886; Zerg_Ultralisk_Cavern 25598; Zerg_Spire 7558; Zerg_Building_Overlord 1318; Zerg_Defiler_Mound 20508; 
Zerg_Hive 21300; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1624; Zerg_Extractor 1856; Zerg_Creep_Colony 6550; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 20268; Zerg_Sunken_Colony 7014; Zerg_Spore_Colony 0; Zerg_Expansion 4060; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 24138; Zerg_Expansion2 5896; Zerg_Lair 7128; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8944; Zerg_Building_Overlord 2126; Zerg_Defiler_Mound 23422; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1588; Zerg_Extractor 1880; Zerg_Creep_Colony 7138; Zerg_Evolution_Chamber 8792; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7532; Zerg_Spore_Colony 9496; Zerg_Expansion 4178; Zerg_Hydralisk_Den 13902; Zerg_Greater_Spire 0; Zerg_Expansion2 6116; Zerg_Lair 6524; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8062; Zerg_Building_Overlord 2174; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2848; Zerg_Extractor 0; Zerg_Creep_Colony 8188; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 8540; Zerg_Spore_Colony 0; Zerg_Expansion 2402; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 3992; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1296; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1830; Zerg_Extractor 2238; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 4308; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1580; Zerg_Extractor 1970; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3398; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2236; Zerg_Defiler_Mound 0; 
Zerg_Hive 14638; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2902; Zerg_Extractor 4470; Zerg_Creep_Colony 5008; Zerg_Evolution_Chamber 12572; Zerg_Queens_Nest 13574; Zerg_Sunken_Colony 5564; Zerg_Spore_Colony 0; Zerg_Expansion 2488; Zerg_Hydralisk_Den 10026; Zerg_Greater_Spire 0; Zerg_Expansion2 3968; Zerg_Lair 5830; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7488; Zerg_Building_Overlord 1342; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 14674; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2978; Zerg_Extractor 4672; Zerg_Creep_Colony 8524; Zerg_Evolution_Chamber 10516; Zerg_Queens_Nest 13560; Zerg_Sunken_Colony 8928; Zerg_Spore_Colony 0; Zerg_Expansion 2508; Zerg_Hydralisk_Den 9618; Zerg_Greater_Spire 0; Zerg_Expansion2 4160; Zerg_Lair 6010; Zerg_Ultralisk_Cavern 18270; Zerg_Spire 7538; Zerg_Building_Overlord 1362; Zerg_Defiler_Mound 16634; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 2898; Zerg_Extractor 4438; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2478; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 3864; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1344; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2978; Zerg_Extractor 4702; Zerg_Creep_Colony 5810; Zerg_Evolution_Chamber 10678; Zerg_Queens_Nest 14568; Zerg_Sunken_Colony 6196; Zerg_Spore_Colony 0; Zerg_Expansion 2510; Zerg_Hydralisk_Den 7758; Zerg_Greater_Spire 0; Zerg_Expansion2 3904; Zerg_Lair 6060; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7636; Zerg_Building_Overlord 1362; Zerg_Defiler_Mound 0; 
Zerg_Hive 14524; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2964; Zerg_Extractor 4828; Zerg_Creep_Colony 5458; Zerg_Evolution_Chamber 10814; Zerg_Queens_Nest 13434; Zerg_Sunken_Colony 6026; Zerg_Spore_Colony 0; Zerg_Expansion 2644; Zerg_Hydralisk_Den 10232; Zerg_Greater_Spire 0; Zerg_Expansion2 3870; Zerg_Lair 6294; Zerg_Ultralisk_Cavern 22690; Zerg_Spire 7946; Zerg_Building_Overlord 1382; Zerg_Defiler_Mound 19010; 
Zerg_Hive 13478; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2848; Zerg_Extractor 4202; Zerg_Creep_Colony 5228; Zerg_Evolution_Chamber 6528; Zerg_Queens_Nest 11808; Zerg_Sunken_Colony 5572; Zerg_Spore_Colony 0; Zerg_Expansion 2406; Zerg_Hydralisk_Den 9422; Zerg_Greater_Spire 0; Zerg_Expansion2 4082; Zerg_Lair 5632; Zerg_Ultralisk_Cavern 20212; Zerg_Spire 7156; Zerg_Building_Overlord 1336; Zerg_Defiler_Mound 15638; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1806; Zerg_Extractor 3336; Zerg_Creep_Colony 7200; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2960; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4784; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6306; Zerg_Building_Overlord 1366; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 1834; Zerg_Extractor 3526; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2968; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4756; Zerg_Ultralisk_Cavern 0; Zerg_Spire 6404; Zerg_Building_Overlord 1316; Zerg_Defiler_Mound 0; 
Zerg_Hive 13772; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3062; Zerg_Extractor 2948; Zerg_Creep_Colony 7400; Zerg_Evolution_Chamber 12068; Zerg_Queens_Nest 12738; Zerg_Sunken_Colony 8238; Zerg_Spore_Colony 0; Zerg_Expansion 2670; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 10482; Zerg_Lair 5164; Zerg_Ultralisk_Cavern 16288; Zerg_Spire 6920; Zerg_Building_Overlord 1330; Zerg_Defiler_Mound 0; 
Zerg_Hive 13452; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1624; Zerg_Extractor 1766; Zerg_Creep_Colony 14998; Zerg_Evolution_Chamber 16756; Zerg_Queens_Nest 12404; Zerg_Sunken_Colony 16144; Zerg_Spore_Colony 0; Zerg_Expansion 4618; Zerg_Hydralisk_Den 10846; Zerg_Greater_Spire 16436; Zerg_Expansion2 5624; Zerg_Lair 7122; Zerg_Ultralisk_Cavern 19604; Zerg_Spire 8792; Zerg_Building_Overlord 2162; Zerg_Defiler_Mound 16106; 
Zerg_Hive 0; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 2930; Zerg_Extractor 7260; Zerg_Creep_Colony 10744; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11140; Zerg_Spore_Colony 0; Zerg_Expansion 2528; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 8628; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10154; Zerg_Building_Overlord 1336; Zerg_Defiler_Mound 0; 
Zerg_Hive 12718; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2924; Zerg_Extractor 4086; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 13026; Zerg_Queens_Nest 11702; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2500; Zerg_Hydralisk_Den 7764; Zerg_Greater_Spire 0; Zerg_Expansion2 3980; Zerg_Lair 5948; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7754; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 0; 
Zerg_Hive 13474; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3102; Zerg_Extractor 4942; Zerg_Creep_Colony 6154; Zerg_Evolution_Chamber 10018; Zerg_Queens_Nest 11808; Zerg_Sunken_Colony 6602; Zerg_Spore_Colony 0; Zerg_Expansion 2404; Zerg_Hydralisk_Den 8222; Zerg_Greater_Spire 0; Zerg_Expansion2 4184; Zerg_Lair 6466; Zerg_Ultralisk_Cavern 21950; Zerg_Spire 8014; Zerg_Building_Overlord 1360; Zerg_Defiler_Mound 15404; 
Zerg_Hive 13770; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2924; Zerg_Extractor 4582; Zerg_Creep_Colony 5398; Zerg_Evolution_Chamber 15950; Zerg_Queens_Nest 12504; Zerg_Sunken_Colony 5776; Zerg_Spore_Colony 0; Zerg_Expansion 2468; Zerg_Hydralisk_Den 6978; Zerg_Greater_Spire 0; Zerg_Expansion2 4030; Zerg_Lair 6190; Zerg_Ultralisk_Cavern 17200; Zerg_Spire 7870; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 17178; 
Zerg_Hive 14606; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2904; Zerg_Extractor 4484; Zerg_Creep_Colony 7518; Zerg_Evolution_Chamber 11582; Zerg_Queens_Nest 12934; Zerg_Sunken_Colony 8026; Zerg_Spore_Colony 0; Zerg_Expansion 2564; Zerg_Hydralisk_Den 10288; Zerg_Greater_Spire 0; Zerg_Expansion2 3976; Zerg_Lair 5818; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7436; Zerg_Building_Overlord 1312; Zerg_Defiler_Mound 16674; 
Zerg_Hive 15764; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3038; Zerg_Extractor 4570; Zerg_Creep_Colony 9980; Zerg_Evolution_Chamber 7628; Zerg_Queens_Nest 14328; Zerg_Sunken_Colony 10352; Zerg_Spore_Colony 0; Zerg_Expansion 2516; Zerg_Hydralisk_Den 11852; Zerg_Greater_Spire 0; Zerg_Expansion2 3988; Zerg_Lair 6454; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8294; Zerg_Building_Overlord 1346; Zerg_Defiler_Mound 0; 
Zerg_Hive 30190; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2706; Zerg_Extractor 1550; Zerg_Creep_Colony 6036; Zerg_Evolution_Chamber 15004; Zerg_Queens_Nest 22856; Zerg_Sunken_Colony 6488; Zerg_Spore_Colony 0; Zerg_Expansion 3442; Zerg_Hydralisk_Den 10126; Zerg_Greater_Spire 0; Zerg_Expansion2 4326; Zerg_Lair 6740; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8296; Zerg_Building_Overlord 1346; Zerg_Defiler_Mound 33270; 
Zerg_Hive 0; Zerg_Opening HydraMass; Zerg_Spawning_Pool 2368; Zerg_Extractor 3660; Zerg_Creep_Colony 9010; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 9988; Zerg_Spore_Colony 0; Zerg_Expansion 3062; Zerg_Hydralisk_Den 6944; Zerg_Greater_Spire 0; Zerg_Expansion2 4648; Zerg_Lair 6744; Zerg_Ultralisk_Cavern 0; Zerg_Spire 10940; Zerg_Building_Overlord 1356; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 1628; Zerg_Extractor 1922; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 3358; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 4908; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 2138; Zerg_Defiler_Mound 0; 
Zerg_Hive 13922; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2928; Zerg_Extractor 4516; Zerg_Creep_Colony 5976; Zerg_Evolution_Chamber 9904; Zerg_Queens_Nest 12408; Zerg_Sunken_Colony 6714; Zerg_Spore_Colony 0; Zerg_Expansion 2516; Zerg_Hydralisk_Den 9830; Zerg_Greater_Spire 0; Zerg_Expansion2 4344; Zerg_Lair 5820; Zerg_Ultralisk_Cavern 15824; Zerg_Spire 7422; Zerg_Building_Overlord 1376; Zerg_Defiler_Mound 26602; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 3076; Zerg_Extractor 4930; Zerg_Creep_Colony 4496; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 5744; Zerg_Spore_Colony 0; Zerg_Expansion 2628; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 10012; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1378; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1374; Zerg_Defiler_Mound 0; 
Zerg_Hive 13788; Zerg_Opening TwoHatchMuta; Zerg_Spawning_Pool 3098; Zerg_Extractor 2862; Zerg_Creep_Colony 7046; Zerg_Evolution_Chamber 9116; Zerg_Queens_Nest 12686; Zerg_Sunken_Colony 7586; Zerg_Spore_Colony 0; Zerg_Expansion 2598; Zerg_Hydralisk_Den 9956; Zerg_Greater_Spire 0; Zerg_Expansion2 11086; Zerg_Lair 4564; Zerg_Ultralisk_Cavern 20508; Zerg_Spire 6124; Zerg_Building_Overlord 1344; Zerg_Defiler_Mound 15672; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 13270; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2892; Zerg_Extractor 4248; Zerg_Creep_Colony 6136; Zerg_Evolution_Chamber 10220; Zerg_Queens_Nest 12248; Zerg_Sunken_Colony 6652; Zerg_Spore_Colony 0; Zerg_Expansion 2462; Zerg_Hydralisk_Den 9426; Zerg_Greater_Spire 0; Zerg_Expansion2 4074; Zerg_Lair 5532; Zerg_Ultralisk_Cavern 19624; Zerg_Spire 7064; Zerg_Building_Overlord 1350; Zerg_Defiler_Mound 15488; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2536; Zerg_Extractor 2658; Zerg_Creep_Colony 6322; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6738; Zerg_Spore_Colony 0; Zerg_Expansion 2322; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 3568; Zerg_Lair 3964; Zerg_Ultralisk_Cavern 0; Zerg_Spire 5516; Zerg_Building_Overlord 1280; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3118; Zerg_Extractor 4446; Zerg_Creep_Colony 6256; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6614; Zerg_Spore_Colony 0; Zerg_Expansion 2630; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 5280; Zerg_Lair 5954; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8218; Zerg_Building_Overlord 1370; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 2502; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1356; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1635; Zerg_Extractor 1925; Zerg_Creep_Colony 10430; Zerg_Evolution_Chamber 12985; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 11720; Zerg_Spore_Colony 0; Zerg_Expansion 4720; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 6265; Zerg_Lair 12730; Zerg_Ultralisk_Cavern 0; Zerg_Spire 14415; Zerg_Building_Overlord 2230; Zerg_Defiler_Mound 0; 
Zerg_Hive 15042; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2924; Zerg_Extractor 4490; Zerg_Creep_Colony 5326; Zerg_Evolution_Chamber 11472; Zerg_Queens_Nest 13924; Zerg_Sunken_Colony 5902; Zerg_Spore_Colony 0; Zerg_Expansion 2544; Zerg_Hydralisk_Den 8856; Zerg_Greater_Spire 0; Zerg_Expansion2 4158; Zerg_Lair 5786; Zerg_Ultralisk_Cavern 24728; Zerg_Spire 7310; Zerg_Building_Overlord 1286; Zerg_Defiler_Mound 17128; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 1626; Zerg_Extractor 4206; Zerg_Creep_Colony 6642; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7026; Zerg_Spore_Colony 0; Zerg_Expansion 3760; Zerg_Hydralisk_Den 10484; Zerg_Greater_Spire 0; Zerg_Expansion2 5108; Zerg_Lair 5642; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7470; Zerg_Building_Overlord 1874; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2372; Zerg_Extractor 2090; Zerg_Creep_Colony 7276; Zerg_Evolution_Chamber 10082; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 7654; Zerg_Spore_Colony 0; Zerg_Expansion 4288; Zerg_Hydralisk_Den 12084; Zerg_Greater_Spire 0; Zerg_Expansion2 5350; Zerg_Lair 6326; Zerg_Ultralisk_Cavern 0; Zerg_Spire 7964; Zerg_Building_Overlord 1372; Zerg_Defiler_Mound 0; 
Zerg_Hive 14796; Zerg_Opening HydraMass; Zerg_Spawning_Pool 1906; Zerg_Extractor 5008; Zerg_Creep_Colony 6488; Zerg_Evolution_Chamber 11020; Zerg_Queens_Nest 13516; Zerg_Sunken_Colony 6858; Zerg_Spore_Colony 0; Zerg_Expansion 3894; Zerg_Hydralisk_Den 7686; Zerg_Greater_Spire 0; Zerg_Expansion2 4146; Zerg_Lair 6374; Zerg_Ultralisk_Cavern 20186; Zerg_Spire 8042; Zerg_Building_Overlord 1328; Zerg_Defiler_Mound 16714; 
Zerg_Hive 13900; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 4116; Zerg_Extractor 5576; Zerg_Creep_Colony 7610; Zerg_Evolution_Chamber 10624; Zerg_Queens_Nest 12298; Zerg_Sunken_Colony 8002; Zerg_Spore_Colony 0; Zerg_Expansion 2554; Zerg_Hydralisk_Den 10572; Zerg_Greater_Spire 0; Zerg_Expansion2 2816; Zerg_Lair 6892; Zerg_Ultralisk_Cavern 0; Zerg_Spire 8440; Zerg_Building_Overlord 1446; Zerg_Defiler_Mound 16442; 
Zerg_Hive 14238; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 2534; Zerg_Extractor 2566; Zerg_Creep_Colony 15516; Zerg_Evolution_Chamber 10720; Zerg_Queens_Nest 12918; Zerg_Sunken_Colony 15980; Zerg_Spore_Colony 0; Zerg_Expansion 3594; Zerg_Hydralisk_Den 10328; Zerg_Greater_Spire 0; Zerg_Expansion2 5042; Zerg_Lair 5994; Zerg_Ultralisk_Cavern 19724; Zerg_Spire 7518; Zerg_Building_Overlord 1412; Zerg_Defiler_Mound 16356; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 3276; Zerg_Extractor 2838; Zerg_Creep_Colony 3442; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 6806; Zerg_Spore_Colony 0; Zerg_Expansion 2490; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 1354; Zerg_Defiler_Mound 0; 
Zerg_Hive 0; Zerg_Opening Unknown; Zerg_Spawning_Pool 0; Zerg_Extractor 0; Zerg_Creep_Colony 0; Zerg_Evolution_Chamber 0; Zerg_Queens_Nest 0; Zerg_Sunken_Colony 0; Zerg_Spore_Colony 0; Zerg_Expansion 0; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 0; Zerg_Lair 0; Zerg_Ultralisk_Cavern 0; Zerg_Spire 0; Zerg_Building_Overlord 0; Zerg_Defiler_Mound 0; 
Zerg_Hive 11608; Zerg_Opening ThreeHatchMuta; Zerg_Spawning_Pool 3232; Zerg_Extractor 4188; Zerg_Creep_Colony 7208; Zerg_Evolution_Chamber 5522; Zerg_Queens_Nest 10108; Zerg_Sunken_Colony 7668; Zerg_Spore_Colony 0; Zerg_Expansion 2508; Zerg_Hydralisk_Den 0; Zerg_Greater_Spire 0; Zerg_Expansion2 4016; Zerg_Lair 5460; Zerg_Ultralisk_Cavern 13614; Zerg_Spire 7012; Zerg_Building_Overlord 1346; Zerg_Defiler_Mound 0; 
