Terran_Control_Tower 6116; Terran_Comsat_Station 6888; Terran_Barracks 2100; Terran_Expansion 8158; Terran_Refinery 2466; Terran_Barracks2 15344; Terran_Missile_Turret 11082; Terran_Supply_Depot 1390; Terran_Engineering_Bay 9914; Terran_Science_Facility 0; Terran_Machine_Shop 7688; Terran_Armory 5158; Terran_Starport 4974; Terran_Opening TwoFactory; Terran_Academy 5610; Terran_Bunker 0; Terran_Factory 3706; 
Terran_Control_Tower 15242; Terran_Comsat_Station 8376; Terran_Barracks 2380; Terran_Expansion 4874; Terran_Refinery 2438; Terran_Barracks2 12128; Terran_Missile_Turret 18742; Terran_Supply_Depot 1366; Terran_Engineering_Bay 13224; Terran_Science_Facility 19960; Terran_Machine_Shop 7336; Terran_Armory 5264; Terran_Starport 13844; Terran_Opening VultureHarass; Terran_Academy 7020; Terran_Bunker 0; Terran_Factory 3682; 
Terran_Control_Tower 8590; Terran_Comsat_Station 12678; Terran_Barracks 2242; Terran_Expansion 5680; Terran_Refinery 2482; Terran_Barracks2 16922; Terran_Missile_Turret 0; Terran_Supply_Depot 1416; Terran_Engineering_Bay 0; Terran_Science_Facility 18138; Terran_Machine_Shop 5754; Terran_Armory 7350; Terran_Starport 5018; Terran_Opening FastDropship; Terran_Academy 10926; Terran_Bunker 0; Terran_Factory 3702; 
Terran_Control_Tower 10498; Terran_Comsat_Station 8508; Terran_Barracks 2396; Terran_Expansion 5568; Terran_Refinery 2472; Terran_Barracks2 9624; Terran_Missile_Turret 15382; Terran_Supply_Depot 1382; Terran_Engineering_Bay 11798; Terran_Science_Facility 0; Terran_Machine_Shop 5544; Terran_Armory 6608; Terran_Starport 9142; Terran_Opening VultureHarass; Terran_Academy 6880; Terran_Bunker 8274; Terran_Factory 3720; 
Terran_Control_Tower 9004; Terran_Comsat_Station 14600; Terran_Barracks 2420; Terran_Expansion 8834; Terran_Refinery 2392; Terran_Barracks2 11562; Terran_Missile_Turret 17438; Terran_Supply_Depot 1372; Terran_Engineering_Bay 15396; Terran_Science_Facility 26644; Terran_Machine_Shop 5074; Terran_Armory 14242; Terran_Starport 7410; Terran_Opening TwoFactory; Terran_Academy 13104; Terran_Bunker 0; Terran_Factory 3684; 
Terran_Control_Tower 8992; Terran_Comsat_Station 10226; Terran_Barracks 2446; Terran_Expansion 4826; Terran_Refinery 2510; Terran_Barracks2 13954; Terran_Missile_Turret 13490; Terran_Supply_Depot 1430; Terran_Engineering_Bay 12360; Terran_Science_Facility 28462; Terran_Machine_Shop 5732; Terran_Armory 6936; Terran_Starport 7862; Terran_Opening VultureHarass; Terran_Academy 8710; Terran_Bunker 0; Terran_Factory 3772; 
Terran_Control_Tower 10056; Terran_Comsat_Station 12012; Terran_Barracks 2100; Terran_Expansion 5544; Terran_Refinery 2330; Terran_Barracks2 10662; Terran_Missile_Turret 15726; Terran_Supply_Depot 1364; Terran_Engineering_Bay 13996; Terran_Science_Facility 0; Terran_Machine_Shop 5698; Terran_Armory 7264; Terran_Starport 8882; Terran_Opening VultureHarass; Terran_Academy 10678; Terran_Bunker 0; Terran_Factory 3744; 
Terran_Control_Tower 8832; Terran_Comsat_Station 12480; Terran_Barracks 2322; Terran_Expansion 4686; Terran_Refinery 2424; Terran_Barracks2 9118; Terran_Missile_Turret 0; Terran_Supply_Depot 1344; Terran_Engineering_Bay 13292; Terran_Science_Facility 0; Terran_Machine_Shop 10640; Terran_Armory 7300; Terran_Starport 7606; Terran_Opening VultureHarass; Terran_Academy 10396; Terran_Bunker 0; Terran_Factory 3650; 
Terran_Control_Tower 10046; Terran_Comsat_Station 13554; Terran_Barracks 1940; Terran_Expansion 5714; Terran_Refinery 2340; Terran_Barracks2 4418; Terran_Missile_Turret 0; Terran_Supply_Depot 1356; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 10452; Terran_Armory 7170; Terran_Starport 6560; Terran_Opening VultureHarass; Terran_Academy 11022; Terran_Bunker 0; Terran_Factory 3544; 
Terran_Control_Tower 8782; Terran_Comsat_Station 12426; Terran_Barracks 2282; Terran_Expansion 5282; Terran_Refinery 2308; Terran_Barracks2 7980; Terran_Missile_Turret 0; Terran_Supply_Depot 1346; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5746; Terran_Armory 6686; Terran_Starport 7674; Terran_Opening VultureHarass; Terran_Academy 10776; Terran_Bunker 0; Terran_Factory 3656; 
Terran_Control_Tower 8754; Terran_Comsat_Station 10942; Terran_Barracks 2420; Terran_Expansion 4848; Terran_Refinery 2478; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1414; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6814; Terran_Armory 6382; Terran_Starport 7252; Terran_Opening VultureHarass; Terran_Academy 9596; Terran_Bunker 0; Terran_Factory 3768; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2260; Terran_Expansion 5902; Terran_Refinery 2480; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1362; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 7010; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4674; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 1604; Terran_Expansion 0; Terran_Refinery 3068; Terran_Barracks2 7628; Terran_Missile_Turret 0; Terran_Supply_Depot 1910; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6856; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 4764; 
Terran_Control_Tower 6230; Terran_Comsat_Station 15656; Terran_Barracks 2338; Terran_Expansion 8172; Terran_Refinery 2414; Terran_Barracks2 8996; Terran_Missile_Turret 14836; Terran_Supply_Depot 1368; Terran_Engineering_Bay 13410; Terran_Science_Facility 0; Terran_Machine_Shop 5084; Terran_Armory 11960; Terran_Starport 4972; Terran_Opening FastDropship; Terran_Academy 13492; Terran_Bunker 6100; Terran_Factory 3702; 
Terran_Control_Tower 0; Terran_Comsat_Station 16054; Terran_Barracks 1962; Terran_Expansion 7658; Terran_Refinery 2422; Terran_Barracks2 13686; Terran_Missile_Turret 11974; Terran_Supply_Depot 1226; Terran_Engineering_Bay 9838; Terran_Science_Facility 0; Terran_Machine_Shop 4912; Terran_Armory 9998; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 12868; Terran_Bunker 0; Terran_Factory 3656; 
Terran_Control_Tower 12564; Terran_Comsat_Station 9848; Terran_Barracks 2400; Terran_Expansion 7822; Terran_Refinery 2564; Terran_Barracks2 13960; Terran_Missile_Turret 18444; Terran_Supply_Depot 1384; Terran_Engineering_Bay 16130; Terran_Science_Facility 22726; Terran_Machine_Shop 5138; Terran_Armory 8856; Terran_Starport 11372; Terran_Opening SiegeExpand; Terran_Academy 8462; Terran_Bunker 6656; Terran_Factory 3848; 
Terran_Control_Tower 15724; Terran_Comsat_Station 0; Terran_Barracks 1996; Terran_Expansion 8554; Terran_Refinery 2324; Terran_Barracks2 5786; Terran_Missile_Turret 10488; Terran_Supply_Depot 1272; Terran_Engineering_Bay 9500; Terran_Science_Facility 0; Terran_Machine_Shop 4922; Terran_Armory 5564; Terran_Starport 14050; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3534; 
Terran_Control_Tower 8112; Terran_Comsat_Station 9292; Terran_Barracks 2348; Terran_Expansion 8254; Terran_Refinery 2490; Terran_Barracks2 0; Terran_Missile_Turret 10570; Terran_Supply_Depot 1346; Terran_Engineering_Bay 9434; Terran_Science_Facility 0; Terran_Machine_Shop 4968; Terran_Armory 9082; Terran_Starport 5096; Terran_Opening FastDropship; Terran_Academy 7476; Terran_Bunker 0; Terran_Factory 3704; 
Terran_Control_Tower 0; Terran_Comsat_Station 10046; Terran_Barracks 2122; Terran_Expansion 7534; Terran_Refinery 2520; Terran_Barracks2 8374; Terran_Missile_Turret 0; Terran_Supply_Depot 1322; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6160; Terran_Armory 0; Terran_Starport 4974; Terran_Opening FastDropship; Terran_Academy 8146; Terran_Bunker 0; Terran_Factory 3714; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2400; Terran_Expansion 7032; Terran_Refinery 2476; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1428; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5458; Terran_Armory 7082; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 6360; Terran_Factory 3714; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2388; Terran_Expansion 5750; Terran_Refinery 2524; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1436; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5438; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 5956; Terran_Factory 3718; 
Terran_Control_Tower 0; Terran_Comsat_Station 14202; Terran_Barracks 2328; Terran_Expansion 5442; Terran_Refinery 2388; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1360; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5518; Terran_Armory 6312; Terran_Starport 16230; Terran_Opening VultureHarass; Terran_Academy 12034; Terran_Bunker 0; Terran_Factory 3688; 
Terran_Control_Tower 7440; Terran_Comsat_Station 14046; Terran_Barracks 2324; Terran_Expansion 8902; Terran_Refinery 2528; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1398; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5128; Terran_Armory 10566; Terran_Starport 5360; Terran_Opening FastDropship; Terran_Academy 12114; Terran_Bunker 0; Terran_Factory 3860; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 23676; Terran_Comsat_Station 7738; Terran_Barracks 2322; Terran_Expansion 9240; Terran_Refinery 2484; Terran_Barracks2 0; Terran_Missile_Turret 16172; Terran_Supply_Depot 1392; Terran_Engineering_Bay 15064; Terran_Science_Facility 22286; Terran_Machine_Shop 9312; Terran_Armory 11632; Terran_Starport 20966; Terran_Opening VultureHarass; Terran_Academy 6214; Terran_Bunker 3696; Terran_Factory 5132; 
Terran_Control_Tower 10284; Terran_Comsat_Station 20948; Terran_Barracks 1594; Terran_Expansion 6032; Terran_Refinery 4726; Terran_Barracks2 8476; Terran_Missile_Turret 22688; Terran_Supply_Depot 2048; Terran_Engineering_Bay 21008; Terran_Science_Facility 0; Terran_Machine_Shop 13090; Terran_Armory 10244; Terran_Starport 8114; Terran_Opening FastDropship; Terran_Academy 18918; Terran_Bunker 3864; Terran_Factory 6770; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2364; Terran_Expansion 0; Terran_Refinery 2536; Terran_Barracks2 8594; Terran_Missile_Turret 0; Terran_Supply_Depot 1392; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5032; Terran_Armory 7720; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3770; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2258; Terran_Expansion 0; Terran_Refinery 2292; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1378; Terran_Engineering_Bay 8510; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 5550; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 8064; Terran_Factory 3552; 
Terran_Control_Tower 0; Terran_Comsat_Station 13372; Terran_Barracks 2334; Terran_Expansion 9180; Terran_Refinery 2496; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1340; Terran_Engineering_Bay 15258; Terran_Science_Facility 0; Terran_Machine_Shop 4998; Terran_Armory 9842; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 11784; Terran_Bunker 0; Terran_Factory 3742; 
Terran_Control_Tower 11618; Terran_Comsat_Station 11062; Terran_Barracks 2222; Terran_Expansion 5696; Terran_Refinery 2294; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1394; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5198; Terran_Armory 7342; Terran_Starport 10328; Terran_Opening SiegeExpand; Terran_Academy 9730; Terran_Bunker 0; Terran_Factory 3934; 
Terran_Control_Tower 0; Terran_Comsat_Station 13604; Terran_Barracks 1970; Terran_Expansion 11326; Terran_Refinery 2510; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1348; Terran_Engineering_Bay 22630; Terran_Science_Facility 0; Terran_Machine_Shop 5180; Terran_Armory 8332; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 12150; Terran_Bunker 0; Terran_Factory 3750; 
Terran_Control_Tower 9482; Terran_Comsat_Station 0; Terran_Barracks 2044; Terran_Expansion 9682; Terran_Refinery 2484; Terran_Barracks2 0; Terran_Missile_Turret 18170; Terran_Supply_Depot 1282; Terran_Engineering_Bay 17188; Terran_Science_Facility 0; Terran_Machine_Shop 6908; Terran_Armory 6638; Terran_Starport 8374; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3830; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2418; Terran_Expansion 9842; Terran_Refinery 2540; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1414; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5220; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3950; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2398; Terran_Expansion 5306; Terran_Refinery 2450; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1384; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6130; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3808; 
Terran_Control_Tower 0; Terran_Comsat_Station 11086; Terran_Barracks 2394; Terran_Expansion 5454; Terran_Refinery 2494; Terran_Barracks2 12142; Terran_Missile_Turret 15224; Terran_Supply_Depot 1340; Terran_Engineering_Bay 14210; Terran_Science_Facility 0; Terran_Machine_Shop 5766; Terran_Armory 9550; Terran_Starport 16050; Terran_Opening VultureHarass; Terran_Academy 9578; Terran_Bunker 0; Terran_Factory 3782; 
Terran_Control_Tower 7658; Terran_Comsat_Station 15078; Terran_Barracks 2334; Terran_Expansion 5210; Terran_Refinery 2432; Terran_Barracks2 17376; Terran_Missile_Turret 0; Terran_Supply_Depot 1326; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5460; Terran_Armory 6290; Terran_Starport 6474; Terran_Opening VultureHarass; Terran_Academy 13404; Terran_Bunker 0; Terran_Factory 3680; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2326; Terran_Expansion 5130; Terran_Refinery 2438; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1350; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 4908; Terran_Armory 9690; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3658; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2430; Terran_Expansion 5668; Terran_Refinery 2506; Terran_Barracks2 10196; Terran_Missile_Turret 0; Terran_Supply_Depot 1446; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6402; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3786; 
Terran_Control_Tower 16256; Terran_Comsat_Station 15696; Terran_Barracks 2396; Terran_Expansion 5678; Terran_Refinery 2562; Terran_Barracks2 12832; Terran_Missile_Turret 0; Terran_Supply_Depot 1422; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6594; Terran_Armory 10216; Terran_Starport 13810; Terran_Opening VultureHarass; Terran_Academy 14280; Terran_Bunker 0; Terran_Factory 3870; 
Terran_Control_Tower 0; Terran_Comsat_Station 17566; Terran_Barracks 2446; Terran_Expansion 5348; Terran_Refinery 2480; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1362; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5712; Terran_Armory 14762; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 14792; Terran_Bunker 0; Terran_Factory 3774; 
Terran_Control_Tower 0; Terran_Comsat_Station 13686; Terran_Barracks 2336; Terran_Expansion 5566; Terran_Refinery 2428; Terran_Barracks2 0; Terran_Missile_Turret 22888; Terran_Supply_Depot 1392; Terran_Engineering_Bay 20416; Terran_Science_Facility 0; Terran_Machine_Shop 6348; Terran_Armory 6684; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 12420; Terran_Bunker 0; Terran_Factory 3710; 
Terran_Control_Tower 16432; Terran_Comsat_Station 18388; Terran_Barracks 2386; Terran_Expansion 6732; Terran_Refinery 2422; Terran_Barracks2 0; Terran_Missile_Turret 18482; Terran_Supply_Depot 1376; Terran_Engineering_Bay 14570; Terran_Science_Facility 20096; Terran_Machine_Shop 6158; Terran_Armory 13410; Terran_Starport 15092; Terran_Opening VultureHarass; Terran_Academy 15956; Terran_Bunker 0; Terran_Factory 3906; 
Terran_Control_Tower 0; Terran_Comsat_Station 8502; Terran_Barracks 2352; Terran_Expansion 5518; Terran_Refinery 2442; Terran_Barracks2 11742; Terran_Missile_Turret 10146; Terran_Supply_Depot 1390; Terran_Engineering_Bay 7942; Terran_Science_Facility 0; Terran_Machine_Shop 4970; Terran_Armory 6830; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 7160; Terran_Bunker 0; Terran_Factory 3678; 
Terran_Control_Tower 6480; Terran_Comsat_Station 0; Terran_Barracks 2308; Terran_Expansion 10188; Terran_Refinery 2486; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1368; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5868; Terran_Armory 0; Terran_Starport 5378; Terran_Opening VultureHarass; Terran_Academy 11564; Terran_Bunker 5978; Terran_Factory 3686; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2078; Terran_Expansion 5536; Terran_Refinery 2444; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1342; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5998; Terran_Armory 8738; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3664; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2350; Terran_Expansion 5002; Terran_Refinery 2454; Terran_Barracks2 10060; Terran_Missile_Turret 0; Terran_Supply_Depot 1302; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5524; Terran_Armory 12126; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3654; 
Terran_Control_Tower 18604; Terran_Comsat_Station 15270; Terran_Barracks 2160; Terran_Expansion 5580; Terran_Refinery 2608; Terran_Barracks2 11144; Terran_Missile_Turret 20108; Terran_Supply_Depot 1406; Terran_Engineering_Bay 18590; Terran_Science_Facility 18676; Terran_Machine_Shop 6172; Terran_Armory 9894; Terran_Starport 17106; Terran_Opening VultureHarass; Terran_Academy 13120; Terran_Bunker 0; Terran_Factory 3976; 
Terran_Control_Tower 15104; Terran_Comsat_Station 13832; Terran_Barracks 2396; Terran_Expansion 5204; Terran_Refinery 2482; Terran_Barracks2 24966; Terran_Missile_Turret 23900; Terran_Supply_Depot 1356; Terran_Engineering_Bay 22722; Terran_Science_Facility 20864; Terran_Machine_Shop 5716; Terran_Armory 9638; Terran_Starport 13434; Terran_Opening VultureHarass; Terran_Academy 12486; Terran_Bunker 0; Terran_Factory 3764; 
Terran_Control_Tower 10426; Terran_Comsat_Station 11174; Terran_Barracks 2370; Terran_Expansion 5750; Terran_Refinery 2458; Terran_Barracks2 12462; Terran_Missile_Turret 16630; Terran_Supply_Depot 1404; Terran_Engineering_Bay 14680; Terran_Science_Facility 0; Terran_Machine_Shop 5410; Terran_Armory 6432; Terran_Starport 9300; Terran_Opening VultureHarass; Terran_Academy 9500; Terran_Bunker 0; Terran_Factory 3640; 
Terran_Control_Tower 12070; Terran_Comsat_Station 0; Terran_Barracks 2356; Terran_Expansion 9046; Terran_Refinery 2460; Terran_Barracks2 15146; Terran_Missile_Turret 9234; Terran_Supply_Depot 1408; Terran_Engineering_Bay 7662; Terran_Science_Facility 0; Terran_Machine_Shop 4948; Terran_Armory 9540; Terran_Starport 9374; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3678; 
Terran_Control_Tower 8328; Terran_Comsat_Station 14284; Terran_Barracks 2182; Terran_Expansion 8018; Terran_Refinery 2634; Terran_Barracks2 6164; Terran_Missile_Turret 17606; Terran_Supply_Depot 1390; Terran_Engineering_Bay 16534; Terran_Science_Facility 15794; Terran_Machine_Shop 5752; Terran_Armory 12772; Terran_Starport 5364; Terran_Opening FastDropship; Terran_Academy 12848; Terran_Bunker 0; Terran_Factory 4008; 
Terran_Control_Tower 14026; Terran_Comsat_Station 10862; Terran_Barracks 2376; Terran_Expansion 5352; Terran_Refinery 2494; Terran_Barracks2 6336; Terran_Missile_Turret 8062; Terran_Supply_Depot 1412; Terran_Engineering_Bay 7068; Terran_Science_Facility 0; Terran_Machine_Shop 5232; Terran_Armory 7856; Terran_Starport 12452; Terran_Opening SiegeExpand; Terran_Academy 9350; Terran_Bunker 0; Terran_Factory 3960; 
Terran_Control_Tower 10578; Terran_Comsat_Station 11972; Terran_Barracks 2400; Terran_Expansion 5676; Terran_Refinery 2462; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1390; Terran_Engineering_Bay 13214; Terran_Science_Facility 0; Terran_Machine_Shop 6194; Terran_Armory 9996; Terran_Starport 9290; Terran_Opening VultureHarass; Terran_Academy 10556; Terran_Bunker 0; Terran_Factory 3894; 
Terran_Control_Tower 0; Terran_Comsat_Station 11174; Terran_Barracks 2116; Terran_Expansion 5750; Terran_Refinery 2476; Terran_Barracks2 8506; Terran_Missile_Turret 0; Terran_Supply_Depot 1432; Terran_Engineering_Bay 13106; Terran_Science_Facility 0; Terran_Machine_Shop 5508; Terran_Armory 7894; Terran_Starport 12798; Terran_Opening VultureHarass; Terran_Academy 9526; Terran_Bunker 0; Terran_Factory 3660; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2382; Terran_Expansion 5370; Terran_Refinery 2440; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1372; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 6110; Terran_Armory 0; Terran_Starport 11702; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3702; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 2102; Terran_Expansion 4914; Terran_Refinery 2442; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1340; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5586; Terran_Armory 14910; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 3686; 
Terran_Control_Tower 0; Terran_Comsat_Station 10048; Terran_Barracks 2466; Terran_Expansion 5162; Terran_Refinery 2362; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 1368; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 5726; Terran_Armory 7698; Terran_Starport 12974; Terran_Opening VultureHarass; Terran_Academy 7908; Terran_Bunker 0; Terran_Factory 3810; 
Terran_Control_Tower 9404; Terran_Comsat_Station 12276; Terran_Barracks 2150; Terran_Expansion 9142; Terran_Refinery 2594; Terran_Barracks2 4132; Terran_Missile_Turret 9752; Terran_Supply_Depot 1326; Terran_Engineering_Bay 7336; Terran_Science_Facility 0; Terran_Machine_Shop 5574; Terran_Armory 12700; Terran_Starport 5078; Terran_Opening FastDropship; Terran_Academy 10628; Terran_Bunker 0; Terran_Factory 3818; 
Terran_Control_Tower 0; Terran_Comsat_Station 11514; Terran_Barracks 2062; Terran_Expansion 5198; Terran_Refinery 2686; Terran_Barracks2 7870; Terran_Missile_Turret 15388; Terran_Supply_Depot 1394; Terran_Engineering_Bay 13884; Terran_Science_Facility 0; Terran_Machine_Shop 5806; Terran_Armory 10720; Terran_Starport 11930; Terran_Opening VultureHarass; Terran_Academy 9510; Terran_Bunker 0; Terran_Factory 4008; 
Terran_Control_Tower 0; Terran_Comsat_Station 9624; Terran_Barracks 2130; Terran_Expansion 8176; Terran_Refinery 2726; Terran_Barracks2 4278; Terran_Missile_Turret 12194; Terran_Supply_Depot 1342; Terran_Engineering_Bay 8806; Terran_Science_Facility 0; Terran_Machine_Shop 5368; Terran_Armory 5404; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 8320; Terran_Bunker 0; Terran_Factory 3962; 
