Protoss_Pylon2 3100; Protoss_Pylon 1260; Protoss_Opening FastObs; Protoss_Assimilator 3330; Protoss_Gateway 1955; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 22740; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 15315; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 23120; Protoss_Gateway2 2555; Protoss_Forge 9305; Protoss_Templar_Archives 27370; Protoss_Photon_Cannon 15035; Protoss_Cybernetics_Core 6185; 
Protoss_Pylon2 3254; Protoss_Pylon 1162; Protoss_Opening FastDT; Protoss_Assimilator 2190; Protoss_Gateway 1832; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7376; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 4206; Protoss_Gateway2 5144; Protoss_Forge 0; Protoss_Templar_Archives 5198; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2828; 
Protoss_Pylon2 2964; Protoss_Pylon 1180; Protoss_Opening FastObs; Protoss_Assimilator 2334; Protoss_Gateway 1854; Protoss_Robotics_Support_Bay 9242; Protoss_Expansion 7882; Protoss_Arbiter_Tribunal 19142; Protoss_Robotics_Facility 5008; Protoss_Fleet_Beacon 44058; Protoss_Stargate 16264; Protoss_Citadel_of_Adun 11318; Protoss_Gateway2 6136; Protoss_Forge 14448; Protoss_Templar_Archives 12464; Protoss_Photon_Cannon 15212; Protoss_Cybernetics_Core 3864; 
Protoss_Pylon2 5772; Protoss_Pylon 1266; Protoss_Opening FastExpand; Protoss_Assimilator 3344; Protoss_Gateway 3102; Protoss_Robotics_Support_Bay 8470; Protoss_Expansion 2734; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6244; Protoss_Fleet_Beacon 16834; Protoss_Stargate 15534; Protoss_Citadel_of_Adun 19080; Protoss_Gateway2 4258; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 4110; 
Protoss_Pylon2 2628; Protoss_Pylon 1134; Protoss_Opening FastExpand; Protoss_Assimilator 2208; Protoss_Gateway 1844; Protoss_Robotics_Support_Bay 10708; Protoss_Expansion 6998; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7994; Protoss_Fleet_Beacon 0; Protoss_Stargate 38556; Protoss_Citadel_of_Adun 12048; Protoss_Gateway2 4258; Protoss_Forge 11330; Protoss_Templar_Archives 26384; Protoss_Photon_Cannon 17834; Protoss_Cybernetics_Core 3862; 
Protoss_Pylon2 3226; Protoss_Pylon 1248; Protoss_Opening Carrier; Protoss_Assimilator 2368; Protoss_Gateway 1862; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9500; Protoss_Arbiter_Tribunal 40136; Protoss_Robotics_Facility 6728; Protoss_Fleet_Beacon 7538; Protoss_Stargate 6390; Protoss_Citadel_of_Adun 37818; Protoss_Gateway2 22726; Protoss_Forge 11648; Protoss_Templar_Archives 38856; Protoss_Photon_Cannon 12412; Protoss_Cybernetics_Core 2896; 
Protoss_Pylon2 3292; Protoss_Pylon 1188; Protoss_Opening FastExpand; Protoss_Assimilator 2232; Protoss_Gateway 1892; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 6196; Protoss_Arbiter_Tribunal 16908; Protoss_Robotics_Facility 7804; Protoss_Fleet_Beacon 0; Protoss_Stargate 15124; Protoss_Citadel_of_Adun 11052; Protoss_Gateway2 8378; Protoss_Forge 11932; Protoss_Templar_Archives 12624; Protoss_Photon_Cannon 15660; Protoss_Cybernetics_Core 2896; 
Protoss_Pylon2 3416; Protoss_Pylon 1202; Protoss_Opening FastObs; Protoss_Assimilator 2266; Protoss_Gateway 1874; Protoss_Robotics_Support_Bay 8398; Protoss_Expansion 7338; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 4410; Protoss_Fleet_Beacon 13428; Protoss_Stargate 12012; Protoss_Citadel_of_Adun 19040; Protoss_Gateway2 7892; Protoss_Forge 25358; Protoss_Templar_Archives 29314; Protoss_Photon_Cannon 27764; Protoss_Cybernetics_Core 2906; 
Protoss_Pylon2 3388; Protoss_Pylon 1200; Protoss_Opening FastObs; Protoss_Assimilator 2488; Protoss_Gateway 1908; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 11202; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5272; Protoss_Fleet_Beacon 0; Protoss_Stargate 22136; Protoss_Citadel_of_Adun 14154; Protoss_Gateway2 6174; Protoss_Forge 0; Protoss_Templar_Archives 15988; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3078; 
Protoss_Pylon2 3074; Protoss_Pylon 1306; Protoss_Opening FastExpand; Protoss_Assimilator 5978; Protoss_Gateway 1968; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7584; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 9744; Protoss_Fleet_Beacon 13900; Protoss_Stargate 12554; Protoss_Citadel_of_Adun 14668; Protoss_Gateway2 2596; Protoss_Forge 4788; Protoss_Templar_Archives 22038; Protoss_Photon_Cannon 6190; Protoss_Cybernetics_Core 6804; 
Protoss_Pylon2 3428; Protoss_Pylon 1198; Protoss_Opening FastDT; Protoss_Assimilator 2248; Protoss_Gateway 1874; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7994; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 6762; Protoss_Gateway2 5582; Protoss_Forge 0; Protoss_Templar_Archives 7850; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2918; 
Protoss_Pylon2 3282; Protoss_Pylon 1170; Protoss_Opening Unknown; Protoss_Assimilator 2202; Protoss_Gateway 1818; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 6214; Protoss_Gateway2 4492; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2830; 
Protoss_Pylon2 3280; Protoss_Pylon 1180; Protoss_Opening FastExpand; Protoss_Assimilator 2242; Protoss_Gateway 1858; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 5734; Protoss_Arbiter_Tribunal 18902; Protoss_Robotics_Facility 9534; Protoss_Fleet_Beacon 0; Protoss_Stargate 16716; Protoss_Citadel_of_Adun 11822; Protoss_Gateway2 6872; Protoss_Forge 15590; Protoss_Templar_Archives 13626; Protoss_Photon_Cannon 17162; Protoss_Cybernetics_Core 2860; 
Protoss_Pylon2 3470; Protoss_Pylon 1322; Protoss_Opening FastExpand; Protoss_Assimilator 2500; Protoss_Gateway 2040; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 10514; Protoss_Arbiter_Tribunal 32752; Protoss_Robotics_Facility 10694; Protoss_Fleet_Beacon 0; Protoss_Stargate 30876; Protoss_Citadel_of_Adun 15234; Protoss_Gateway2 3786; Protoss_Forge 18890; Protoss_Templar_Archives 16896; Protoss_Photon_Cannon 21404; Protoss_Cybernetics_Core 3044; 
Protoss_Pylon2 0; Protoss_Pylon 1148; Protoss_Opening Unknown; Protoss_Assimilator 2196; Protoss_Gateway 1826; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3702; Protoss_Pylon 1188; Protoss_Opening FastExpand; Protoss_Assimilator 3276; Protoss_Gateway 2958; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 2736; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6862; Protoss_Fleet_Beacon 14500; Protoss_Stargate 13288; Protoss_Citadel_of_Adun 10600; Protoss_Gateway2 5208; Protoss_Forge 9802; Protoss_Templar_Archives 19544; Protoss_Photon_Cannon 11584; Protoss_Cybernetics_Core 4266; 
Protoss_Pylon2 2800; Protoss_Pylon 1156; Protoss_Opening FastExpand; Protoss_Assimilator 2336; Protoss_Gateway 1910; Protoss_Robotics_Support_Bay 9824; Protoss_Expansion 7086; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 8322; Protoss_Fleet_Beacon 0; Protoss_Stargate 18080; Protoss_Citadel_of_Adun 12114; Protoss_Gateway2 5430; Protoss_Forge 14794; Protoss_Templar_Archives 14738; Protoss_Photon_Cannon 16598; Protoss_Cybernetics_Core 3506; 
Protoss_Pylon2 3370; Protoss_Pylon 1260; Protoss_Opening FastObs; Protoss_Assimilator 2472; Protoss_Gateway 1886; Protoss_Robotics_Support_Bay 9412; Protoss_Expansion 6466; Protoss_Arbiter_Tribunal 22230; Protoss_Robotics_Facility 5764; Protoss_Fleet_Beacon 0; Protoss_Stargate 20854; Protoss_Citadel_of_Adun 12576; Protoss_Gateway2 8232; Protoss_Forge 18678; Protoss_Templar_Archives 18868; Protoss_Photon_Cannon 20192; Protoss_Cybernetics_Core 2926; 
Protoss_Pylon2 3474; Protoss_Pylon 1192; Protoss_Opening FastObs; Protoss_Assimilator 2268; Protoss_Gateway 1876; Protoss_Robotics_Support_Bay 9426; Protoss_Expansion 7306; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5454; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 6190; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2954; 
Protoss_Pylon2 0; Protoss_Pylon 0; Protoss_Opening Unknown; Protoss_Assimilator 0; Protoss_Gateway 0; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 0; 
Protoss_Pylon2 3290; Protoss_Pylon 1138; Protoss_Opening FastExpand; Protoss_Assimilator 2326; Protoss_Gateway 1814; Protoss_Robotics_Support_Bay 15264; Protoss_Expansion 5700; Protoss_Arbiter_Tribunal 22098; Protoss_Robotics_Facility 10422; Protoss_Fleet_Beacon 0; Protoss_Stargate 20512; Protoss_Citadel_of_Adun 6624; Protoss_Gateway2 6904; Protoss_Forge 19104; Protoss_Templar_Archives 15458; Protoss_Photon_Cannon 20010; Protoss_Cybernetics_Core 2974; 
Protoss_Pylon2 3698; Protoss_Pylon 1038; Protoss_Opening FastDT; Protoss_Assimilator 2164; Protoss_Gateway 1640; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7972; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 10538; Protoss_Fleet_Beacon 17260; Protoss_Stargate 15776; Protoss_Citadel_of_Adun 4414; Protoss_Gateway2 5574; Protoss_Forge 0; Protoss_Templar_Archives 5426; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2772; 
Protoss_Pylon2 2450; Protoss_Pylon 1316; Protoss_Opening FastExpand; Protoss_Assimilator 5804; Protoss_Gateway 1906; Protoss_Robotics_Support_Bay 9482; Protoss_Expansion 5624; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7910; Protoss_Fleet_Beacon 20712; Protoss_Stargate 18556; Protoss_Citadel_of_Adun 8246; Protoss_Gateway2 6872; Protoss_Forge 3610; Protoss_Templar_Archives 9730; Protoss_Photon_Cannon 5186; Protoss_Cybernetics_Core 6158; 
Protoss_Pylon2 3310; Protoss_Pylon 1128; Protoss_Opening ReaverDrop; Protoss_Assimilator 2172; Protoss_Gateway 1792; Protoss_Robotics_Support_Bay 8380; Protoss_Expansion 7560; Protoss_Arbiter_Tribunal 16898; Protoss_Robotics_Facility 5590; Protoss_Fleet_Beacon 0; Protoss_Stargate 15650; Protoss_Citadel_of_Adun 11604; Protoss_Gateway2 6460; Protoss_Forge 16352; Protoss_Templar_Archives 12650; Protoss_Photon_Cannon 17262; Protoss_Cybernetics_Core 2840; 
Protoss_Pylon2 3502; Protoss_Pylon 1186; Protoss_Opening FastObs; Protoss_Assimilator 2290; Protoss_Gateway 1868; Protoss_Robotics_Support_Bay 11322; Protoss_Expansion 8328; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5432; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 5740; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2926; 
Protoss_Pylon2 3444; Protoss_Pylon 1214; Protoss_Opening FastObs; Protoss_Assimilator 2284; Protoss_Gateway 1886; Protoss_Robotics_Support_Bay 9302; Protoss_Expansion 7670; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5268; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 15358; Protoss_Gateway2 5686; Protoss_Forge 19532; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 20540; Protoss_Cybernetics_Core 2924; 
Protoss_Pylon2 3302; Protoss_Pylon 1156; Protoss_Opening FastObs; Protoss_Assimilator 2192; Protoss_Gateway 1816; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 10740; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 4272; Protoss_Fleet_Beacon 0; Protoss_Stargate 28888; Protoss_Citadel_of_Adun 9560; Protoss_Gateway2 5762; Protoss_Forge 18344; Protoss_Templar_Archives 27482; Protoss_Photon_Cannon 19594; Protoss_Cybernetics_Core 2824; 
Protoss_Pylon2 3252; Protoss_Pylon 1152; Protoss_Opening FastObs; Protoss_Assimilator 2166; Protoss_Gateway 1774; Protoss_Robotics_Support_Bay 9100; Protoss_Expansion 8094; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 4258; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 10584; Protoss_Gateway2 5914; Protoss_Forge 14552; Protoss_Templar_Archives 16760; Protoss_Photon_Cannon 15416; Protoss_Cybernetics_Core 2820; 
Protoss_Pylon2 3222; Protoss_Pylon 1150; Protoss_Opening FastDT; Protoss_Assimilator 2190; Protoss_Gateway 1782; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8484; Protoss_Arbiter_Tribunal 13418; Protoss_Robotics_Facility 4634; Protoss_Fleet_Beacon 0; Protoss_Stargate 12178; Protoss_Citadel_of_Adun 4312; Protoss_Gateway2 5198; Protoss_Forge 17480; Protoss_Templar_Archives 5598; Protoss_Photon_Cannon 18296; Protoss_Cybernetics_Core 2810; 
Protoss_Pylon2 3382; Protoss_Pylon 1156; Protoss_Opening ReaverDrop; Protoss_Assimilator 2422; Protoss_Gateway 1984; Protoss_Robotics_Support_Bay 7334; Protoss_Expansion 10088; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5572; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 17612; Protoss_Gateway2 8586; Protoss_Forge 15796; Protoss_Templar_Archives 23376; Protoss_Photon_Cannon 18248; Protoss_Cybernetics_Core 3062; 
Protoss_Pylon2 2312; Protoss_Pylon 1152; Protoss_Opening FastObs; Protoss_Assimilator 2600; Protoss_Gateway 1808; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7856; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6910; Protoss_Fleet_Beacon 12162; Protoss_Stargate 10858; Protoss_Citadel_of_Adun 12740; Protoss_Gateway2 3816; Protoss_Forge 0; Protoss_Templar_Archives 24076; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3400; 
Protoss_Pylon2 4850; Protoss_Pylon 1148; Protoss_Opening FastExpand; Protoss_Assimilator 3276; Protoss_Gateway 2988; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 2586; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 3714; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 4062; 
Protoss_Pylon2 2374; Protoss_Pylon 1154; Protoss_Opening FastObs; Protoss_Assimilator 3022; Protoss_Gateway 1798; Protoss_Robotics_Support_Bay 10708; Protoss_Expansion 10312; Protoss_Arbiter_Tribunal 22760; Protoss_Robotics_Facility 6298; Protoss_Fleet_Beacon 0; Protoss_Stargate 20334; Protoss_Citadel_of_Adun 13966; Protoss_Gateway2 5530; Protoss_Forge 16068; Protoss_Templar_Archives 21628; Protoss_Photon_Cannon 17512; Protoss_Cybernetics_Core 4556; 
Protoss_Pylon2 3456; Protoss_Pylon 1144; Protoss_Opening FastDT; Protoss_Assimilator 1716; Protoss_Gateway 2304; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8356; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5518; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 5460; Protoss_Gateway2 6354; Protoss_Forge 22138; Protoss_Templar_Archives 6544; Protoss_Photon_Cannon 23154; Protoss_Cybernetics_Core 3328; 
Protoss_Pylon2 3404; Protoss_Pylon 1232; Protoss_Opening FastDT; Protoss_Assimilator 2298; Protoss_Gateway 1998; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 6792; Protoss_Arbiter_Tribunal 23528; Protoss_Robotics_Facility 8832; Protoss_Fleet_Beacon 0; Protoss_Stargate 18960; Protoss_Citadel_of_Adun 4032; Protoss_Gateway2 5130; Protoss_Forge 13312; Protoss_Templar_Archives 5022; Protoss_Photon_Cannon 14478; Protoss_Cybernetics_Core 3034; 
Protoss_Pylon2 3414; Protoss_Pylon 1134; Protoss_Opening FastExpand; Protoss_Assimilator 2428; Protoss_Gateway 1892; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 6084; Protoss_Arbiter_Tribunal 26224; Protoss_Robotics_Facility 8576; Protoss_Fleet_Beacon 0; Protoss_Stargate 24400; Protoss_Citadel_of_Adun 9000; Protoss_Gateway2 6976; Protoss_Forge 24188; Protoss_Templar_Archives 10074; Protoss_Photon_Cannon 25816; Protoss_Cybernetics_Core 3022; 
Protoss_Pylon2 3375; Protoss_Pylon 1220; Protoss_Opening Unknown; Protoss_Assimilator 2250; Protoss_Gateway 1940; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 0; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3045; 
Protoss_Pylon2 3294; Protoss_Pylon 1160; Protoss_Opening FastObs; Protoss_Assimilator 2192; Protoss_Gateway 1858; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 7892; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5996; Protoss_Fleet_Beacon 9714; Protoss_Stargate 8368; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 5084; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2872; 
Protoss_Pylon2 3148; Protoss_Pylon 1212; Protoss_Opening FastExpand; Protoss_Assimilator 4722; Protoss_Gateway 1954; Protoss_Robotics_Support_Bay 10534; Protoss_Expansion 7264; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 8310; Protoss_Fleet_Beacon 14032; Protoss_Stargate 12586; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 2586; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 5186; 
Protoss_Pylon2 2860; Protoss_Pylon 1140; Protoss_Opening FastExpand; Protoss_Assimilator 9146; Protoss_Gateway 1820; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8056; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 3680; Protoss_Forge 5198; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 7064; Protoss_Cybernetics_Core 9648; 
Protoss_Pylon2 3650; Protoss_Pylon 1174; Protoss_Opening FastExpand; Protoss_Assimilator 2234; Protoss_Gateway 1900; Protoss_Robotics_Support_Bay 16004; Protoss_Expansion 8862; Protoss_Arbiter_Tribunal 20266; Protoss_Robotics_Facility 10088; Protoss_Fleet_Beacon 39562; Protoss_Stargate 18578; Protoss_Citadel_of_Adun 12094; Protoss_Gateway2 6028; Protoss_Forge 20134; Protoss_Templar_Archives 13094; Protoss_Photon_Cannon 20928; Protoss_Cybernetics_Core 3180; 
Protoss_Pylon2 3368; Protoss_Pylon 1184; Protoss_Opening FastObs; Protoss_Assimilator 2204; Protoss_Gateway 1872; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5476; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 9100; Protoss_Gateway2 6012; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2928; 
Protoss_Pylon2 3362; Protoss_Pylon 1196; Protoss_Opening FastDT; Protoss_Assimilator 2234; Protoss_Gateway 1876; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 9184; Protoss_Arbiter_Tribunal 19920; Protoss_Robotics_Facility 5652; Protoss_Fleet_Beacon 0; Protoss_Stargate 18326; Protoss_Citadel_of_Adun 4558; Protoss_Gateway2 5228; Protoss_Forge 18102; Protoss_Templar_Archives 6006; Protoss_Photon_Cannon 18992; Protoss_Cybernetics_Core 2954; 
Protoss_Pylon2 2902; Protoss_Pylon 1182; Protoss_Opening FastDT; Protoss_Assimilator 2234; Protoss_Gateway 1862; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 8854; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 12314; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 6200; Protoss_Gateway2 5034; Protoss_Forge 0; Protoss_Templar_Archives 7452; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3514; 
Protoss_Pylon2 3530; Protoss_Pylon 1148; Protoss_Opening FastObs; Protoss_Assimilator 2322; Protoss_Gateway 1906; Protoss_Robotics_Support_Bay 14038; Protoss_Expansion 7822; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5400; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 18050; Protoss_Gateway2 6776; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3014; 
Protoss_Pylon2 3294; Protoss_Pylon 1150; Protoss_Opening ReaverDrop; Protoss_Assimilator 2376; Protoss_Gateway 1878; Protoss_Robotics_Support_Bay 5952; Protoss_Expansion 11210; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 4110; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 14532; Protoss_Gateway2 4952; Protoss_Forge 15482; Protoss_Templar_Archives 18006; Protoss_Photon_Cannon 16528; Protoss_Cybernetics_Core 3006; 
Protoss_Pylon2 2898; Protoss_Pylon 1136; Protoss_Opening FastDT; Protoss_Assimilator 7046; Protoss_Gateway 1676; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 8498; Protoss_Gateway2 9040; Protoss_Forge 4278; Protoss_Templar_Archives 9500; Protoss_Photon_Cannon 5612; Protoss_Cybernetics_Core 7494; 
Protoss_Pylon2 3308; Protoss_Pylon 1176; Protoss_Opening FastObs; Protoss_Assimilator 2214; Protoss_Gateway 1930; Protoss_Robotics_Support_Bay 11342; Protoss_Expansion 8292; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6256; Protoss_Fleet_Beacon 14092; Protoss_Stargate 12816; Protoss_Citadel_of_Adun 21264; Protoss_Gateway2 4670; Protoss_Forge 15590; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 16876; Protoss_Cybernetics_Core 2976; 
Protoss_Pylon2 3254; Protoss_Pylon 1150; Protoss_Opening FastObs; Protoss_Assimilator 2256; Protoss_Gateway 1844; Protoss_Robotics_Support_Bay 11086; Protoss_Expansion 7668; Protoss_Arbiter_Tribunal 18880; Protoss_Robotics_Facility 6806; Protoss_Fleet_Beacon 0; Protoss_Stargate 17334; Protoss_Citadel_of_Adun 12736; Protoss_Gateway2 4550; Protoss_Forge 17384; Protoss_Templar_Archives 16284; Protoss_Photon_Cannon 18262; Protoss_Cybernetics_Core 2926; 
Protoss_Pylon2 3260; Protoss_Pylon 1142; Protoss_Opening ReaverDrop; Protoss_Assimilator 2290; Protoss_Gateway 1804; Protoss_Robotics_Support_Bay 8660; Protoss_Expansion 8820; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 5938; Protoss_Fleet_Beacon 14188; Protoss_Stargate 12948; Protoss_Citadel_of_Adun 20128; Protoss_Gateway2 4364; Protoss_Forge 16780; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 18146; Protoss_Cybernetics_Core 2854; 
Protoss_Pylon2 5376; Protoss_Pylon 1158; Protoss_Opening FastExpand; Protoss_Assimilator 3268; Protoss_Gateway 3006; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 2596; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7502; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 13992; Protoss_Gateway2 3750; Protoss_Forge 20100; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 4022; 
Protoss_Pylon2 3304; Protoss_Pylon 1162; Protoss_Opening FastExpand; Protoss_Assimilator 2264; Protoss_Gateway 1852; Protoss_Robotics_Support_Bay 13042; Protoss_Expansion 6938; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 7930; Protoss_Fleet_Beacon 18344; Protoss_Stargate 16868; Protoss_Citadel_of_Adun 0; Protoss_Gateway2 4530; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 2952; 
Protoss_Pylon2 4192; Protoss_Pylon 1204; Protoss_Opening ReaverDrop; Protoss_Assimilator 2438; Protoss_Gateway 1930; Protoss_Robotics_Support_Bay 8412; Protoss_Expansion 12434; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 6976; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 17668; Protoss_Gateway2 3370; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 3000; 
