Protoss_Pylon2 129; Protoss_Pylon 52; Protoss_Opening FastObs; Protoss_Assimilator 138; Protoss_Gateway 81; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 947; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 638; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 963; Protoss_Gateway2 106; Protoss_Forge 387; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 626; Protoss_Cybernetics_Core 257; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 101; Terran_Expansion 379; Terran_Refinery 104; Terran_Barracks2 460; Terran_Missile_Turret 455; Terran_Supply_Depot 59; Terran_Engineering_Bay 384; Terran_Science_Facility 0; Terran_Machine_Shop 216; Terran_Armory 0; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 0; Terran_Comsat_Station 564; Terran_Barracks 99; Terran_Expansion 328; Terran_Refinery 105; Terran_Barracks2 424; Terran_Missile_Turret 312; Terran_Supply_Depot 57; Terran_Engineering_Bay 266; Terran_Science_Facility 773; Terran_Machine_Shop 216; Terran_Armory 465; Terran_Starport 683; Terran_Opening SiegeExpand; Terran_Academy 506; Terran_Bunker 0; Terran_Factory 164; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 106; Terran_Expansion 471; Terran_Refinery 89; Terran_Barracks2 0; Terran_Missile_Turret 562; Terran_Supply_Depot 58; Terran_Engineering_Bay 499; Terran_Science_Facility 0; Terran_Machine_Shop 355; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 544; Terran_Bunker 159; Terran_Factory 240; 
Terran_Control_Tower 0; Terran_Comsat_Station 492; Terran_Barracks 101; Terran_Expansion 309; Terran_Refinery 108; Terran_Barracks2 0; Terran_Missile_Turret 402; Terran_Supply_Depot 60; Terran_Engineering_Bay 351; Terran_Science_Facility 583; Terran_Machine_Shop 217; Terran_Armory 425; Terran_Starport 527; Terran_Opening Standard; Terran_Academy 426; Terran_Bunker 0; Terran_Factory 164; 
Terran_Control_Tower 0; Terran_Comsat_Station 464; Terran_Barracks 99; Terran_Expansion 295; Terran_Refinery 106; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 59; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 291; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 373; Terran_Bunker 165; Terran_Factory 194; 
Terran_Control_Tower 0; Terran_Comsat_Station 416; Terran_Barracks 107; Terran_Expansion 302; Terran_Refinery 82; Terran_Barracks2 0; Terran_Missile_Turret 520; Terran_Supply_Depot 58; Terran_Engineering_Bay 476; Terran_Science_Facility 612; Terran_Machine_Shop 236; Terran_Armory 345; Terran_Starport 562; Terran_Opening SiegeExpand; Terran_Academy 353; Terran_Bunker 0; Terran_Factory 183; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 99; Terran_Expansion 0; Terran_Refinery 105; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 57; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 248; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 338; Terran_Factory 160; 
Terran_Control_Tower 0; Terran_Comsat_Station 808; Terran_Barracks 100; Terran_Expansion 590; Terran_Refinery 105; Terran_Barracks2 314; Terran_Missile_Turret 445; Terran_Supply_Depot 60; Terran_Engineering_Bay 402; Terran_Science_Facility 0; Terran_Machine_Shop 210; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 750; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 0; Terran_Comsat_Station 626; Terran_Barracks 87; Terran_Expansion 369; Terran_Refinery 103; Terran_Barracks2 0; Terran_Missile_Turret 610; Terran_Supply_Depot 59; Terran_Engineering_Bay 504; Terran_Science_Facility 0; Terran_Machine_Shop 207; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 528; Terran_Bunker 0; Terran_Factory 154; 
Terran_Control_Tower 593; Terran_Comsat_Station 454; Terran_Barracks 88; Terran_Expansion 338; Terran_Refinery 103; Terran_Barracks2 247; Terran_Missile_Turret 428; Terran_Supply_Depot 58; Terran_Engineering_Bay 371; Terran_Science_Facility 803; Terran_Machine_Shop 209; Terran_Armory 643; Terran_Starport 502; Terran_Opening Standard; Terran_Academy 374; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 695; Terran_Comsat_Station 628; Terran_Barracks 101; Terran_Expansion 337; Terran_Refinery 104; Terran_Barracks2 0; Terran_Missile_Turret 391; Terran_Supply_Depot 60; Terran_Engineering_Bay 339; Terran_Science_Facility 0; Terran_Machine_Shop 255; Terran_Armory 716; Terran_Starport 627; Terran_Opening VultureHarass; Terran_Academy 541; Terran_Bunker 277; Terran_Factory 174; 
Terran_Control_Tower 405; Terran_Comsat_Station 392; Terran_Barracks 89; Terran_Expansion 321; Terran_Refinery 105; Terran_Barracks2 415; Terran_Missile_Turret 283; Terran_Supply_Depot 59; Terran_Engineering_Bay 241; Terran_Science_Facility 406; Terran_Machine_Shop 207; Terran_Armory 0; Terran_Starport 347; Terran_Opening SiegeExpand; Terran_Academy 332; Terran_Bunker 0; Terran_Factory 155; 
Terran_Control_Tower 521; Terran_Comsat_Station 538; Terran_Barracks 81; Terran_Expansion 417; Terran_Refinery 110; Terran_Barracks2 0; Terran_Missile_Turret 519; Terran_Supply_Depot 59; Terran_Engineering_Bay 464; Terran_Science_Facility 0; Terran_Machine_Shop 250; Terran_Armory 0; Terran_Starport 454; Terran_Opening VultureHarass; Terran_Academy 462; Terran_Bunker 142; Terran_Factory 196; 
Terran_Control_Tower 841; Terran_Comsat_Station 639; Terran_Barracks 81; Terran_Expansion 378; Terran_Refinery 107; Terran_Barracks2 568; Terran_Missile_Turret 449; Terran_Supply_Depot 59; Terran_Engineering_Bay 405; Terran_Science_Facility 0; Terran_Machine_Shop 352; Terran_Armory 820; Terran_Starport 510; Terran_Opening VultureHarass; Terran_Academy 576; Terran_Bunker 206; Terran_Factory 167; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 88; Terran_Expansion 276; Terran_Refinery 105; Terran_Barracks2 192; Terran_Missile_Turret 303; Terran_Supply_Depot 59; Terran_Engineering_Bay 262; Terran_Science_Facility 0; Terran_Machine_Shop 209; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 265; Terran_Comsat_Station 372; Terran_Barracks 89; Terran_Expansion 393; Terran_Refinery 104; Terran_Barracks2 187; Terran_Missile_Turret 526; Terran_Supply_Depot 59; Terran_Engineering_Bay 423; Terran_Science_Facility 841; Terran_Machine_Shop 218; Terran_Armory 631; Terran_Starport 217; Terran_Opening FastDropship; Terran_Academy 238; Terran_Bunker 0; Terran_Factory 163; 
Terran_Control_Tower 0; Terran_Comsat_Station 397; Terran_Barracks 88; Terran_Expansion 300; Terran_Refinery 102; Terran_Barracks2 249; Terran_Missile_Turret 271; Terran_Supply_Depot 59; Terran_Engineering_Bay 228; Terran_Science_Facility 1053; Terran_Machine_Shop 247; Terran_Armory 744; Terran_Starport 945; Terran_Opening SiegeExpand; Terran_Academy 342; Terran_Bunker 0; Terran_Factory 191; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 83; Terran_Expansion 0; Terran_Refinery 108; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 57; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 203; Terran_Factory 185; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 81; Terran_Expansion 0; Terran_Refinery 111; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 58; Terran_Engineering_Bay 422; Terran_Science_Facility 0; Terran_Machine_Shop 258; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 0; Terran_Bunker 175; Terran_Factory 203; 
Terran_Control_Tower 0; Terran_Comsat_Station 625; Terran_Barracks 98; Terran_Expansion 259; Terran_Refinery 103; Terran_Barracks2 525; Terran_Missile_Turret 312; Terran_Supply_Depot 59; Terran_Engineering_Bay 270; Terran_Science_Facility 0; Terran_Machine_Shop 207; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 530; Terran_Bunker 0; Terran_Factory 155; 
Terran_Control_Tower 407; Terran_Comsat_Station 441; Terran_Barracks 80; Terran_Expansion 634; Terran_Refinery 104; Terran_Barracks2 393; Terran_Missile_Turret 514; Terran_Supply_Depot 56; Terran_Engineering_Bay 457; Terran_Science_Facility 0; Terran_Machine_Shop 238; Terran_Armory 1069; Terran_Starport 356; Terran_Opening SiegeExpand; Terran_Academy 375; Terran_Bunker 171; Terran_Factory 183; 
Terran_Control_Tower 744; Terran_Comsat_Station 654; Terran_Barracks 83; Terran_Expansion 388; Terran_Refinery 109; Terran_Barracks2 0; Terran_Missile_Turret 478; Terran_Supply_Depot 58; Terran_Engineering_Bay 433; Terran_Science_Facility 745; Terran_Machine_Shop 236; Terran_Armory 632; Terran_Starport 692; Terran_Opening VultureHarass; Terran_Academy 599; Terran_Bunker 196; Terran_Factory 183; 
Terran_Control_Tower 662; Terran_Comsat_Station 731; Terran_Barracks 99; Terran_Expansion 357; Terran_Refinery 103; Terran_Barracks2 510; Terran_Missile_Turret 487; Terran_Supply_Depot 59; Terran_Engineering_Bay 428; Terran_Science_Facility 868; Terran_Machine_Shop 212; Terran_Armory 698; Terran_Starport 523; Terran_Opening Standard; Terran_Academy 664; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 0; Terran_Comsat_Station 352; Terran_Barracks 89; Terran_Expansion 549; Terran_Refinery 178; Terran_Barracks2 252; Terran_Missile_Turret 479; Terran_Supply_Depot 59; Terran_Engineering_Bay 420; Terran_Science_Facility 0; Terran_Machine_Shop 297; Terran_Armory 704; Terran_Starport 750; Terran_Opening TwoFactory; Terran_Academy 296; Terran_Bunker 477; Terran_Factory 244; 
Terran_Control_Tower 0; Terran_Comsat_Station 384; Terran_Barracks 99; Terran_Expansion 372; Terran_Refinery 247; Terran_Barracks2 161; Terran_Missile_Turret 0; Terran_Supply_Depot 59; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 437; Terran_Armory 0; Terran_Starport 0; Terran_Opening Bio; Terran_Academy 323; Terran_Bunker 200; Terran_Factory 370; 
Terran_Control_Tower 0; Terran_Comsat_Station 686; Terran_Barracks 88; Terran_Expansion 364; Terran_Refinery 103; Terran_Barracks2 181; Terran_Missile_Turret 361; Terran_Supply_Depot 60; Terran_Engineering_Bay 320; Terran_Science_Facility 0; Terran_Machine_Shop 210; Terran_Armory 644; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 631; Terran_Bunker 0; Terran_Factory 155; 
Terran_Control_Tower 528; Terran_Comsat_Station 447; Terran_Barracks 81; Terran_Expansion 333; Terran_Refinery 104; Terran_Barracks2 0; Terran_Missile_Turret 416; Terran_Supply_Depot 57; Terran_Engineering_Bay 374; Terran_Science_Facility 740; Terran_Machine_Shop 223; Terran_Armory 585; Terran_Starport 433; Terran_Opening Standard; Terran_Academy 355; Terran_Bunker 217; Terran_Factory 163; 
Terran_Control_Tower 0; Terran_Comsat_Station 621; Terran_Barracks 87; Terran_Expansion 248; Terran_Refinery 103; Terran_Barracks2 185; Terran_Missile_Turret 313; Terran_Supply_Depot 59; Terran_Engineering_Bay 273; Terran_Science_Facility 0; Terran_Machine_Shop 211; Terran_Armory 850; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 563; Terran_Bunker 0; Terran_Factory 158; 
Terran_Control_Tower 478; Terran_Comsat_Station 556; Terran_Barracks 88; Terran_Expansion 259; Terran_Refinery 102; Terran_Barracks2 195; Terran_Missile_Turret 340; Terran_Supply_Depot 59; Terran_Engineering_Bay 291; Terran_Science_Facility 721; Terran_Machine_Shop 214; Terran_Armory 502; Terran_Starport 420; Terran_Opening SiegeExpand; Terran_Academy 499; Terran_Bunker 0; Terran_Factory 160; 
Terran_Control_Tower 616; Terran_Comsat_Station 395; Terran_Barracks 87; Terran_Expansion 246; Terran_Refinery 103; Terran_Barracks2 242; Terran_Missile_Turret 409; Terran_Supply_Depot 58; Terran_Engineering_Bay 339; Terran_Science_Facility 0; Terran_Machine_Shop 260; Terran_Armory 542; Terran_Starport 546; Terran_Opening VultureHarass; Terran_Academy 338; Terran_Bunker 0; Terran_Factory 165; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 82; Terran_Expansion 0; Terran_Refinery 107; Terran_Barracks2 371; Terran_Missile_Turret 0; Terran_Supply_Depot 57; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 269; Terran_Armory 0; Terran_Starport 325; Terran_Opening VultureHarass; Terran_Academy 0; Terran_Bunker 278; Terran_Factory 214; 
Terran_Control_Tower 370; Terran_Comsat_Station 405; Terran_Barracks 81; Terran_Expansion 587; Terran_Refinery 102; Terran_Barracks2 339; Terran_Missile_Turret 710; Terran_Supply_Depot 57; Terran_Engineering_Bay 475; Terran_Science_Facility 1000; Terran_Machine_Shop 226; Terran_Armory 819; Terran_Starport 321; Terran_Opening SiegeExpand; Terran_Academy 353; Terran_Bunker 194; Terran_Factory 173; 
Terran_Control_Tower 0; Terran_Comsat_Station 457; Terran_Barracks 90; Terran_Expansion 251; Terran_Refinery 103; Terran_Barracks2 194; Terran_Missile_Turret 319; Terran_Supply_Depot 61; Terran_Engineering_Bay 276; Terran_Science_Facility 0; Terran_Machine_Shop 208; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 382; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 0; Terran_Comsat_Station 597; Terran_Barracks 97; Terran_Expansion 250; Terran_Refinery 102; Terran_Barracks2 382; Terran_Missile_Turret 336; Terran_Supply_Depot 58; Terran_Engineering_Bay 295; Terran_Science_Facility 0; Terran_Machine_Shop 213; Terran_Armory 719; Terran_Starport 968; Terran_Opening SiegeExpand; Terran_Academy 524; Terran_Bunker 0; Terran_Factory 155; 
Terran_Control_Tower 634; Terran_Comsat_Station 433; Terran_Barracks 84; Terran_Expansion 352; Terran_Refinery 104; Terran_Barracks2 0; Terran_Missile_Turret 415; Terran_Supply_Depot 59; Terran_Engineering_Bay 374; Terran_Science_Facility 0; Terran_Machine_Shop 229; Terran_Armory 572; Terran_Starport 585; Terran_Opening Standard; Terran_Academy 378; Terran_Bunker 200; Terran_Factory 175; 
Terran_Control_Tower 405; Terran_Comsat_Station 438; Terran_Barracks 81; Terran_Expansion 594; Terran_Refinery 103; Terran_Barracks2 356; Terran_Missile_Turret 464; Terran_Supply_Depot 58; Terran_Engineering_Bay 420; Terran_Science_Facility 0; Terran_Machine_Shop 220; Terran_Armory 802; Terran_Starport 354; Terran_Opening Standard; Terran_Academy 371; Terran_Bunker 214; Terran_Factory 164; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 83; Terran_Expansion 0; Terran_Refinery 117; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 58; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 194; Terran_Factory 205; 
Terran_Control_Tower 784; Terran_Comsat_Station 527; Terran_Barracks 80; Terran_Expansion 319; Terran_Refinery 138; Terran_Barracks2 736; Terran_Missile_Turret 424; Terran_Supply_Depot 57; Terran_Engineering_Bay 381; Terran_Science_Facility 0; Terran_Machine_Shop 255; Terran_Armory 664; Terran_Starport 737; Terran_Opening Standard; Terran_Academy 465; Terran_Bunker 157; Terran_Factory 196; 
Terran_Control_Tower 485; Terran_Comsat_Station 753; Terran_Barracks 97; Terran_Expansion 309; Terran_Refinery 103; Terran_Barracks2 368; Terran_Missile_Turret 385; Terran_Supply_Depot 57; Terran_Engineering_Bay 338; Terran_Science_Facility 487; Terran_Machine_Shop 208; Terran_Armory 550; Terran_Starport 217; Terran_Opening FastDropship; Terran_Academy 339; Terran_Bunker 626; Terran_Factory 156; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 496; Terran_Barracks 91; Terran_Expansion 355; Terran_Refinery 103; Terran_Barracks2 0; Terran_Missile_Turret 448; Terran_Supply_Depot 62; Terran_Engineering_Bay 315; Terran_Science_Facility 0; Terran_Machine_Shop 211; Terran_Armory 512; Terran_Starport 0; Terran_Opening TwoFactory; Terran_Academy 442; Terran_Bunker 0; Terran_Factory 157; 
Terran_Control_Tower 753; Terran_Comsat_Station 352; Terran_Barracks 99; Terran_Expansion 255; Terran_Refinery 102; Terran_Barracks2 446; Terran_Missile_Turret 625; Terran_Supply_Depot 59; Terran_Engineering_Bay 583; Terran_Science_Facility 554; Terran_Machine_Shop 207; Terran_Armory 314; Terran_Starport 502; Terran_Opening SiegeExpand; Terran_Academy 289; Terran_Bunker 0; Terran_Factory 154; 
Terran_Control_Tower 0; Terran_Comsat_Station 829; Terran_Barracks 101; Terran_Expansion 357; Terran_Refinery 104; Terran_Barracks2 454; Terran_Missile_Turret 402; Terran_Supply_Depot 58; Terran_Engineering_Bay 332; Terran_Science_Facility 0; Terran_Machine_Shop 206; Terran_Armory 650; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 756; Terran_Bunker 0; Terran_Factory 153; 
Terran_Control_Tower 313; Terran_Comsat_Station 0; Terran_Barracks 100; Terran_Expansion 0; Terran_Refinery 103; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 60; Terran_Engineering_Bay 304; Terran_Science_Facility 306; Terran_Machine_Shop 209; Terran_Armory 0; Terran_Starport 216; Terran_Opening FastDropship; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 157; 
Terran_Control_Tower 299; Terran_Comsat_Station 516; Terran_Barracks 88; Terran_Expansion 323; Terran_Refinery 102; Terran_Barracks2 0; Terran_Missile_Turret 425; Terran_Supply_Depot 58; Terran_Engineering_Bay 380; Terran_Science_Facility 848; Terran_Machine_Shop 205; Terran_Armory 521; Terran_Starport 211; Terran_Opening FastDropship; Terran_Academy 462; Terran_Bunker 0; Terran_Factory 152; 
Terran_Control_Tower 411; Terran_Comsat_Station 654; Terran_Barracks 81; Terran_Expansion 358; Terran_Refinery 102; Terran_Barracks2 0; Terran_Missile_Turret 471; Terran_Supply_Depot 56; Terran_Engineering_Bay 426; Terran_Science_Facility 856; Terran_Machine_Shop 257; Terran_Armory 568; Terran_Starport 318; Terran_Opening VultureHarass; Terran_Academy 596; Terran_Bunker 216; Terran_Factory 162; 
Terran_Control_Tower 677; Terran_Comsat_Station 453; Terran_Barracks 81; Terran_Expansion 329; Terran_Refinery 103; Terran_Barracks2 676; Terran_Missile_Turret 0; Terran_Supply_Depot 56; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 232; Terran_Armory 589; Terran_Starport 590; Terran_Opening Standard; Terran_Academy 390; Terran_Bunker 231; Terran_Factory 174; 
Terran_Control_Tower 505; Terran_Comsat_Station 339; Terran_Barracks 73; Terran_Expansion 353; Terran_Refinery 251; Terran_Barracks2 333; Terran_Missile_Turret 0; Terran_Supply_Depot 100; Terran_Engineering_Bay 823; Terran_Science_Facility 0; Terran_Machine_Shop 636; Terran_Armory 598; Terran_Starport 450; Terran_Opening Bio; Terran_Academy 281; Terran_Bunker 199; Terran_Factory 377; 
Terran_Control_Tower 0; Terran_Comsat_Station 460; Terran_Barracks 89; Terran_Expansion 216; Terran_Refinery 102; Terran_Barracks2 0; Terran_Missile_Turret 328; Terran_Supply_Depot 60; Terran_Engineering_Bay 265; Terran_Science_Facility 0; Terran_Machine_Shop 207; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 395; Terran_Bunker 0; Terran_Factory 153; 
Terran_Control_Tower 0; Terran_Comsat_Station 479; Terran_Barracks 114; Terran_Expansion 272; Terran_Refinery 88; Terran_Barracks2 291; Terran_Missile_Turret 552; Terran_Supply_Depot 56; Terran_Engineering_Bay 494; Terran_Science_Facility 646; Terran_Machine_Shop 283; Terran_Armory 384; Terran_Starport 596; Terran_Opening VultureHarass; Terran_Academy 386; Terran_Bunker 0; Terran_Factory 179; 
Terran_Control_Tower 0; Terran_Comsat_Station 427; Terran_Barracks 88; Terran_Expansion 202; Terran_Refinery 103; Terran_Barracks2 0; Terran_Missile_Turret 343; Terran_Supply_Depot 59; Terran_Engineering_Bay 303; Terran_Science_Facility 0; Terran_Machine_Shop 207; Terran_Armory 602; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 374; Terran_Bunker 0; Terran_Factory 154; 
Terran_Control_Tower 0; Terran_Comsat_Station 364; Terran_Barracks 99; Terran_Expansion 0; Terran_Refinery 104; Terran_Barracks2 250; Terran_Missile_Turret 0; Terran_Supply_Depot 59; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 209; Terran_Armory 0; Terran_Starport 0; Terran_Opening Standard; Terran_Academy 215; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 0; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 0; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
Terran_Control_Tower 0; Terran_Comsat_Station 573; Terran_Barracks 107; Terran_Expansion 252; Terran_Refinery 86; Terran_Barracks2 119; Terran_Missile_Turret 372; Terran_Supply_Depot 59; Terran_Engineering_Bay 327; Terran_Science_Facility 625; Terran_Machine_Shop 258; Terran_Armory 364; Terran_Starport 570; Terran_Opening Bio; Terran_Academy 496; Terran_Bunker 175; Terran_Factory 184; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 94; Terran_Expansion 295; Terran_Refinery 100; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 55; Terran_Engineering_Bay 350; Terran_Science_Facility 0; Terran_Machine_Shop 204; Terran_Armory 0; Terran_Starport 0; Terran_Opening VultureHarass; Terran_Academy 370; Terran_Bunker 0; Terran_Factory 151; 
Terran_Control_Tower 0; Terran_Comsat_Station 553; Terran_Barracks 105; Terran_Expansion 308; Terran_Refinery 107; Terran_Barracks2 0; Terran_Missile_Turret 385; Terran_Supply_Depot 58; Terran_Engineering_Bay 332; Terran_Science_Facility 0; Terran_Machine_Shop 214; Terran_Armory 428; Terran_Starport 899; Terran_Opening Standard; Terran_Academy 496; Terran_Bunker 0; Terran_Factory 161; 
Terran_Control_Tower 822; Terran_Comsat_Station 371; Terran_Barracks 97; Terran_Expansion 329; Terran_Refinery 102; Terran_Barracks2 0; Terran_Missile_Turret 486; Terran_Supply_Depot 58; Terran_Engineering_Bay 415; Terran_Science_Facility 1053; Terran_Machine_Shop 227; Terran_Armory 599; Terran_Starport 739; Terran_Opening VultureHarass; Terran_Academy 297; Terran_Bunker 0; Terran_Factory 155; 
Terran_Control_Tower 0; Terran_Comsat_Station 332; Terran_Barracks 105; Terran_Expansion 226; Terran_Refinery 103; Terran_Barracks2 502; Terran_Missile_Turret 390; Terran_Supply_Depot 59; Terran_Engineering_Bay 342; Terran_Science_Facility 0; Terran_Machine_Shop 213; Terran_Armory 358; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 270; Terran_Bunker 0; Terran_Factory 158; 
Terran_Control_Tower 0; Terran_Comsat_Station 591; Terran_Barracks 94; Terran_Expansion 278; Terran_Refinery 102; Terran_Barracks2 384; Terran_Missile_Turret 442; Terran_Supply_Depot 54; Terran_Engineering_Bay 396; Terran_Science_Facility 729; Terran_Machine_Shop 282; Terran_Armory 524; Terran_Starport 678; Terran_Opening VultureHarass; Terran_Academy 527; Terran_Bunker 0; Terran_Factory 161; 
Terran_Control_Tower 973; Terran_Comsat_Station 462; Terran_Barracks 89; Terran_Expansion 201; Terran_Refinery 106; Terran_Barracks2 149; Terran_Missile_Turret 310; Terran_Supply_Depot 57; Terran_Engineering_Bay 266; Terran_Science_Facility 787; Terran_Machine_Shop 211; Terran_Armory 349; Terran_Starport 699; Terran_Opening Bio; Terran_Academy 395; Terran_Bunker 0; Terran_Factory 158; 
Terran_Control_Tower 0; Terran_Comsat_Station 568; Terran_Barracks 94; Terran_Expansion 230; Terran_Refinery 103; Terran_Barracks2 227; Terran_Missile_Turret 351; Terran_Supply_Depot 54; Terran_Engineering_Bay 307; Terran_Science_Facility 582; Terran_Machine_Shop 209; Terran_Armory 359; Terran_Starport 532; Terran_Opening SiegeExpand; Terran_Academy 408; Terran_Bunker 0; Terran_Factory 156; 
Terran_Control_Tower 0; Terran_Comsat_Station 543; Terran_Barracks 90; Terran_Expansion 208; Terran_Refinery 104; Terran_Barracks2 180; Terran_Missile_Turret 313; Terran_Supply_Depot 61; Terran_Engineering_Bay 269; Terran_Science_Facility 1077; Terran_Machine_Shop 209; Terran_Armory 717; Terran_Starport 975; Terran_Opening SiegeExpand; Terran_Academy 441; Terran_Bunker 0; Terran_Factory 154; 
Terran_Control_Tower 0; Terran_Comsat_Station 512; Terran_Barracks 105; Terran_Expansion 243; Terran_Refinery 89; Terran_Barracks2 239; Terran_Missile_Turret 329; Terran_Supply_Depot 58; Terran_Engineering_Bay 285; Terran_Science_Facility 597; Terran_Machine_Shop 236; Terran_Armory 356; Terran_Starport 544; Terran_Opening SiegeExpand; Terran_Academy 452; Terran_Bunker 0; Terran_Factory 178; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 101; Terran_Expansion 301; Terran_Refinery 102; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 61; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 219; Terran_Armory 0; Terran_Starport 0; Terran_Opening SiegeExpand; Terran_Academy 0; Terran_Bunker 245; Terran_Factory 163; 
Terran_Control_Tower 0; Terran_Comsat_Station 0; Terran_Barracks 89; Terran_Expansion 0; Terran_Refinery 0; Terran_Barracks2 0; Terran_Missile_Turret 0; Terran_Supply_Depot 55; Terran_Engineering_Bay 0; Terran_Science_Facility 0; Terran_Machine_Shop 0; Terran_Armory 0; Terran_Starport 0; Terran_Opening Unknown; Terran_Academy 0; Terran_Bunker 0; Terran_Factory 0; 
