Protoss_Pylon2 143; Protoss_Pylon 48; Protoss_Opening FastObs; Protoss_Assimilator 99; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 631; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 193; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 574; Protoss_Gateway2 299; Protoss_Forge 761; Protoss_Templar_Archives 806; Protoss_Photon_Cannon 852; Protoss_Cybernetics_Core 122; 
Protoss_Pylon2 142; Protoss_Pylon 48; Protoss_Opening Unknown; Protoss_Assimilator 95; Protoss_Gateway 80; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 0; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 0; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 227; Protoss_Gateway2 247; Protoss_Forge 0; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 129; 
Protoss_Pylon2 158; Protoss_Pylon 51; Protoss_Opening FastObs; Protoss_Assimilator 106; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 346; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 230; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 511; Protoss_Gateway2 268; Protoss_Forge 0; Protoss_Templar_Archives 555; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 137; 
Protoss_Pylon2 144; Protoss_Pylon 47; Protoss_Opening FastDT; Protoss_Assimilator 97; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 372; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 289; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 186; Protoss_Gateway2 241; Protoss_Forge 0; Protoss_Templar_Archives 231; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 128; 
Protoss_Pylon2 153; Protoss_Pylon 53; Protoss_Opening FastObs; Protoss_Assimilator 107; Protoss_Gateway 84; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 333; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 198; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 425; Protoss_Gateway2 285; Protoss_Forge 719; Protoss_Templar_Archives 0; Protoss_Photon_Cannon 764; Protoss_Cybernetics_Core 132; 
Protoss_Pylon2 143; Protoss_Pylon 48; Protoss_Opening FastExpand; Protoss_Assimilator 102; Protoss_Gateway 87; Protoss_Robotics_Support_Bay 467; Protoss_Expansion 331; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 376; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 575; Protoss_Gateway2 196; Protoss_Forge 547; Protoss_Templar_Archives 623; Protoss_Photon_Cannon 0; Protoss_Cybernetics_Core 135; 
Protoss_Pylon2 147; Protoss_Pylon 49; Protoss_Opening FastObs; Protoss_Assimilator 103; Protoss_Gateway 86; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 378; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 247; Protoss_Fleet_Beacon 0; Protoss_Stargate 0; Protoss_Citadel_of_Adun 271; Protoss_Gateway2 295; Protoss_Forge 553; Protoss_Templar_Archives 329; Protoss_Photon_Cannon 610; Protoss_Cybernetics_Core 131; 
Protoss_Pylon2 148; Protoss_Pylon 50; Protoss_Opening FastObs; Protoss_Assimilator 104; Protoss_Gateway 83; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 332; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 190; Protoss_Fleet_Beacon 871; Protoss_Stargate 812; Protoss_Citadel_of_Adun 430; Protoss_Gateway2 238; Protoss_Forge 572; Protoss_Templar_Archives 476; Protoss_Photon_Cannon 672; Protoss_Cybernetics_Core 134; 
Protoss_Pylon2 147; Protoss_Pylon 48; Protoss_Opening FastObs; Protoss_Assimilator 98; Protoss_Gateway 79; Protoss_Robotics_Support_Bay 0; Protoss_Expansion 313; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 190; Protoss_Fleet_Beacon 932; Protoss_Stargate 838; Protoss_Citadel_of_Adun 376; Protoss_Gateway2 274; Protoss_Forge 625; Protoss_Templar_Archives 801; Protoss_Photon_Cannon 677; Protoss_Cybernetics_Core 129; 
Protoss_Pylon2 147; Protoss_Pylon 50; Protoss_Opening FastObs; Protoss_Assimilator 104; Protoss_Gateway 82; Protoss_Robotics_Support_Bay 650; Protoss_Expansion 376; Protoss_Arbiter_Tribunal 0; Protoss_Robotics_Facility 192; Protoss_Fleet_Beacon 1034; Protoss_Stargate 974; Protoss_Citadel_of_Adun 521; Protoss_Gateway2 230; Protoss_Forge 425; Protoss_Templar_Archives 794; Protoss_Photon_Cannon 490; Protoss_Cybernetics_Core 135; 
Protoss_Pylon2 142; Protoss_Pylon 47; Protoss_Opening ReaverDrop; Protoss_Assimilator 100; Protoss_Gateway 78; Protoss_Robotics_Support_Bay 242; Protoss_Expansion 371; Protoss_Arbiter_Tribunal 838; Protoss_Robotics_Facility 179; Protoss_Fleet_Beacon 0; Protoss_Stargate 762; Protoss_Citadel_of_Adun 461; Protoss_Gateway2 444; Protoss_Forge 587; Protoss_Templar_Archives 511; Protoss_Photon_Cannon 644; Protoss_Cybernetics_Core 126; 
